country,iso3,date,Year,Month,cases,source
Peru,PER,2024-10-01T00:00:00Z,2024,10,2797,PAHO
Peru,PER,2024-11-01T00:00:00Z,2024,11,5450,PAHO
Peru,PER,2024-12-01T00:00:00Z,2024,12,4810,PAHO
Peru,PER,2025-01-01T00:00:00Z,2025,1,6550,PAHO
Peru,PER,2025-02-01T00:00:00Z,2025,2,5323,PAHO
Peru,PER,2025-03-01T00:00:00Z,2025,3,8001,PAHO
Peru,PER,2025-04-01T00:00:00Z,2025,4,7044,PAHO
Peru,PER,2025-05-01T00:00:00Z,2025,5,6935,PAHO
Peru,PER,2025-06-01T00:00:00Z,2025,6,1198,PAHO
Peru,PER,2025-07-01T00:00:00Z,2025,7,2630,WHO
Pitcairn Islands,PCN,2024-01-01T00:00:00Z,2024,1,0,WHO
Pitcairn Islands,PCN,2024-02-01T00:00:00Z,2024,2,0,WHO
Pitcairn Islands,PCN,2024-03-01T00:00:00Z,2024,3,0,WHO
Pitcairn Islands,PCN,2024-04-01T00:00:00Z,2024,4,0,WHO
Pitcairn Islands,PCN,2024-05-01T00:00:00Z,2024,5,0,WHO
Pitcairn Islands,PCN,2024-06-01T00:00:00Z,2024,6,0,WHO
Pitcairn Islands,PCN,2024-07-01T00:00:00Z,2024,7,0,WHO
Pitcairn Islands,PCN,2024-08-01T00:00:00Z,2024,8,0,WHO
Pitcairn Islands,PCN,2025-01-01T00:00:00Z,2025,1,0,WHO
Pitcairn Islands,PCN,2025-02-01T00:00:00Z,2025,2,0,WHO
Pitcairn Islands,PCN,2025-03-01T00:00:00Z,2025,3,1,WHO
Pitcairn Islands,PCN,2025-04-01T00:00:00Z,2025,4,0,WHO
Pitcairn Islands,PCN,2025-05-01T00:00:00Z,2025,5,0,WHO
Pitcairn Islands,PCN,2025-06-01T00:00:00Z,2025,6,0,WHO
Pitcairn Islands,PCN,2025-07-01T00:00:00Z,2025,7,0,WHO
Poland,POL,2024-01-01T00:00:00Z,2024,1,0,WHO
Poland,POL,2024-02-01T00:00:00Z,2024,2,0,WHO
Poland,POL,2024-03-01T00:00:00Z,2024,3,0,WHO
Poland,POL,2024-04-01T00:00:00Z,2024,4,0,WHO
Poland,POL,2024-05-01T00:00:00Z,2024,5,0,WHO
Poland,POL,2024-06-01T00:00:00Z,2024,6,0,WHO
Poland,POL,2024-07-01T00:00:00Z,2024,7,0,WHO
Poland,POL,2024-08-01T00:00:00Z,2024,8,0,WHO
Poland,POL,2024-09-01T00:00:00Z,2024,9,0,WHO
Poland,POL,2024-10-01T00:00:00Z,2024,10,0,WHO
Poland,POL,2024-11-01T00:00:00Z,2024,11,0,WHO
Poland,POL,2024-12-01T00:00:00Z,2024,12,0,WHO
Poland,POL,2025-01-01T00:00:00Z,2025,1,0,WHO
Poland,POL,2025-02-01T00:00:00Z,2025,2,0,WHO
Poland,POL,2025-03-01T00:00:00Z,2025,3,0,WHO
Poland,POL,2025-04-01T00:00:00Z,2025,4,0,WHO
Poland,POL,2025-05-01T00:00:00Z,2025,5,0,WHO
Poland,POL,2025-06-01T00:00:00Z,2025,6,0,WHO
Poland,POL,2025-07-01T00:00:00Z,2025,7,0,WHO
Portugal,PRT,2024-01-01T00:00:00Z,2024,1,0,WHO
Portugal,PRT,2024-02-01T00:00:00Z,2024,2,0,WHO
Portugal,PRT,2024-03-01T00:00:00Z,2024,3,0,WHO
Portugal,PRT,2024-04-01T00:00:00Z,2024,4,0,WHO
Portugal,PRT,2024-05-01T00:00:00Z,2024,5,0,WHO
Portugal,PRT,2024-06-01T00:00:00Z,2024,6,0,WHO
Portugal,PRT,2024-07-01T00:00:00Z,2024,7,0,WHO
Portugal,PRT,2024-08-01T00:00:00Z,2024,8,0,WHO
Portugal,PRT,2024-09-01T00:00:00Z,2024,9,0,WHO
Portugal,PRT,2024-10-01T00:00:00Z,2024,10,0,WHO
Portugal,PRT,2024-11-01T00:00:00Z,2024,11,0,WHO
Portugal,PRT,2024-12-01T00:00:00Z,2024,12,0,WHO
Portugal,PRT,2025-01-01T00:00:00Z,2025,1,0,WHO
Portugal,PRT,2025-02-01T00:00:00Z,2025,2,0,WHO
Portugal,PRT,2025-03-01T00:00:00Z,2025,3,0,WHO
Portugal,PRT,2025-04-01T00:00:00Z,2025,4,0,WHO
Portugal,PRT,2025-05-01T00:00:00Z,2025,5,0,WHO
Portugal,PRT,2025-06-01T00:00:00Z,2025,6,0,WHO
Portugal,PRT,2025-07-01T00:00:00Z,2025,7,0,WHO
Puerto Rico,PRI,2024-01-01T00:00:00Z,2024,1,284,PAHO
Puerto Rico,PRI,2024-02-01T00:00:00Z,2024,2,226,PAHO
Puerto Rico,PRI,2024-03-01T00:00:00Z,2024,3,222,PAHO
Puerto Rico,PRI,2024-04-01T00:00:00Z,2024,4,341,PAHO
Puerto Rico,PRI,2024-05-01T00:00:00Z,2024,5,384,PAHO
Puerto Rico,PRI,2024-06-01T00:00:00Z,2024,6,417,PAHO
Puerto Rico,PRI,2024-07-01T00:00:00Z,2024,7,739,PAHO
Puerto Rico,PRI,2024-08-01T00:00:00Z,2024,8,593,PAHO
Puerto Rico,PRI,2024-09-01T00:00:00Z,2024,9,923,PAHO
Puerto Rico,PRI,2024-10-01T00:00:00Z,2024,10,721,PAHO
Puerto Rico,PRI,2024-11-01T00:00:00Z,2024,11,589,PAHO
Puerto Rico,PRI,2024-12-01T00:00:00Z,2024,12,649,PAHO
Puerto Rico,PRI,2025-01-01T00:00:00Z,2025,1,663,PAHO
Puerto Rico,PRI,2025-02-01T00:00:00Z,2025,2,389,PAHO
Puerto Rico,PRI,2025-03-01T00:00:00Z,2025,3,319,PAHO
Puerto Rico,PRI,2025-04-01T00:00:00Z,2025,4,195,PAHO
Puerto Rico,PRI,2025-05-01T00:00:00Z,2025,5,211,PAHO
Puerto Rico,PRI,2025-06-01T00:00:00Z,2025,6,230,WHO
Puerto Rico,PRI,2025-07-01T00:00:00Z,2025,7,108,WHO
Republic of Moldova,MDA,2024-01-01T00:00:00Z,2024,1,0,WHO
Republic of Moldova,MDA,2024-02-01T00:00:00Z,2024,2,0,WHO
Republic of Moldova,MDA,2024-03-01T00:00:00Z,2024,3,0,WHO
Republic of Moldova,MDA,2024-04-01T00:00:00Z,2024,4,0,WHO
Republic of Moldova,MDA,2024-05-01T00:00:00Z,2024,5,0,WHO
Republic of Moldova,MDA,2024-06-01T00:00:00Z,2024,6,0,WHO
Republic of Moldova,MDA,2024-07-01T00:00:00Z,2024,7,0,WHO
Republic of Moldova,MDA,2024-08-01T00:00:00Z,2024,8,0,WHO
Republic of Moldova,MDA,2024-09-01T00:00:00Z,2024,9,0,WHO
Republic of Moldova,MDA,2024-10-01T00:00:00Z,2024,10,0,WHO
Republic of Moldova,MDA,2024-11-01T00:00:00Z,2024,11,0,WHO
Republic of Moldova,MDA,2024-12-01T00:00:00Z,2024,12,0,WHO
Republic of Moldova,MDA,2025-01-01T00:00:00Z,2025,1,0,WHO
Republic of Moldova,MDA,2025-02-01T00:00:00Z,2025,2,0,WHO
Republic of Moldova,MDA,2025-03-01T00:00:00Z,2025,3,0,WHO
Republic of Moldova,MDA,2025-04-01T00:00:00Z,2025,4,0,WHO
Republic of Moldova,MDA,2025-05-01T00:00:00Z,2025,5,0,WHO
Republic of Moldova,MDA,2025-06-01T00:00:00Z,2025,6,0,WHO
Republic of Moldova,MDA,2025-07-01T00:00:00Z,2025,7,0,WHO
Romania,ROU,2024-01-01T00:00:00Z,2024,1,0,WHO
Romania,ROU,2024-02-01T00:00:00Z,2024,2,0,WHO
Romania,ROU,2024-03-01T00:00:00Z,2024,3,0,WHO
Romania,ROU,2024-04-01T00:00:00Z,2024,4,0,WHO
Romania,ROU,2024-05-01T00:00:00Z,2024,5,0,WHO
Romania,ROU,2024-06-01T00:00:00Z,2024,6,0,WHO
Romania,ROU,2024-07-01T00:00:00Z,2024,7,0,WHO
Romania,ROU,2024-08-01T00:00:00Z,2024,8,0,WHO
Romania,ROU,2024-09-01T00:00:00Z,2024,9,0,WHO
Romania,ROU,2024-10-01T00:00:00Z,2024,10,0,WHO
Romania,ROU,2024-11-01T00:00:00Z,2024,11,0,WHO
Romania,ROU,2024-12-01T00:00:00Z,2024,12,0,WHO
Romania,ROU,2025-01-01T00:00:00Z,2025,1,0,WHO
Romania,ROU,2025-02-01T00:00:00Z,2025,2,0,WHO
Romania,ROU,2025-03-01T00:00:00Z,2025,3,0,WHO
Romania,ROU,2025-04-01T00:00:00Z,2025,4,0,WHO
Romania,ROU,2025-05-01T00:00:00Z,2025,5,0,WHO
Romania,ROU,2025-06-01T00:00:00Z,2025,6,0,WHO
Romania,ROU,2025-07-01T00:00:00Z,2025,7,0,WHO
Russian Federation,RUS,2024-01-01T00:00:00Z,2024,1,0,WHO
Russian Federation,RUS,2024-02-01T00:00:00Z,2024,2,0,WHO
Russian Federation,RUS,2024-03-01T00:00:00Z,2024,3,0,WHO
Russian Federation,RUS,2024-04-01T00:00:00Z,2024,4,0,WHO
Russian Federation,RUS,2024-05-01T00:00:00Z,2024,5,0,WHO
Russian Federation,RUS,2024-06-01T00:00:00Z,2024,6,0,WHO
Russian Federation,RUS,2024-07-01T00:00:00Z,2024,7,0,WHO
Russian Federation,RUS,2024-08-01T00:00:00Z,2024,8,0,WHO
Russian Federation,RUS,2024-09-01T00:00:00Z,2024,9,0,WHO
Russian Federation,RUS,2024-10-01T00:00:00Z,2024,10,0,WHO
Russian Federation,RUS,2024-11-01T00:00:00Z,2024,11,0,WHO
Russian Federation,RUS,2024-12-01T00:00:00Z,2024,12,0,WHO
Russian Federation,RUS,2025-01-01T00:00:00Z,2025,1,0,WHO
Russian Federation,RUS,2025-02-01T00:00:00Z,2025,2,0,WHO
Russian Federation,RUS,2025-03-01T00:00:00Z,2025,3,0,WHO
Russian Federation,RUS,2025-04-01T00:00:00Z,2025,4,0,WHO
Russian Federation,RUS,2025-05-01T00:00:00Z,2025,5,0,WHO
Russian Federation,RUS,2025-06-01T00:00:00Z,2025,6,0,WHO
Russian Federation,RUS,2025-07-01T00:00:00Z,2025,7,0,WHO
Rwanda,RWA,2024-01-01T00:00:00Z,2024,1,0,WHO
Rwanda,RWA,2024-02-01T00:00:00Z,2024,2,0,WHO
Rwanda,RWA,2024-03-01T00:00:00Z,2024,3,0,WHO
Rwanda,RWA,2024-04-01T00:00:00Z,2024,4,0,WHO
Rwanda,RWA,2024-05-01T00:00:00Z,2024,5,0,WHO
Rwanda,RWA,2024-06-01T00:00:00Z,2024,6,0,WHO
Rwanda,RWA,2024-07-01T00:00:00Z,2024,7,0,WHO
Rwanda,RWA,2024-08-01T00:00:00Z,2024,8,0,WHO
Rwanda,RWA,2024-09-01T00:00:00Z,2024,9,0,WHO
Rwanda,RWA,2024-10-01T00:00:00Z,2024,10,0,WHO
Rwanda,RWA,2024-12-01T00:00:00Z,2024,12,0,WHO
Rwanda,RWA,2025-01-01T00:00:00Z,2025,1,0,WHO
Rwanda,RWA,2025-02-01T00:00:00Z,2025,2,0,WHO
Rwanda,RWA,2025-03-01T00:00:00Z,2025,3,0,WHO
Rwanda,RWA,2025-04-01T00:00:00Z,2025,4,0,WHO
Rwanda,RWA,2025-05-01T00:00:00Z,2025,5,0,WHO
Rwanda,RWA,2025-06-01T00:00:00Z,2025,6,0,WHO
Rwanda,RWA,2025-07-01T00:00:00Z,2025,7,0,WHO
Réunion,REU,2024-01-01T00:00:00Z,2024,1,36,WHO
Réunion,REU,2024-02-01T00:00:00Z,2024,2,18,WHO
Réunion,REU,2024-03-01T00:00:00Z,2024,3,441,WHO
Réunion,REU,2024-04-01T00:00:00Z,2024,4,322,WHO
Réunion,REU,2024-05-01T00:00:00Z,2024,5,299,WHO
Réunion,REU,2024-06-01T00:00:00Z,2024,6,111,WHO
Réunion,REU,2025-01-01T00:00:00Z,2025,1,10,WHO
Réunion,REU,2025-02-01T00:00:00Z,2025,2,0,WHO
Réunion,REU,2025-03-01T00:00:00Z,2025,3,2,WHO
Réunion,REU,2025-04-01T00:00:00Z,2025,4,5,WHO
Réunion,REU,2025-05-01T00:00:00Z,2025,5,0,WHO
Réunion,REU,2025-06-01T00:00:00Z,2025,6,0,WHO
Réunion,REU,2025-07-01T00:00:00Z,2025,7,0,WHO
Saint Barthelemy,BLM,2024-01-01T00:00:00Z,2024,1,76,PAHO
Saint Barthelemy,BLM,2024-02-01T00:00:00Z,2024,2,29,PAHO
Saint Barthelemy,BLM,2024-03-01T00:00:00Z,2024,3,9,PAHO
Saint Barthelemy,BLM,2024-04-01T00:00:00Z,2024,4,7,PAHO
Saint Barthelemy,BLM,2024-05-01T00:00:00Z,2024,5,14,PAHO
Saint Barthelemy,BLM,2024-06-01T00:00:00Z,2024,6,6,PAHO
Saint Barthelemy,BLM,2024-07-01T00:00:00Z,2024,7,7,PAHO
Saint Barthelemy,BLM,2024-08-01T00:00:00Z,2024,8,NA,PAHO
Saint Barthelemy,BLM,2024-09-01T00:00:00Z,2024,9,3,PAHO
Saint Barthelemy,BLM,2024-10-01T00:00:00Z,2024,10,NA,PAHO
Saint Barthelemy,BLM,2024-11-01T00:00:00Z,2024,11,6,PAHO
Saint Barthelemy,BLM,2024-12-01T00:00:00Z,2024,12,16,PAHO
Saint Barthelemy,BLM,2025-01-01T00:00:00Z,2025,1,17,PAHO
Saint Barthelemy,BLM,2025-02-01T00:00:00Z,2025,2,1,PAHO
Saint Barthelemy,BLM,2025-03-01T00:00:00Z,2025,3,2,PAHO
Saint Barthelemy,BLM,2025-04-01T00:00:00Z,2025,4,NA,PAHO
Saint Barthelemy,BLM,2025-05-01T00:00:00Z,2025,5,NA,PAHO
Saint Barthélemy,BLM,2024-01-01T00:00:00Z,2024,1,76,WHO
Saint Barthélemy,BLM,2024-02-01T00:00:00Z,2024,2,29,WHO
Saint Barthélemy,BLM,2024-03-01T00:00:00Z,2024,3,9,WHO
Saint Barthélemy,BLM,2024-04-01T00:00:00Z,2024,4,7,WHO
Saint Barthélemy,BLM,2024-05-01T00:00:00Z,2024,5,14,WHO
Saint Barthélemy,BLM,2024-06-01T00:00:00Z,2024,6,6,WHO
Saint Barthélemy,BLM,2024-07-01T00:00:00Z,2024,7,7,WHO
Saint Barthélemy,BLM,2024-08-01T00:00:00Z,2024,8,0,WHO
Saint Barthélemy,BLM,2024-09-01T00:00:00Z,2024,9,0,WHO
Saint Barthélemy,BLM,2024-10-01T00:00:00Z,2024,10,3,WHO
Saint Barthélemy,BLM,2024-11-01T00:00:00Z,2024,11,6,WHO
Saint Barthélemy,BLM,2024-12-01T00:00:00Z,2024,12,16,WHO
Saint Barthélemy,BLM,2025-01-01T00:00:00Z,2025,1,17,WHO
Saint Barthélemy,BLM,2025-02-01T00:00:00Z,2025,2,1,WHO
Saint Barthélemy,BLM,2025-03-01T00:00:00Z,2025,3,2,WHO
Saint Barthélemy,BLM,2025-04-01T00:00:00Z,2025,4,0,WHO
Saint Barthélemy,BLM,2025-05-01T00:00:00Z,2025,5,0,WHO
Saint Barthélemy,BLM,2025-06-01T00:00:00Z,2025,6,0,WHO
Saint Barthélemy,BLM,2025-07-01T00:00:00Z,2025,7,NA,WHO
Saint Kitts and Nevis,KNA,2024-01-01T00:00:00Z,2024,1,118,PAHO
Saint Kitts and Nevis,KNA,2024-02-01T00:00:00Z,2024,2,19,PAHO
Saint Kitts and Nevis,KNA,2024-03-01T00:00:00Z,2024,3,13,PAHO
Saint Kitts and Nevis,KNA,2024-04-01T00:00:00Z,2024,4,3,PAHO
Saint Kitts and Nevis,KNA,2024-05-01T00:00:00Z,2024,5,22,PAHO
Saint Kitts and Nevis,KNA,2024-06-01T00:00:00Z,2024,6,23,PAHO
Saint Kitts and Nevis,KNA,2024-07-01T00:00:00Z,2024,7,4,PAHO
Saint Kitts and Nevis,KNA,2024-08-01T00:00:00Z,2024,8,4,PAHO
Saint Kitts and Nevis,KNA,2024-09-01T00:00:00Z,2024,9,14,PAHO
Saint Kitts and Nevis,KNA,2024-10-01T00:00:00Z,2024,10,21,PAHO
Saint Kitts and Nevis,KNA,2024-11-01T00:00:00Z,2024,11,8,PAHO
Saint Kitts and Nevis,KNA,2024-12-01T00:00:00Z,2024,12,4,PAHO
Saint Kitts and Nevis,KNA,2025-01-01T00:00:00Z,2025,1,0,WHO
Saint Kitts and Nevis,KNA,2025-02-01T00:00:00Z,2025,2,4,PAHO
Saint Kitts and Nevis,KNA,2025-03-01T00:00:00Z,2025,3,0,WHO
Saint Kitts and Nevis,KNA,2025-04-01T00:00:00Z,2025,4,0,WHO
Saint Kitts and Nevis,KNA,2025-05-01T00:00:00Z,2025,5,0,WHO
Saint Kitts and Nevis,KNA,2025-06-01T00:00:00Z,2025,6,0,WHO
Saint Kitts and Nevis,KNA,2025-07-01T00:00:00Z,2025,7,0,WHO
Saint Lucia,LCA,2024-01-01T00:00:00Z,2024,1,0,WHO
Saint Lucia,LCA,2024-02-01T00:00:00Z,2024,2,4,PAHO
Saint Lucia,LCA,2024-03-01T00:00:00Z,2024,3,0,WHO
Saint Lucia,LCA,2024-04-01T00:00:00Z,2024,4,1,PAHO
Saint Lucia,LCA,2024-05-01T00:00:00Z,2024,5,2,PAHO
Saint Lucia,LCA,2024-06-01T00:00:00Z,2024,6,6,PAHO
Saint Lucia,LCA,2024-07-01T00:00:00Z,2024,7,9,PAHO
Saint Lucia,LCA,2024-08-01T00:00:00Z,2024,8,38,PAHO
Saint Lucia,LCA,2024-09-01T00:00:00Z,2024,9,217,PAHO
Saint Lucia,LCA,2024-10-01T00:00:00Z,2024,10,118,PAHO
Saint Lucia,LCA,2024-11-01T00:00:00Z,2024,11,14,PAHO
Saint Lucia,LCA,2024-12-01T00:00:00Z,2024,12,23,PAHO
Saint Lucia,LCA,2025-01-01T00:00:00Z,2025,1,8,PAHO
Saint Lucia,LCA,2025-02-01T00:00:00Z,2025,2,10,PAHO
Saint Lucia,LCA,2025-03-01T00:00:00Z,2025,3,6,PAHO
Saint Lucia,LCA,2025-04-01T00:00:00Z,2025,4,6,PAHO
Saint Lucia,LCA,2025-05-01T00:00:00Z,2025,5,1,PAHO
Saint Lucia,LCA,2025-06-01T00:00:00Z,2025,6,5,WHO
Saint Lucia,LCA,2025-07-01T00:00:00Z,2025,7,5,WHO
Saint Martin (French part),MAF,2024-01-01T00:00:00Z,2024,1,226,PAHO
Saint Martin (French part),MAF,2024-02-01T00:00:00Z,2024,2,169,PAHO
Saint Martin (French part),MAF,2024-03-01T00:00:00Z,2024,3,44,PAHO
Saint Martin (French part),MAF,2024-04-01T00:00:00Z,2024,4,30,PAHO
Saint Martin (French part),MAF,2024-05-01T00:00:00Z,2024,5,46,PAHO
Saint Martin (French part),MAF,2024-06-01T00:00:00Z,2024,6,40,PAHO
Saint Martin (French part),MAF,2024-07-01T00:00:00Z,2024,7,6,PAHO
Saint Martin (French part),MAF,2024-08-01T00:00:00Z,2024,8,0,WHO
Saint Martin (French part),MAF,2024-09-01T00:00:00Z,2024,9,6,PAHO
Saint Martin (French part),MAF,2024-10-01T00:00:00Z,2024,10,39,PAHO
Saint Martin (French part),MAF,2024-11-01T00:00:00Z,2024,11,10,PAHO
Saint Martin (French part),MAF,2024-12-01T00:00:00Z,2024,12,8,PAHO
Saint Martin (French part),MAF,2025-01-01T00:00:00Z,2025,1,53,PAHO
Saint Martin (French part),MAF,2025-02-01T00:00:00Z,2025,2,17,PAHO
Saint Martin (French part),MAF,2025-03-01T00:00:00Z,2025,3,18,PAHO
Saint Martin (French part),MAF,2025-04-01T00:00:00Z,2025,4,32,PAHO
Saint Martin (French part),MAF,2025-05-01T00:00:00Z,2025,5,24,PAHO
Saint Martin (French part),MAF,2025-06-01T00:00:00Z,2025,6,30,WHO
Saint Martin (French part),MAF,2025-07-01T00:00:00Z,2025,7,NA,WHO
Saint Vincent and the Grenadines,VCT,2024-01-01T00:00:00Z,2024,1,NA,PAHO
Saint Vincent and the Grenadines,VCT,2024-02-01T00:00:00Z,2024,2,NA,PAHO
Saint Vincent and the Grenadines,VCT,2024-03-01T00:00:00Z,2024,3,2,WHO
Saint Vincent and the Grenadines,VCT,2024-04-01T00:00:00Z,2024,4,0,WHO
Saint Vincent and the Grenadines,VCT,2024-05-01T00:00:00Z,2024,5,9,PAHO
Saint Vincent and the Grenadines,VCT,2024-06-01T00:00:00Z,2024,6,7,PAHO
Saint Vincent and the Grenadines,VCT,2024-07-01T00:00:00Z,2024,7,30,PAHO
Saint Vincent and the Grenadines,VCT,2024-08-01T00:00:00Z,2024,8,27,PAHO
Saint Vincent and the Grenadines,VCT,2024-09-01T00:00:00Z,2024,9,846,PAHO
Saint Vincent and the Grenadines,VCT,2024-10-01T00:00:00Z,2024,10,46,PAHO
Saint Vincent and the Grenadines,VCT,2024-11-01T00:00:00Z,2024,11,NA,PAHO
Saint Vincent and the Grenadines,VCT,2024-12-01T00:00:00Z,2024,12,4,WHO
Saint Vincent and the Grenadines,VCT,2025-01-01T00:00:00Z,2025,1,0,WHO
Saint Vincent and the Grenadines,VCT,2025-02-01T00:00:00Z,2025,2,2,PAHO
Saint Vincent and the Grenadines,VCT,2025-03-01T00:00:00Z,2025,3,0,WHO
Saint Vincent and the Grenadines,VCT,2025-04-01T00:00:00Z,2025,4,1,PAHO
Saint Vincent and the Grenadines,VCT,2025-05-01T00:00:00Z,2025,5,0,WHO
Saint Vincent and the Grenadines,VCT,2025-06-01T00:00:00Z,2025,6,2,WHO
Saint Vincent and the Grenadines,VCT,2025-07-01T00:00:00Z,2025,7,NA,WHO
Samoa,WSM,2024-01-01T00:00:00Z,2024,1,12,WHO
Samoa,WSM,2024-02-01T00:00:00Z,2024,2,31,WHO
Samoa,WSM,2024-03-01T00:00:00Z,2024,3,73,WHO
Samoa,WSM,2024-04-01T00:00:00Z,2024,4,164,WHO
Samoa,WSM,2024-05-01T00:00:00Z,2024,5,120,WHO
Samoa,WSM,2024-06-01T00:00:00Z,2024,6,32,WHO
Samoa,WSM,2024-07-01T00:00:00Z,2024,7,35,WHO
Samoa,WSM,2024-08-01T00:00:00Z,2024,8,6,WHO
Samoa,WSM,2025-01-01T00:00:00Z,2025,1,4,WHO
Samoa,WSM,2025-02-01T00:00:00Z,2025,2,1,WHO
Samoa,WSM,2025-03-01T00:00:00Z,2025,3,0,WHO
Samoa,WSM,2025-04-01T00:00:00Z,2025,4,40,WHO
Samoa,WSM,2025-05-01T00:00:00Z,2025,5,227,WHO
Samoa,WSM,2025-06-01T00:00:00Z,2025,6,569,WHO
Samoa,WSM,2025-07-01T00:00:00Z,2025,7,1885,WHO
San Marino,SMR,2024-01-01T00:00:00Z,2024,1,0,WHO
San Marino,SMR,2024-02-01T00:00:00Z,2024,2,0,WHO
San Marino,SMR,2024-03-01T00:00:00Z,2024,3,0,WHO
San Marino,SMR,2024-04-01T00:00:00Z,2024,4,0,WHO
San Marino,SMR,2024-05-01T00:00:00Z,2024,5,0,WHO
San Marino,SMR,2024-06-01T00:00:00Z,2024,6,0,WHO
San Marino,SMR,2024-07-01T00:00:00Z,2024,7,0,WHO
San Marino,SMR,2024-08-01T00:00:00Z,2024,8,0,WHO
San Marino,SMR,2024-09-01T00:00:00Z,2024,9,0,WHO
San Marino,SMR,2024-10-01T00:00:00Z,2024,10,0,WHO
San Marino,SMR,2024-11-01T00:00:00Z,2024,11,0,WHO
San Marino,SMR,2024-12-01T00:00:00Z,2024,12,0,WHO
San Marino,SMR,2025-01-01T00:00:00Z,2025,1,0,WHO
San Marino,SMR,2025-02-01T00:00:00Z,2025,2,0,WHO
San Marino,SMR,2025-03-01T00:00:00Z,2025,3,0,WHO
San Marino,SMR,2025-04-01T00:00:00Z,2025,4,0,WHO
San Marino,SMR,2025-05-01T00:00:00Z,2025,5,0,WHO
San Marino,SMR,2025-06-01T00:00:00Z,2025,6,0,WHO
San Marino,SMR,2025-07-01T00:00:00Z,2025,7,0,WHO
Sao Tome and Principe,STP,2024-01-01T00:00:00Z,2024,1,4,WHO
Sao Tome and Principe,STP,2024-02-01T00:00:00Z,2024,2,0,WHO
Sao Tome and Principe,STP,2024-03-01T00:00:00Z,2024,3,3,WHO
Sao Tome and Principe,STP,2024-04-01T00:00:00Z,2024,4,12,WHO
Sao Tome and Principe,STP,2024-05-01T00:00:00Z,2024,5,10,WHO
Sao Tome and Principe,STP,2024-06-01T00:00:00Z,2024,6,3,WHO
Sao Tome and Principe,STP,2024-07-01T00:00:00Z,2024,7,0,WHO
Sao Tome and Principe,STP,2024-08-01T00:00:00Z,2024,8,0,WHO
Sao Tome and Principe,STP,2024-09-01T00:00:00Z,2024,9,0,WHO
Sao Tome and Principe,STP,2024-10-01T00:00:00Z,2024,10,0,WHO
Sao Tome and Principe,STP,2024-11-01T00:00:00Z,2024,11,0,WHO
Sao Tome and Principe,STP,2024-12-01T00:00:00Z,2024,12,0,WHO
Sao Tome and Principe,STP,2025-01-01T00:00:00Z,2025,1,0,WHO
Sao Tome and Principe,STP,2025-02-01T00:00:00Z,2025,2,0,WHO
Sao Tome and Principe,STP,2025-03-01T00:00:00Z,2025,3,0,WHO
Sao Tome and Principe,STP,2025-04-01T00:00:00Z,2025,4,0,WHO
Sao Tome and Principe,STP,2025-05-01T00:00:00Z,2025,5,0,WHO
Sao Tome and Principe,STP,2025-06-01T00:00:00Z,2025,6,0,WHO
Sao Tome and Principe,STP,2025-07-01T00:00:00Z,2025,7,0,WHO
Saudi Arabia,SAU,2024-01-01T00:00:00Z,2024,1,1504,WHO
Saudi Arabia,SAU,2024-02-01T00:00:00Z,2024,2,1664,WHO
Saudi Arabia,SAU,2024-03-01T00:00:00Z,2024,3,1426,WHO
Saudi Arabia,SAU,2024-04-01T00:00:00Z,2024,4,1075,WHO
Saudi Arabia,SAU,2024-05-01T00:00:00Z,2024,5,1024,WHO
Saudi Arabia,SAU,2024-06-01T00:00:00Z,2024,6,857,WHO
Saudi Arabia,SAU,2024-07-01T00:00:00Z,2024,7,320,WHO
Saudi Arabia,SAU,2024-08-01T00:00:00Z,2024,8,323,WHO
Senegal,SEN,2024-01-01T00:00:00Z,2024,1,57,WHO
Senegal,SEN,2024-02-01T00:00:00Z,2024,2,67,WHO
Senegal,SEN,2024-03-01T00:00:00Z,2024,3,29,WHO
Senegal,SEN,2024-04-01T00:00:00Z,2024,4,16,WHO
Senegal,SEN,2024-05-01T00:00:00Z,2024,5,12,WHO
Senegal,SEN,2024-06-01T00:00:00Z,2024,6,38,WHO
Senegal,SEN,2024-07-01T00:00:00Z,2024,7,115,WHO
Senegal,SEN,2024-08-01T00:00:00Z,2024,8,94,WHO
Senegal,SEN,2024-09-01T00:00:00Z,2024,9,103,WHO
Senegal,SEN,2024-10-01T00:00:00Z,2024,10,226,WHO
Senegal,SEN,2024-11-01T00:00:00Z,2024,11,354,WHO
Senegal,SEN,2024-12-01T00:00:00Z,2024,12,97,WHO
Senegal,SEN,2025-01-01T00:00:00Z,2025,1,92,WHO
Senegal,SEN,2025-02-01T00:00:00Z,2025,2,140,WHO
Senegal,SEN,2025-03-01T00:00:00Z,2025,3,89,WHO
Senegal,SEN,2025-04-01T00:00:00Z,2025,4,130,WHO
Senegal,SEN,2025-05-01T00:00:00Z,2025,5,201,WHO
Senegal,SEN,2025-06-01T00:00:00Z,2025,6,225,WHO
Senegal,SEN,2025-07-01T00:00:00Z,2025,7,304,WHO
Serbia,SRB,2024-01-01T00:00:00Z,2024,1,0,WHO
Serbia,SRB,2024-02-01T00:00:00Z,2024,2,0,WHO
Serbia,SRB,2024-03-01T00:00:00Z,2024,3,0,WHO
Serbia,SRB,2024-04-01T00:00:00Z,2024,4,0,WHO
Serbia,SRB,2024-05-01T00:00:00Z,2024,5,0,WHO
Serbia,SRB,2024-06-01T00:00:00Z,2024,6,0,WHO
