"iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","Data_status","Predicted_total_seasonal_cases","cum_todate_cases_calendar","cum_todate_cases_season","percentile_most_recent","Country","Region.x","Region.y","country"
"LAO",4,3,0.886375163860072,386.928571428573,386.928571428571,873,0.0688005563578921,0.0259855335584868,2025,"2025-04-01",173,"WHO","Observed",2515,729,2294,99.7641341464227,"Lao People's Democratic Republic","East & Southeast Asia","East & Southeast Asia","Lao People's Democratic Republic"
"LAO",8,7,0.934729553773703,2873.57142857142,2873.57142857143,10032.7142857143,0.606444727890101,0.174155553141417,2025,"2025-08-01",2506,"WHO","Observed",4132,7861,20068,76.2164893441344,"Lao People's Democratic Republic","East & Southeast Asia","East & Southeast Asia","Lao People's Democratic Republic"
"LAO",8,7,0.934729553773703,2873.57142857142,2873.57142857143,10032.7142857143,0.606444727890101,0.174155553141417,2024,"2024-08-01",4487,"WHO","Observed",7399,13044,17562,91.9990510634182,"Lao People's Democratic Republic","East & Southeast Asia","East & Southeast Asia","Lao People's Democratic Republic"
"LAO",10,9,1.04602097411086,1553.64285714286,1553.64285714286,13979.2857142857,0.857344819762886,0.106189189798319,2025,"2025-10-01",1552,"WHO","Observed",1810,10782,27812,68.6775523768815,"Lao People's Democratic Republic","East & Southeast Asia","East & Southeast Asia","Lao People's Democratic Republic"
"LAO",9,8,0.923103864323733,2392.92857142857,2392.92857142857,12425.6428571429,0.751155629964566,0.144710902074465,2024,"2024-09-01",2520,"WHO","Observed",3355,15564,22588,75.3792768036095,"Lao People's Democratic Republic","East & Southeast Asia","East & Southeast Asia","Lao People's Democratic Republic"
"LAO",11,10,1.3182537571164,815.071428571429,815.071428571429,14794.3571428571,0.919780982314074,0.0624361625511886,2024,"2024-11-01",1058,"WHO","Observed",1150,18925,28870,75.9630607562743,"Lao People's Democratic Republic","East & Southeast Asia","East & Southeast Asia","Lao People's Democratic Republic"
"LAO",11,10,1.3182537571164,815.071428571429,815.071428571429,14794.3571428571,0.919780982314074,0.0624361625511886,2025,"2025-11-01",544,"Estimates","Unobserved",591,11326,29414,48.0427761586704,"Lao People's Democratic Republic","East & Southeast Asia","East & Southeast Asia","Lao People's Democratic Republic"
"LAO",2,1,0.894623494152413,222.071428571428,222.071428571429,222.071428571429,0.0189160155407835,0.0189160155407835,2024,"2024-02-01",587,"WHO","Observed",31032,1171,587,100,"Lao People's Democratic Republic","East & Southeast Asia","East & Southeast Asia","Lao People's Democratic Republic"
"LAO",10,9,1.04602097411086,1553.64285714286,1553.64285714286,13979.2857142857,0.857344819762886,0.106189189798319,2024,"2024-10-01",2303,"WHO","Observed",2686,17867,26260,82.4182089758298,"Lao People's Democratic Republic","East & Southeast Asia","East & Southeast Asia","Lao People's Democratic Republic"
"LAO",1,12,0.682903224677422,312.785714285714,312.785714285714,15595.2142857143,1,0.0317401797260648,2025,"2025-01-01",253,"WHO","Observed",253,253,NA,59.7074430508218,"Lao People's Democratic Republic","East & Southeast Asia","East & Southeast Asia","Lao People's Democratic Republic"
"LCA",8,5,0.338331492008883,83.3333333333333,83.3333333333333,137.666666666667,0.322781661235354,0.0938001080284499,2025,"2025-08-01",1,"PAHO","Observed",3,43,75,26.903581398569,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",11,8,0.526009731795928,131,131,460,0.866383540336439,0.22422035643989,2024,"2024-11-01",14,"PAHO","Observed",16,409,429,26.610937283219,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",10,8,1.1003523694717,24.3333333333333,24.3333333333333,234.666666666667,0.719156746458744,0.093509415763798,2025,"2025-10-01",3,"PAHO","Observed",4,48,421,16.3588060133948,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",2,11,2.2785600706767,5,5,486,0.972868217054264,0.0282629769609372,2024,"2024-02-01",4,"PAHO","Observed",4,4,NA,54.0377562588668,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",6,4,1.3826162522755,12,12,40.6666666666667,0.177609392375374,0.0458511092425954,2025,"2025-06-01",8,"PAHO","Observed",45,39,30,98.5497580763502,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",1,11,0.432366975502577,11.4444444444445,11.4444444444444,320.555555555556,0.970851023905744,0.0723873913288012,2025,"2025-01-01",8,"PAHO","Observed",8,8,NA,63.1146675382392,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",8,6,0.596670624869829,46.1111111111111,46.1111111111111,110.888888888889,0.364420445143126,0.100864580107049,2025,"2025-08-01",1,"PAHO","Observed",3,43,81,18.1667936770438,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",11,9,0.576774774915932,58.7777777777777,58.7777777777778,293.444444444444,0.83713709242311,0.117980345964366,2025,"2025-11-01",1,"PAHO","Observed",1,49,436,10.8516071585049,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",12,9,1.308157325674,21,21,481,0.944605240093326,0.0782216997568878,2025,"2025-12-01",NA,NA,"Unobserved",NA,NA,NA,2.44684770156125,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",7,5,1.06665776710182,24.1111111111111,24.1111111111111,64.7777777777778,0.263555865036077,0.0859464726607025,2024,"2024-07-01",9,"PAHO","Observed",34,22,39,75.9238394961922,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",2,12,0.421662829151019,3.88888888888889,3.88888888888889,324.444444444444,1,0.0291489760942562,2024,"2024-02-01",4,"PAHO","Observed",4,4,NA,72.7636485896192,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",7,4,0.59916425195195,31.3333333333334,31.3333333333333,54.3333333333333,0.228981553206904,0.0905769957253362,2025,"2025-07-01",3,"PAHO","Observed",13,42,36,45.5643994677541,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",11,9,0.576774774915932,58.7777777777777,58.7777777777778,293.444444444444,0.83713709242311,0.117980345964366,2024,"2024-11-01",14,"PAHO","Observed",17,409,435,38.4255344596926,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",10,8,1.1003523694717,24.3333333333333,24.3333333333333,234.666666666667,0.719156746458744,0.093509415763798,2024,"2024-10-01",118,"PAHO","Observed",164,395,418,99.9122045029777,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",6,4,1.3826162522755,12,12,40.6666666666667,0.177609392375374,0.0458511092425954,2024,"2024-06-01",6,"PAHO","Observed",34,13,22,95.5848189622525,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",9,6,1636485.77357584,166,166,303.666666666667,0.552961516455633,0.230179855220279,2025,"2025-09-01",2,"PAHO","Observed",4,45,294,2.63844141044721e-63,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",3,1,1.38548987350731,7.88888888888888,7.88888888888889,7.88888888888889,0.0333891391744162,0.0333891391744162,2024,"2024-03-01",0,"WHO","Observed",0,4,0,7.178383907642,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",8,6,0.596670624869829,46.1111111111111,46.1111111111111,110.888888888889,0.364420445143126,0.100864580107049,2024,"2024-08-01",38,"PAHO","Observed",104,60,80,87.2087448114202,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",10,7,0.991365681101428,25.3333333333333,25.3333333333333,329,0.642163183896549,0.0892016674409156,2024,"2024-10-01",118,"PAHO","Observed",184,395,412,99.9194784880364,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",7,5,1.06665776710182,24.1111111111111,24.1111111111111,64.7777777777778,0.263555865036077,0.0859464726607025,2025,"2025-07-01",3,"PAHO","Observed",11,42,42,37.4152219033443,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",9,6,1636485.77357584,166,166,303.666666666667,0.552961516455633,0.230179855220279,2024,"2024-09-01",217,"PAHO","Observed",392,277,292,100,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",2,12,0.421662829151019,3.88888888888889,3.88888888888889,324.444444444444,1,0.0291489760942562,2025,"2025-02-01",10,"PAHO","Observed",10,18,NA,88.9221717656312,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",5,2,75.7639142519086,9.66666666666667,9.66666666666667,15.3333333333333,0.116506909134806,0.0712113244361241,2024,"2024-05-01",2,"PAHO","Observed",17,7,9,98.4548646542344,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",6,3,0.932328067377727,7.66666666666667,7.66666666666667,23,0.138404557481568,0.0218976483467617,2025,"2025-06-01",8,"PAHO","Observed",58,39,24,99.9039790067896,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",5,3,2.02322564448341,12.5555555555556,12.5555555555556,28.6666666666667,0.131758283132779,0.0588767553005737,2024,"2024-05-01",2,"PAHO","Observed",15,7,15,69.9524804111674,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",12,10,1.52237119195886,15.6666666666667,15.6666666666667,309.111111111111,0.898463632576943,0.0613265401538327,2025,"2025-12-01",NA,NA,"Unobserved",NA,NA,NA,2.49662109665087,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",7,4,0.59916425195195,31.3333333333334,31.3333333333333,54.3333333333333,0.228981553206904,0.0905769957253362,2024,"2024-07-01",9,"PAHO","Observed",39,22,33,73.0215042815818,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",9,7,0.795028766405928,99.4444444444445,99.4444444444444,210.333333333333,0.625647330694946,0.26122688555182,2025,"2025-09-01",2,"PAHO","Observed",3,45,300,6.71215626076611,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",1,10,NA,NA,0,481,0.944605240093326,0,2025,"2025-01-01",8,"PAHO","Observed",8,8,NA,99.8046875,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",1,10,NA,NA,0,481,0.944605240093326,0,2024,"2024-01-01",0,"WHO","Observed",0,0,NA,50,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",8,5,0.338331492008883,83.3333333333333,83.3333333333333,137.666666666667,0.322781661235354,0.0938001080284499,2024,"2024-08-01",38,"PAHO","Observed",118,60,74,78.1479346672668,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",12,9,1.308157325674,21,21,481,0.944605240093326,0.0782216997568878,2024,"2024-12-01",23,"PAHO","Observed",24,432,453,67.9902946818282,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",6,3,0.932328067377727,7.66666666666667,7.66666666666667,23,0.138404557481568,0.0218976483467617,2024,"2024-06-01",6,"PAHO","Observed",43,13,16,99.4536343863318,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",5,3,2.02322564448341,12.5555555555556,12.5555555555556,28.6666666666667,0.131758283132779,0.0588767553005737,2025,"2025-05-01",1,"PAHO","Observed",8,31,16,40.7178630178972,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",2,11,2.2785600706767,5,5,486,0.972868217054264,0.0282629769609372,2025,"2025-02-01",10,"PAHO","Observed",10,18,NA,90.4345775451686,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",5,2,75.7639142519086,9.66666666666667,9.66666666666667,15.3333333333333,0.116506909134806,0.0712113244361241,2025,"2025-05-01",1,"PAHO","Observed",9,31,10,50.5417818842238,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",4,2,2.144739087455,8.22222222222222,8.22222222222222,16.1111111111111,0.0728815278322052,0.039492388657789,2024,"2024-04-01",1,"PAHO","Observed",14,5,7,85.3500128910683,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",4,2,2.144739087455,8.22222222222222,8.22222222222222,16.1111111111111,0.0728815278322052,0.039492388657789,2025,"2025-04-01",6,"PAHO","Observed",82,30,13,99.99998857738,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",4,1,156112.825576572,5.66666666666666,5.66666666666667,5.66666666666667,0.0452955846986822,0.0452955846986822,2025,"2025-04-01",6,"PAHO","Observed",132,30,7,100,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",10,7,0.991365681101428,25.3333333333333,25.3333333333333,329,0.642163183896549,0.0892016674409156,2025,"2025-10-01",3,"PAHO","Observed",5,48,415,20.9078839301225,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",4,1,156112.825576572,5.66666666666666,5.66666666666667,5.66666666666667,0.0452955846986822,0.0452955846986822,2024,"2024-04-01",1,"PAHO","Observed",22,5,1,99.9999962945859,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",9,7,0.795028766405928,99.4444444444445,99.4444444444444,210.333333333333,0.625647330694946,0.26122688555182,2024,"2024-09-01",217,"PAHO","Observed",347,277,298,95.8920396286688,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",3,1,1.38548987350731,7.88888888888888,7.88888888888889,7.88888888888889,0.0333891391744162,0.0333891391744162,2025,"2025-03-01",6,"PAHO","Observed",180,24,6,99.9999999999223,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",12,10,1.52237119195886,15.6666666666667,15.6666666666667,309.111111111111,0.898463632576943,0.0613265401538327,2024,"2024-12-01",23,"PAHO","Observed",26,432,459,82.7601392482942,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",3,12,134807.5504776,2.33333333333333,2.33333333333333,488.333333333333,1,0.0271317829457364,2025,"2025-03-01",6,"PAHO","Observed",6,24,NA,98.9931643505588,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",11,8,0.526009731795928,131,131,460,0.866383540336439,0.22422035643989,2025,"2025-11-01",1,"PAHO","Observed",1,49,430,8.3479043583025,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",1,11,0.432366975502577,11.4444444444445,11.4444444444444,320.555555555556,0.970851023905744,0.0723873913288012,2024,"2024-01-01",0,"WHO","Observed",0,0,NA,23.8720615096017,"Saint Lucia","Caribbean","Caribbean","Saint Lucia"
"LCA",3,12,134807.5504776,2.33333333333333,2.33333333333333,488.333333333333,1,0.0271317829457364,2024,"2024-03-01",0,"WHO","Observed",0,4,NA,9.69739260549082,"St. Lucia","Caribbean","Caribbean","Saint Lucia"
"LKA",5,5,2.23848955413245,4782.18181818183,4782.18181818182,23454.1818181818,0.376477000523854,0.0708149044849197,2025,"2025-05-01",6035,"SEARO","Observed",16030,23585,48897,99.3043265758231,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",3,3,2.91230368984042,3682.72727272728,3682.72727272727,14700.6363636364,0.251407714544036,0.0588439842857883,2024,"2024-03-01",3629,"SEARO","Observed",14435,20428,29036,99.9256315696627,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",6,6,1.87319124613605,7246.45454545455,7246.45454545455,30700.6363636364,0.480977697441245,0.104500696917391,2025,"2025-06-01",5468,"SEARO","Observed",11369,29053,57677,81.6705141405644,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",5,5,2.23848955413245,4782.18181818183,4782.18181818182,23454.1818181818,0.376477000523854,0.0708149044849197,2024,"2024-05-01",2650,"SEARO","Observed",7039,25312,42862,79.8279252872244,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",12,12,2.07172617423132,5820.09090909092,5820.09090909091,66345.2727272727,1,0.0935457004931874,2025,"2025-12-01",0,"SEARO","Observed",0,41757,91634,7.16358230449612e-06,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",10,10,1.85296862136339,4225.90909090909,4225.90909090909,55383,0.830022470388494,0.0629522152576056,2024,"2024-10-01",2964,"SEARO","Observed",3571,42775,81815,51.098524723098,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",12,12,2.07172617423132,5820.09090909092,5820.09090909091,66345.2727272727,1,0.0935457004931874,2024,"2024-12-01",3604,"SEARO","Observed",3604,49877,91634,34.5620538405768,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",1,1,3.65475245130553,6823.1818181818,6823.18181818182,6823.18181818182,0.117696240562788,0.117696240562788,2025,"2025-01-01",4942,"SEARO","Observed",41989,4942,15694,99.9999810363923,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",7,7,1.34977505965273,10671.2727272727,10671.2727272727,41371.9090909091,0.620033656374345,0.1390559589331,2025,"2025-07-01",4838,"SEARO","Observed",7803,33891,67034,48.0381257371179,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",1,1,3.65475245130553,6823.1818181818,6823.18181818182,6823.18181818182,0.117696240562788,0.117696240562788,2024,"2024-01-01",10752,"SEARO","Observed",91354,10752,10752,100,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",8,8,1.93012471392216,6303.27272727274,6303.27272727273,47675.1818181818,0.710116866467551,0.0900832100932058,2025,"2025-08-01",2746,"SEARO","Observed",3867,36637,73676,35.301430414508,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",9,9,3.31991863702452,3481.90909090909,3481.90909090909,51157.0909090909,0.767070255130889,0.0569533886633377,2024,"2024-09-01",2772,"SEARO","Observed",3614,39811,76448,59.9483119452596,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",8,8,1.93012471392216,6303.27272727274,6303.27272727273,47675.1818181818,0.710116866467551,0.0900832100932058,2024,"2024-08-01",3896,"SEARO","Observed",5486,37039,70930,52.2424859766122,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",2,2,4.25763237851039,4194.72727272727,4194.72727272727,11017.9090909091,0.192563730258248,0.0748674896954598,2025,"2025-02-01",3666,"SEARO","Observed",19038,8608,25407,99.9991029596593,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",11,11,1.68290787828537,5142.18181818181,5142.18181818182,60525.1818181818,0.906454299506813,0.0764318291183182,2025,"2025-11-01",0,"SEARO","Observed",0,41757,88030,0.000136357907912274,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",3,3,2.91230368984042,3682.72727272728,3682.72727272727,14700.6363636364,0.251407714544036,0.0588439842857883,2025,"2025-03-01",3771,"SEARO","Observed",15000,12379,32807,99.9491121397026,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",11,11,1.68290787828537,5142.18181818181,5142.18181818182,60525.1818181818,0.906454299506813,0.0764318291183182,2024,"2024-11-01",3498,"SEARO","Observed",3859,46273,88030,46.3998653653051,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",10,10,1.85296862136339,4225.90909090909,4225.90909090909,55383,0.830022470388494,0.0629522152576056,2025,"2025-10-01",2717,"SEARO","Observed",3273,41757,84532,46.748457673542,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",9,9,3.31991863702452,3481.90909090909,3481.90909090909,51157.0909090909,0.767070255130889,0.0569533886633377,2025,"2025-09-01",2403,"SEARO","Observed",3133,39040,78851,49.8760859944001,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",4,4,1.7001818125791,3971.36363636365,3971.36363636364,18672,0.305662096038934,0.0542543814948982,2024,"2024-04-01",2234,"SEARO","Observed",7309,22662,35041,87.0708090071807,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",4,4,1.7001818125791,3971.36363636365,3971.36363636364,18672,0.305662096038934,0.0542543814948982,2025,"2025-04-01",5171,"SEARO","Observed",16917,17550,40212,99.6552900588952,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",6,6,1.87319124613605,7246.45454545455,7246.45454545455,30700.6363636364,0.480977697441245,0.104500696917391,2024,"2024-06-01",3312,"SEARO","Observed",6886,28624,52209,57.0505222862432,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",7,7,1.34977505965273,10671.2727272727,10671.2727272727,41371.9090909091,0.620033656374345,0.1390559589331,2024,"2024-07-01",4519,"SEARO","Observed",7288,33143,62196,45.269544886645,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"LKA",2,2,4.25763237851039,4194.72727272727,4194.72727272727,11017.9090909091,0.192563730258248,0.0748674896954598,2024,"2024-02-01",6047,"SEARO","Observed",31403,16799,21741,99.9999999847672,"Sri Lanka","South Asia","South Asia","Sri Lanka"
"MAF",10,5,1.06928604114524,76.2499999999999,76.25,243.833333333333,0.306529663296936,0.0973764622595212,2024,"2024-10-01",45,"WHO","Observed",147,606,851,85.7809620317644,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",3,10,0.759494705893277,58.6666666666667,58.6666666666667,753.25,0.870200155959403,0.063055705799468,2024,"2024-03-01",44,"WHO","Observed",51,439,NA,61.0282926574291,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",6,1,0.996207833952933,58.0833333333333,58.0833333333333,58.0833333333333,0.0756763123083068,0.0756763123083068,2025,"2025-06-01",30,"WHO","Observed",396,184,70,99.8842231584856,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",7,2,1.05609124804742,29.1666666666667,29.1666666666667,87.25,0.115631439061413,0.0399551267531063,2025,"2025-07-01",348,"Estimates","Unobserved",3010,532,424,100,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",1,8,0.911040259146651,117.666666666667,117.666666666667,592,0.695813657542886,0.128094683687942,2025,"2025-01-01",53,"WHO","Observed",76,53,NA,49.2523232630015,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",5,12,0.608825330371002,66.3333333333333,66.3333333333333,860.916666666667,1,0.0807173148273717,2025,"2025-05-01",34,"WHO","Observed",34,154,NA,49.5620578410247,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",8,3,0.627458367461557,37.5,37.5,124.75,0.157160134483873,0.0415286954224594,2025,"2025-08-01",362,"Estimates","Unobserved",2303,894,786,100,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",10,5,1.06928604114524,76.2499999999999,76.25,243.833333333333,0.306529663296936,0.0973764622595212,2025,"2025-10-01",849,"Estimates","Unobserved",2770,1763,1700,100,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",5,12,0.608825330371002,66.3333333333333,66.3333333333333,860.916666666667,1,0.0807173148273717,2024,"2024-05-01",46,"WHO","Observed",46,515,NA,57.1493814452508,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",8,3,0.627458367461557,37.5,37.5,124.75,0.157160134483873,0.0415286954224594,2024,"2024-08-01",0,"WHO","Observed",0,561,424,7.60032279945984,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",4,11,0.599186723134853,41.3333333333334,41.3333333333333,794.583333333333,0.919282685172628,0.0490825292132253,2025,"2025-04-01",40,"WHO","Observed",44,120,NA,68.8169738458853,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",12,7,1.04151390366293,86.9166666666666,86.9166666666667,474.333333333333,0.567718973854943,0.107566936559047,2025,"2025-12-01",NA,NA,"Unobserved",NA,NA,NA,0.984935257986983,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",12,7,1.04151390366293,86.9166666666666,86.9166666666667,474.333333333333,0.567718973854943,0.107566936559047,2024,"2024-12-01",8,"WHO","Observed",14,624,3057,14.9520188238293,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",11,6,0.819413799378415,143.583333333334,143.583333333333,387.416666666667,0.460152037295896,0.15362237399896,2024,"2024-11-01",10,"WHO","Observed",22,616,1710,18.9762049265013,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",6,1,0.996207833952933,58.0833333333333,58.0833333333333,58.0833333333333,0.0756763123083068,0.0756763123083068,2024,"2024-06-01",40,"WHO","Observed",529,555,40,99.9879520546216,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",2,9,0.867309178090989,102.583333333333,102.583333333333,694.583333333333,0.807144450159935,0.111330792617049,2025,"2025-02-01",17,"WHO","Observed",21,70,NA,22.33312223973,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",9,4,0.987617794361484,42.8333333333334,42.8333333333333,167.583333333333,0.209153201037415,0.0519930665535423,2024,"2024-09-01",0,"WHO","Observed",0,561,786,2.36211887253734,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",2,9,0.867309178090989,102.583333333333,102.583333333333,694.583333333333,0.807144450159935,0.111330792617049,2024,"2024-02-01",169,"WHO","Observed",209,395,NA,86.2892546992166,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",11,6,0.819413799378415,143.583333333334,143.583333333333,387.416666666667,0.460152037295896,0.15362237399896,2025,"2025-11-01",1339,"Estimates","Unobserved",2910,3102,3049,99.9999966642544,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",4,11,0.599186723134853,41.3333333333334,41.3333333333333,794.583333333333,0.919282685172628,0.0490825292132253,2024,"2024-04-01",30,"WHO","Observed",33,469,NA,61.2056057634228,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",3,10,0.759494705893277,58.6666666666667,58.6666666666667,753.25,0.870200155959403,0.063055705799468,2025,"2025-03-01",10,"WHO","Observed",11,80,NA,24.4244878798199,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",9,4,0.987617794361484,42.8333333333334,42.8333333333333,167.583333333333,0.209153201037415,0.0519930665535423,2025,"2025-09-01",20,"WHO","Observed",96,914,806,89.2713103493043,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",7,2,1.05609124804742,29.1666666666667,29.1666666666667,87.25,0.115631439061413,0.0399551267531063,2024,"2024-07-01",6,"WHO","Observed",52,561,76,83.4593987994294,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MAF",1,8,0.911040259146651,117.666666666667,117.666666666667,592,0.695813657542886,0.128094683687942,2024,"2024-01-01",226,"WHO","Observed",325,226,NA,93.1493294261521,"Saint Martin","Caribbean","Caribbean","Saint Martin"
"MDV",3,3,2.15081630268219,110.333333333333,110.333333333333,395.833333333333,0.219898403987025,0.0629934241139319,2024,"2024-03-01",125,"SEARO","Observed",568,383,529,99.9727347167344,"Maldives","South Asia","South Asia","Maldives"
"MDV",11,11,1.48057620082949,126.166666666667,126.166666666667,1791.66666666667,0.935437485006704,0.0664765224841406,2025,"2025-11-01",0,"SEARO","Observed",0,1292,4470,0.136215120380872,"Maldives","South Asia","South Asia","Maldives"
"MDV",8,8,2.04513410012215,174.333333333333,174.333333333333,1380.91666666667,0.72053325573894,0.0946964922215429,2024,"2024-08-01",394,"SEARO","Observed",547,2757,3541,98.6769647926413,"Maldives","South Asia","South Asia","Maldives"
"MDV",12,12,1.53757822246843,128.25,128.25,1919.91666666667,1,0.0645625149932964,2024,"2024-12-01",68,"SEARO","Observed",68,3246,4538,33.8582935274908,"Maldives","South Asia","South Asia","Maldives"
"MDV",7,7,1.61823936318618,292.416666666667,292.416666666667,1206.58333333333,0.625836763517398,0.147146452836155,2024,"2024-07-01",440,"SEARO","Observed",703,2363,2979,93.9203812886889,"Maldives","South Asia","South Asia","Maldives"
"MDV",8,8,2.04513410012215,174.333333333333,174.333333333333,1380.91666666667,0.72053325573894,0.0946964922215429,2025,"2025-08-01",256,"SEARO","Observed",355,1040,3797,91.4769053690834,"Maldives","South Asia","South Asia","Maldives"
"MDV",3,3,2.15081630268219,110.333333333333,110.333333333333,395.833333333333,0.219898403987025,0.0629934241139319,2025,"2025-03-01",69,"SEARO","Observed",314,215,598,97.9905431258803,"Maldives","South Asia","South Asia","Maldives"
"MDV",12,12,1.53757822246843,128.25,128.25,1919.91666666667,1,0.0645625149932964,2025,"2025-12-01",0,"SEARO","Observed",0,1292,4538,0.109147954615343,"Maldives","South Asia","South Asia","Maldives"
