"iso3","season_nMonth","Month","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","mean_low_month","season","Data_status","cum_todate_cases_season","cum_todate_cases_year","Predicted_total_seasonal_cases","Predicted_total_year_cases","Region","country","nb_size_cum_at_month","nb_mean_cum_at_month","percentile_cumulative","severity","severity_interpretation","z_score_cumulative","current_season_severity","current_season_percentile","current_season_interpretation","Country"
"BOL",3,10,3.05833694584322,928.333333333333,3.17900508006317,2026.06666666666,928.333333333333,2026.06666666667,0.0635707643305536,0.0291068807719432,2025,2025-10-01,1067,"PAHO",8,"2025/2026","Observed",3076,32101,47883,202054,"South America","Bolivia",3.17900508006317,2026.06666666666,83.6758345787121,"High","Above average - more cases than typical at this point",0.923236901964975,"High",89.1072697254041,"Above average - more cases than typical at this point","Bolivia"
"BOL",4,11,2.92832758777267,1615.93333333333,3.4322145371948,3642,1615.93333333333,3642,0.116508961238942,0.0529381969083882,2025,2025-11-01,2007,"PAHO",8,"2025/2026","Observed",5083,34108,47883,202054,"South America","Bolivia",3.4322145371948,3642,79.664653970523,"High","Above average - more cases than typical at this point",0.732667132937718,"High",89.1072697254041,"Above average - more cases than typical at this point","Bolivia"
"BOL",5,12,1.92920355707303,2786.2,2.97770409122955,6428.19999999998,2786.2,6428.2,0.198862255942051,0.0823532947031092,2025,2025-12-01,6073,"PAHO",8,"2025/2026","Observed",11156,40181,47883,202054,"South America","Bolivia",2.97770409122955,6428.19999999998,89.1072697254041,"High","Above average - more cases than typical at this point",1.26884893613976,"High",89.1072697254041,"Above average - more cases than typical at this point","Bolivia"
"BOL",6,1,0.900197257640279,7101.53333333332,1.73838797617612,13529.7333333333,7101.53333333333,13529.7333333333,0.325311543866449,0.126449287924398,2026,2026-01-01,4421,"PAHO",8,"2025/2026","Observed",15577,4421,47883,13590,"South America","Bolivia",1.73838797617612,13529.7333333333,67.1033403829255,"Normal","Average - typical case load at this point",0.199494365727926,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",7,2,0.809566053174743,9661.20000000001,1.3092919266917,23190.9333333332,9661.2,23190.9333333333,0.482608304645171,0.157296760778722,2026,2026-02-01,NA,NA,8,"2025/2026","Unobserved",15577,4421,47883,13590,"South America","Bolivia",1.3092919266917,23190.9333333332,45.044695382069,"Normal","Average - typical case load at this point",-0.375661621069406,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",8,3,1.14928613548946,9803.59999999997,1.33377000062308,32994.5333333334,9803.6,32994.5333333333,0.669796126939283,0.187187822294112,2026,2026-03-01,NA,NA,8,"2025/2026","Unobserved",15577,4421,47883,13590,"South America","Bolivia",1.33377000062308,32994.5333333334,32.0854565122524,"Normal","Average - typical case load at this point",-0.609644071534401,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",9,4,1.57335230847035,7235.93333333333,1.46097367058728,40230.4666666667,7235.93333333333,40230.4666666667,0.833461640545788,0.163665513606505,2026,2026-04-01,NA,NA,8,"2025/2026","Unobserved",15577,4421,47883,13590,"South America","Bolivia",1.46097367058728,40230.4666666667,24.3067837611909,"Low","Below average - fewer cases than typical at this point",-0.740689580347056,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",10,5,1.81189274859149,3853.19999999998,1.56989187257884,44083.6666666666,3853.2,44083.6666666667,0.934710709047831,0.101249068502043,2026,2026-05-01,NA,NA,8,"2025/2026","Unobserved",15577,4421,47883,13590,"South America","Bolivia",1.56989187257884,44083.6666666666,20.4230821956296,"Low","Below average - fewer cases than typical at this point",-0.810206765431874,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",11,6,1.63636082613904,1410.73333333334,1.6190463884108,45494.4000000001,1410.73333333333,45494.4,0.975085144648714,0.0403744356008829,2026,2026-06-01,NA,NA,8,"2025/2026","Unobserved",15577,4421,47883,13590,"South America","Bolivia",1.6190463884108,45494.4000000001,19.0257523779778,"Low","Below average - fewer cases than typical at this point",-0.836734786492716,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",12,7,3.5228853578218,711.666666666667,1.66375800082726,46206.0666666666,711.666666666667,46206.0666666667,1,0.0249148553512864,2026,2026-07-01,NA,NA,8,"2025/2026","Unobserved",15577,4421,47883,13590,"South America","Bolivia",1.66375800082726,46206.0666666666,18.1179635151471,"Low","Below average - fewer cases than typical at this point",-0.855011630708307,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",1,8,3.40787366203061,526.666666666667,3.40787366203061,526.666666666667,526.666666666667,526.666666666667,0.0170580007653192,0.0170580007653192,2026,2026-08-01,NA,NA,8,"2026/2027","Unobserved",0,4421,NA,13590,"South America","Bolivia",3.40787366203061,526.666666666667,3.39187879535761e-06,"Extremely Low","Rare good event - unusually low cases to date",-1.84009898785827,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",2,9,2.6125715148761,571.066666666665,3.07815188760348,1097.73333333333,571.066666666667,1097.73333333333,0.0344638835586105,0.0174058827932913,2026,2026-09-01,NA,NA,8,"2026/2027","Unobserved",0,4421,NA,13590,"South America","Bolivia",3.07815188760348,1097.73333333333,1.38094525142442e-06,"Extremely Low","Rare good event - unusually low cases to date",-1.75201158205507,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",3,10,3.05833694584322,928.333333333333,3.17900508006317,2026.06666666666,928.333333333333,2026.06666666667,0.0635707643305536,0.0291068807719432,2026,2026-10-01,NA,NA,8,"2026/2027","Unobserved",0,4421,NA,13590,"South America","Bolivia",3.17900508006317,2026.06666666666,1.20990915041843e-07,"Extremely Low","Rare good event - unusually low cases to date",-1.78157931853562,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",4,11,2.92832758777267,1615.93333333333,3.4322145371948,3642,1615.93333333333,3642,0.116508961238942,0.0529381969083882,2026,2026-11-01,NA,NA,8,"2026/2027","Unobserved",0,4421,NA,13590,"South America","Bolivia",3.4322145371948,3642,4.10695120993864e-09,"Extremely Low","Rare good event - unusually low cases to date",-1.85175135194946,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BOL",5,12,1.92920355707303,2786.2,2.97770409122955,6428.19999999998,2786.2,6428.2,0.198862255942051,0.0823532947031092,2026,2026-12-01,NA,NA,8,"2026/2027","Unobserved",0,4421,NA,13590,"South America","Bolivia",2.97770409122955,6428.19999999998,1.17792261815391e-08,"Extremely Low","Rare good event - unusually low cases to date",-1.72520299743931,"Extremely Low",1.17792261815391e-08,"Rare good event - unusually low cases to date","Bolivia"
"BRA",4,1,1.30401491167423,193518.400000001,1.58482979601563,314111.866666668,193518.4,314111.866666667,0.164618220816503,0.0931261671442504,2025,2025-01-01,460870,"PAHO",10,"2024/2025","Observed",460870,460870,3503940,55477033,"South America","Brazil",1.58482979601563,314111.866666668,78.073215963396,"High","Above average - more cases than typical at this point",0.588177021428997,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",5,2,1.05340171783531,311231.999999998,1.31598392978559,625343.866666665,311232,625343.866666667,0.296015357073191,0.131397136256687,2025,2025-02-01,568438,"PAHO",10,"2024/2025","Observed",1029308,1029308,3503940,55477033,"South America","Brazil",1.31598392978559,625343.866666665,81.7324826516571,"High","Above average - more cases than typical at this point",0.74105211060094,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",6,3,1.04784892989561,485426.200000003,1.23415613657885,1110770.06666666,485426.2,1110770.06666667,0.494910500485372,0.198895143412181,2025,2025-03-01,867754,"PAHO",10,"2024/2025","Observed",1897062,1897062,3503940,55477033,"South America","Brazil",1.23415613657885,1110770.06666666,82.7148138626914,"High","Above average - more cases than typical at this point",0.786401738076392,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",7,4,1.33457477508969,458647,1.29888426933627,1569417.06666665,458647,1569417.06666667,0.705972637586497,0.211062137101126,2025,2025-04-01,613255,"PAHO",10,"2024/2025","Observed",2510317,2510317,3503940,55477033,"South America","Brazil",1.29888426933627,1569417.06666665,80.6537234289194,"High","Above average - more cases than typical at this point",0.683266480218134,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",8,5,1.34502006580489,311016.066666666,1.34578453879197,1880433.13333333,311016.066666667,1880433.13333333,0.854733870512448,0.148761232925951,2025,2025-05-01,465177,"PAHO",10,"2024/2025","Observed",2975494,2975494,3503940,55477033,"South America","Brazil",1.34578453879197,1880433.13333333,80.4022182110594,"High","Above average - more cases than typical at this point",0.675566298643963,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",9,6,1.44012561877864,127689.6,1.37004846450859,2008122.73333334,127689.6,2008122.73333333,0.919113614108364,0.0643797435959162,2025,2025-06-01,208888,"PAHO",10,"2024/2025","Observed",3184382,3184382,3503940,55477033,"South America","Brazil",1.37004846450859,2008122.73333334,80.5548888273389,"High","Above average - more cases than typical at this point",0.685615491887528,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",10,7,2.01742644289947,60110.5999999999,1.39558438821018,2068233.33333333,60110.6,2068233.33333333,0.95394672088881,0.0348331067804453,2025,2025-07-01,96851,"PAHO",10,"2024/2025","Observed",3281233,3281233,3503940,55477033,"South America","Brazil",1.39558438821018,2068233.33333333,80.6500397023637,"High","Above average - more cases than typical at this point",0.692849731462326,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",11,8,2.19202911210397,40492.1333333332,1.41458084868754,2108725.46666666,40492.1333333333,2108725.46666667,0.978175963807199,0.0242292429183893,2025,2025-08-01,85830,"PAHO",10,"2024/2025","Observed",3367063,3367063,3503940,55477033,"South America","Brazil",1.41458084868754,2108725.46666666,80.9489100992153,"High","Above average - more cases than typical at this point",0.709726218698594,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",12,9,1.6280492241504,39122.6666666669,1.42699287718075,2147848.13333334,39122.6666666667,2147848.13333333,1,0.0218240361928011,2025,2025-09-01,136877,"PAHO",10,"2024/2025","Observed",3503940,3503940,3503940,55477033,"South America","Brazil",1.42699287718075,2147848.13333334,81.7839871580921,"High","Above average - more cases than typical at this point",0.754216968377779,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",1,10,1.85166489418118,34391.0000000002,1.85166489418118,34391.0000000002,34391,34391,0.021190139375297,0.021190139375297,2025,2025-10-01,118313,"PAHO",10,"2025/2026","Observed",118313,3622253,2994292,55477033,"South America","Brazil",1.85166489418118,34391.0000000002,99.0093922809192,"Extremely High","Rare bad event - unusually high cases to date",3.32047738190979,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",2,11,1.88178706077312,42456.6666666667,1.93376187250559,76847.6666666664,42456.6666666667,76847.6666666667,0.0461821148217841,0.0249919754464871,2025,2025-11-01,133640,"PAHO",10,"2025/2026","Observed",251953,3755893,2994292,55477033,"South America","Brazil",1.93376187250559,76847.6666666664,98.8352380812047,"Extremely High","Rare bad event - unusually high cases to date",3.16858032285628,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",3,12,1.85586747754404,43745.8,2.00276596526429,120593.466666667,43745.8,120593.466666667,0.0714920536722531,0.025309938850469,2025,2025-12-01,210274,"PAHO",10,"2025/2026","Observed",462227,3966167,2994292,55477033,"South America","Brazil",2.00276596526429,120593.466666667,99.5957945022313,"Extremely High","Rare bad event - unusually high cases to date",4.00911217273415,"Extremely High",99.5957945022313,"Rare bad event - unusually high cases to date","Brazil"
"BRA",4,1,1.30401491167423,193518.400000001,1.58482979601563,314111.866666668,193518.4,314111.866666667,0.164618220816503,0.0931261671442504,2026,2026-01-01,30688,"PAHO",10,"2025/2026","Observed",492915,30688,2994292,186419,"South America","Brazil",1.58482979601563,314111.866666668,80.8059926667571,"High","Above average - more cases than typical at this point",0.716606923224507,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",5,2,1.05340171783531,311231.999999998,1.31598392978559,625343.866666665,311232,625343.866666667,0.296015357073191,0.131397136256687,2026,2026-02-01,NA,NA,10,"2025/2026","Unobserved",492915,30688,2994292,186419,"South America","Brazil",1.31598392978559,625343.866666665,51.4433785573181,"Normal","Average - typical case load at this point",-0.242934169273993,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",6,3,1.04784892989561,485426.200000003,1.23415613657885,1110770.06666666,485426.2,1110770.06666667,0.494910500485372,0.198895143412181,2026,2026-03-01,NA,NA,10,"2025/2026","Unobserved",492915,30688,2994292,186419,"South America","Brazil",1.23415613657885,1110770.06666666,31.6660397588555,"Normal","Average - typical case load at this point",-0.617941349399528,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",7,4,1.33457477508969,458647,1.29888426933627,1569417.06666665,458647,1569417.06666667,0.705972637586497,0.211062137101126,2026,2026-04-01,NA,NA,10,"2025/2026","Unobserved",492915,30688,2994292,186419,"South America","Brazil",1.29888426933627,1569417.06666665,21.3873691575626,"Low","Below average - fewer cases than typical at this point",-0.781738580247387,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",8,5,1.34502006580489,311016.066666666,1.34578453879197,1880433.13333333,311016.066666667,1880433.13333333,0.854733870512448,0.148761232925951,2026,2026-05-01,NA,NA,10,"2025/2026","Unobserved",492915,30688,2994292,186419,"South America","Brazil",1.34578453879197,1880433.13333333,16.8257663040911,"Low","Below average - fewer cases than typical at this point",-0.855989395813837,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",9,6,1.44012561877864,127689.6,1.37004846450859,2008122.73333334,127689.6,2008122.73333333,0.919113614108364,0.0643797435959162,2026,2026-06-01,NA,NA,10,"2025/2026","Unobserved",492915,30688,2994292,186419,"South America","Brazil",1.37004846450859,2008122.73333334,15.24600148932,"Low","Below average - fewer cases than typical at this point",-0.883181051015283,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",10,7,2.01742644289947,60110.5999999999,1.39558438821018,2068233.33333333,60110.6,2068233.33333333,0.95394672088881,0.0348331067804453,2026,2026-07-01,NA,NA,10,"2025/2026","Unobserved",492915,30688,2994292,186419,"South America","Brazil",1.39558438821018,2068233.33333333,14.3702417579674,"Low","Below average - fewer cases than typical at this point",-0.899801470858607,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",11,8,2.19202911210397,40492.1333333332,1.41458084868754,2108725.46666666,40492.1333333333,2108725.46666667,0.978175963807199,0.0242292429183893,2026,2026-08-01,NA,NA,10,"2025/2026","Unobserved",492915,30688,2994292,186419,"South America","Brazil",1.41458084868754,2108725.46666666,13.7834048550341,"Low","Below average - fewer cases than typical at this point",-0.911347728461306,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",12,9,1.6280492241504,39122.6666666669,1.42699287718075,2147848.13333334,39122.6666666667,2147848.13333333,1,0.0218240361928011,2026,2026-09-01,NA,NA,10,"2025/2026","Unobserved",492915,30688,2994292,186419,"South America","Brazil",1.42699287718075,2147848.13333334,13.3137808328593,"Low","Below average - fewer cases than typical at this point",-0.92042337349806,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",1,10,1.85166489418118,34391.0000000002,1.85166489418118,34391.0000000002,34391,34391,0.021190139375297,0.021190139375297,2026,2026-10-01,NA,NA,10,"2026/2027","Unobserved",0,30688,NA,186419,"South America","Brazil",1.85166489418118,34391.0000000002,1.24571015579642e-06,"Extremely Low","Rare good event - unusually low cases to date",-1.36072230930221,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",2,11,1.88178706077312,42456.6666666667,1.93376187250559,76847.6666666664,42456.6666666667,76847.6666666667,0.0461821148217841,0.0249919754464871,2026,2026-11-01,NA,NA,10,"2026/2027","Unobserved",0,30688,NA,186419,"South America","Brazil",1.93376187250559,76847.6666666664,1.27693183019273e-07,"Extremely Low","Rare good event - unusually low cases to date",-1.39058017150106,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRA",3,12,1.85586747754404,43745.8,2.00276596526429,120593.466666667,43745.8,120593.466666667,0.0714920536722531,0.025309938850469,2026,2026-12-01,NA,NA,10,"2026/2027","Unobserved",0,30688,NA,186419,"South America","Brazil",2.00276596526429,120593.466666667,2.67533353693956e-08,"Extremely Low","Rare good event - unusually low cases to date",-1.41517938958825,"Extremely Low",2.67533353693956e-08,"Rare good event - unusually low cases to date","Brazil"
"BRB",10,1,0.793409170133471,135,1.09676116394715,935.266666666665,135,935.266666666667,0.842269595977292,0.141242254027651,2025,2025-01-01,28,"PAHO",4,"2024/2025","Observed",28,28,56,478,"Caribbean","Barbados",1.09676116394715,935.266666666665,2.30798274083914,"Extremely Low","Rare good event - unusually low cases to date",-1.01531554947173,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",11,2,0.668768619928216,91.2,1.13918628526835,1026.46666666666,91.2,1026.46666666667,0.937029488807266,0.0947598928299738,2025,2025-02-01,16,"PAHO",4,"2024/2025","Observed",44,44,56,478,"Caribbean","Barbados",1.13918628526835,1026.46666666666,3.00663599768789,"Extremely Low","Rare good event - unusually low cases to date",-1.02100880741318,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",12,3,0.859843982832556,62.3333333333333,1.1538846471111,1088.8,62.3333333333333,1088.8,1,0.0629705111927339,2025,2025-03-01,12,"PAHO",4,"2024/2025","Observed",56,56,56,478,"Caribbean","Barbados",1.1538846471111,1088.8,3.53551661846492,"Extremely Low","Rare good event - unusually low cases to date",-1.01840215313122,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",1,4,1.02584376999482,41.3999999999999,1.02584376999482,41.3999999999999,41.4,41.4,0.0567678896065267,0.0567678896065267,2025,2025-04-01,18,"PAHO",4,"2025/2026","Observed",18,74,398,478,"Caribbean","Barbados",1.02584376999482,41.3999999999999,35.9679227242362,"Normal","Average - typical case load at this point",-0.565510997812508,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",2,5,1.03176418453945,43.3333333333333,1.05237284187491,84.7333333333332,43.3333333333333,84.7333333333333,0.106391363341054,0.049623473734527,2025,2025-05-01,10,"PAHO",4,"2025/2026","Observed",28,84,398,478,"Caribbean","Barbados",1.05237284187491,84.7333333333332,27.7571374314854,"Normal","Average - typical case load at this point",-0.682634928139028,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",3,6,0.883519290428957,46.5333333333334,1.03391191188283,131.266666666667,46.5333333333333,131.266666666667,0.165575824757391,0.059184461416337,2025,2025-06-01,11,"PAHO",4,"2025/2026","Observed",39,95,398,478,"Caribbean","Barbados",1.03391191188283,131.266666666667,25.4607301881252,"Normal","Average - typical case load at this point",-0.711915584683178,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",4,7,0.781424850024797,47.9333333333333,0.983690155426252,179.2,47.9333333333333,179.2,0.225560654455078,0.0599848296976874,2025,2025-07-01,97,"PAHO",4,"2025/2026","Observed",136,192,398,478,"Caribbean","Barbados",0.983690155426252,179.2,53.5410545505174,"Normal","Average - typical case load at this point",-0.23844387344285,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",5,8,0.824716996177389,74.1333333333334,1.02166957356505,253.333333333333,74.1333333333333,253.333333333333,0.296931839713903,0.0713711852588249,2025,2025-08-01,84,"PAHO",4,"2025/2026","Observed",220,276,398,478,"Caribbean","Barbados",1.02166957356505,253.333333333333,57.933249384757,"Normal","Average - typical case load at this point",-0.132729562935916,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",6,9,0.66297474774913,165.466666666667,0.918714508676813,418.8,165.466666666667,418.8,0.420813133322734,0.123881293608831,2025,2025-09-01,17,"PAHO",4,"2025/2026","Observed",237,293,398,478,"Caribbean","Barbados",0.918714508676813,418.8,44.7463743730036,"Normal","Average - typical case load at this point",-0.415625000181205,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",7,10,0.779990924820484,148.933333333333,0.961810915928044,567.733333333332,148.933333333333,567.733333333333,0.534911025202217,0.114097891879483,2025,2025-10-01,12,"PAHO",4,"2025/2026","Observed",249,305,398,478,"Caribbean","Barbados",0.961810915928044,567.733333333332,36.368948325278,"Normal","Average - typical case load at this point",-0.550123729534967,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",8,11,0.533478865265579,123.866666666666,0.987692128439408,691.599999999998,123.866666666667,691.6,0.623271592881177,0.08836056767896,2025,2025-11-01,24,"PAHO",4,"2025/2026","Observed",273,329,398,478,"Caribbean","Barbados",0.987692128439408,691.599999999998,32.9492684975629,"Normal","Average - typical case load at this point",-0.601097806627834,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",9,12,0.481339557378062,108.666666666667,0.98167287312187,800.266666666666,108.666666666667,800.266666666667,0.701027341949641,0.0777557490684638,2025,2025-12-01,6,"PAHO",4,"2025/2026","Observed",279,335,398,478,"Caribbean","Barbados",0.98167287312187,800.266666666666,29.9043145424828,"Normal","Average - typical case load at this point",-0.644974306241618,"Normal",29.9043145424828,"Average - typical case load at this point","Barbados"
"BRB",10,1,0.793409170133471,135,1.09676116394715,935.266666666665,135,935.266666666667,0.842269595977292,0.141242254027651,2026,2026-01-01,56,"Estimates",4,"2025/2026","Unobserved",335,56,398,66,"Caribbean","Barbados",1.09676116394715,935.266666666665,28.2074739957001,"Normal","Average - typical case load at this point",-0.671754075056465,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",11,2,0.668768619928216,91.2,1.13918628526835,1026.46666666666,91.2,1026.46666666667,0.937029488807266,0.0947598928299738,2026,2026-02-01,NA,NA,4,"2025/2026","Unobserved",335,56,398,66,"Caribbean","Barbados",1.13918628526835,1026.46666666666,25.1062522752721,"Normal","Average - typical case load at this point",-0.718592885288019,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",12,3,0.859843982832556,62.3333333333333,1.1538846471111,1088.8,62.3333333333333,1088.8,1,0.0629705111927339,2026,2026-03-01,NA,NA,4,"2025/2026","Unobserved",335,56,398,66,"Caribbean","Barbados",1.1538846471111,1088.8,23.4573321559549,"Low","Below average - fewer cases than typical at this point",-0.743291579231519,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",1,4,1.02584376999482,41.3999999999999,1.02584376999482,41.3999999999999,41.4,41.4,0.0567678896065267,0.0567678896065267,2026,2026-04-01,NA,NA,4,"2026/2027","Unobserved",0,56,NA,66,"Caribbean","Barbados",1.02584376999482,41.3999999999999,2.19620567581513,"Extremely Low","Rare good event - unusually low cases to date",-1.00051945766828,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",2,5,1.03176418453945,43.3333333333333,1.05237284187491,84.7333333333332,43.3333333333333,84.7333333333333,0.106391363341054,0.049623473734527,2026,2026-05-01,NA,NA,4,"2026/2027","Unobserved",0,56,NA,66,"Caribbean","Barbados",1.05237284187491,84.7333333333332,0.974220700706197,"Extremely Low","Rare good event - unusually low cases to date",-1.01954053309601,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",3,6,0.883519290428957,46.5333333333334,1.03391191188283,131.266666666667,46.5333333333333,131.266666666667,0.165575824757391,0.059184461416337,2026,2026-06-01,NA,NA,4,"2026/2027","Unobserved",0,56,NA,66,"Caribbean","Barbados",1.03391191188283,131.266666666667,0.66292858377724,"Extremely Low","Rare good event - unusually low cases to date",-1.01283366057889,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",4,7,0.781424850024797,47.9333333333333,0.983690155426252,179.2,47.9333333333333,179.2,0.225560654455078,0.0599848296976874,2026,2026-07-01,NA,NA,4,"2026/2027","Unobserved",0,56,NA,66,"Caribbean","Barbados",0.983690155426252,179.2,0.594360167622217,"Extremely Low","Rare good event - unusually low cases to date",-0.989100512059228,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",5,8,0.824716996177389,74.1333333333334,1.02166957356505,253.333333333333,74.1333333333333,253.333333333333,0.296931839713903,0.0713711852588249,2026,2026-08-01,NA,NA,4,"2026/2027","Unobserved",0,56,NA,66,"Caribbean","Barbados",1.02166957356505,253.333333333333,0.356407688472626,"Extremely Low","Rare good event - unusually low cases to date",-1.00874467831297,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",6,9,0.66297474774913,165.466666666667,0.918714508676813,418.8,165.466666666667,418.8,0.420813133322734,0.123881293608831,2026,2026-09-01,NA,NA,4,"2026/2027","Unobserved",0,56,NA,66,"Caribbean","Barbados",0.918714508676813,418.8,0.360100382653769,"Extremely Low","Rare good event - unusually low cases to date",-0.957446370054392,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",7,10,0.779990924820484,148.933333333333,0.961810915928044,567.733333333332,148.933333333333,567.733333333333,0.534911025202217,0.114097891879483,2026,2026-10-01,NA,NA,4,"2026/2027","Unobserved",0,56,NA,66,"Caribbean","Barbados",0.961810915928044,567.733333333332,0.215805394240013,"Extremely Low","Rare good event - unusually low cases to date",-0.979889914394434,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",8,11,0.533478865265579,123.866666666666,0.987692128439408,691.599999999998,123.866666666667,691.6,0.623271592881177,0.08836056767896,2026,2026-11-01,NA,NA,4,"2026/2027","Unobserved",0,56,NA,66,"Caribbean","Barbados",0.987692128439408,691.599999999998,0.154587088767754,"Extremely Low","Rare good event - unusually low cases to date",-0.993118115298162,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRB",9,12,0.481339557378062,108.666666666667,0.98167287312187,800.266666666666,108.666666666667,800.266666666667,0.701027341949641,0.0777557490684638,2026,2026-12-01,NA,NA,4,"2026/2027","Unobserved",0,56,NA,66,"Caribbean","Barbados",0.98167287312187,800.266666666666,0.138536618270538,"Extremely Low","Rare good event - unusually low cases to date",-0.99018692570973,"Extremely Low",0.138536618270538,"Rare good event - unusually low cases to date","Barbados"
"BRN",9,1,0.902915946353707,36.7857142857143,1.32037855085774,267.5,36.7857142857143,267.5,0.763219062964127,0.104813111319548,NA,NA,NA,NA,NA,NA,"Unobserved",0,0,NA,NA,"East & Southeast Asia","Brunei Darussalam",1.32037855085774,267.5,0.0894453762156951,"Extremely Low","Rare good event - unusually low cases to date",-1.14625179661059,"Extremely Low",0.178006161078587,"Rare good event - unusually low cases to date","Brunei Darussalam"
"BRN",10,2,0.790638105582898,26.9285714285714,1.37541562372168,294.428571428572,26.9285714285714,294.428571428571,0.839628570855337,0.0764095078912094,NA,NA,NA,NA,NA,NA,"Unobserved",0,0,NA,NA,"East & Southeast Asia","Brunei Darussalam",1.37541562372168,294.428571428572,0.0619079869154681,"Extremely Low","Rare good event - unusually low cases to date",-1.17005140062868,"Extremely Low",0.178006161078587,"Rare good event - unusually low cases to date","Brunei Darussalam"
