model,window_type,iso3,origin_date,n_months,peak_timing_diff,dtw_distance,season,region,seasonality_signal,endemicity,size_class
nowcast,expanding,PER,2025-07-01,6,1,0.30298218811504224,2024/2025,South America,moderate,endemic,large
nowcast,expanding,PER,2026-01-01,6,-3,0.2604541906718543,2025/2026,South America,moderate,endemic,large
nowcast,expanding,PHL,2016-01-01,6,0,0.24184038560493804,2015/2016,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2016-07-01,6,0,0.11511449748106199,2016/2017,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2017-01-01,6,0,0.14217503641131626,2016/2017,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2017-07-01,6,0,0.10394113906334009,2017/2018,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2018-01-01,6,0,0.13501260518274139,2017/2018,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2018-07-01,6,-5,0.15698098667945462,2018/2019,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2019-01-01,6,0,0.3929787525397903,2018/2019,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2019-07-01,6,0,0.3079828768241308,2019/2020,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2020-01-01,6,0,0.5541415797155596,2019/2020,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2020-07-01,6,-3,0.12973134904902026,2020/2021,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2021-01-01,6,0,0.18982723080755273,2020/2021,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2021-07-01,6,0,0.07857344846489618,2021/2022,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2022-01-01,6,0,0.18167193697325854,2021/2022,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2022-07-01,6,0,0.6269087548504343,2022/2023,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2023-01-01,6,0,0.14675975915141523,2022/2023,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2023-07-01,6,0,0.08131424003160366,2023/2024,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PHL,2024-01-01,2,NA,NA,2023/2024,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,PLW,2019-07-01,6,4,0.40391010286697565,2019/2020,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PLW,2020-01-01,6,1,1.2093127503108076,2019/2020,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PLW,2020-07-01,6,2,0.22714618019418245,2020/2021,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PLW,2021-01-01,6,2,1.046304668321314,2020/2021,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PLW,2021-07-01,6,5,0.8042089614946762,2021/2022,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PLW,2022-01-01,6,0,0.8112722327715264,2021/2022,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PLW,2022-07-01,6,5,0.9754170879539034,2022/2023,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PLW,2023-01-01,2,NA,NA,2022/2023,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PLW,2025-01-01,6,0,1.6937727099583313,2024/2025,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PLW,2025-07-01,6,-2,0.5754727593981512,2025/2026,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PLW,2026-01-01,6,1,0.9836891795978814,2025/2026,Pacific Islands,weak,emerging,very_small
nowcast,expanding,PRI,2016-01-01,2,NA,NA,2015/2016,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2019-07-01,6,-2,3.500200048083651,2019/2020,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2020-01-01,6,5,2.21885767342718,2019/2020,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2020-07-01,6,0,0.12950811449421815,2020/2021,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2021-01-01,6,5,0.9219586878503717,2020/2021,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2021-07-01,6,1,0.3505919421121817,2021/2022,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2022-01-01,6,5,1.011636578110795,2021/2022,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2022-07-01,6,0,0.9060196815726576,2022/2023,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2023-01-01,6,0,0.7079711534745776,2022/2023,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2023-07-01,6,-2,0.32780820763163115,2023/2024,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2024-01-01,6,-2,0.30979836998731763,2023/2024,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2024-07-01,6,2,0.240641226007958,2024/2025,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2025-01-01,6,0,0.18275724170714525,2024/2025,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2025-07-01,6,1,0.4785846067650809,2025/2026,Caribbean,weak,endemic,very_small
nowcast,expanding,PRI,2026-01-01,6,0,0.41452276670439564,2025/2026,Caribbean,weak,endemic,very_small
nowcast,expanding,PRY,2016-01-01,6,0,0.45945807889423135,2015/2016,South America,moderate,endemic,medium
nowcast,expanding,PRY,2016-07-01,6,5,1.9330152420177609,2016/2017,South America,moderate,endemic,medium
nowcast,expanding,PRY,2017-01-01,6,-2,2.649372806469712,2016/2017,South America,moderate,endemic,medium
nowcast,expanding,PRY,2017-07-01,6,-5,1.0579817729185867,2017/2018,South America,moderate,endemic,medium
nowcast,expanding,PRY,2018-01-01,6,1,0.9054475720391332,2017/2018,South America,moderate,endemic,medium
nowcast,expanding,PRY,2018-07-01,6,3,1.0261140133742437,2018/2019,South America,moderate,endemic,medium
nowcast,expanding,PRY,2019-01-01,6,-3,0.9282534634405938,2018/2019,South America,moderate,endemic,medium
nowcast,expanding,PRY,2019-07-01,6,-5,3.1701103561316675,2019/2020,South America,moderate,endemic,medium
nowcast,expanding,PRY,2020-01-01,6,1,0.9715325817313886,2019/2020,South America,moderate,endemic,medium
nowcast,expanding,PRY,2020-07-01,6,0,0.45564237066480456,2020/2021,South America,moderate,endemic,medium
nowcast,expanding,PRY,2021-01-01,6,1,0.3612952114261055,2020/2021,South America,moderate,endemic,medium
nowcast,expanding,PRY,2021-07-01,6,2,0.5968868300186675,2021/2022,South America,moderate,endemic,medium
nowcast,expanding,PRY,2022-01-01,6,0,2.8612238856546335,2021/2022,South America,moderate,endemic,medium
nowcast,expanding,PRY,2022-07-01,6,1,1.015505064314024,2022/2023,South America,moderate,endemic,medium
nowcast,expanding,PRY,2023-01-01,6,0,0.2598397024874581,2022/2023,South America,moderate,endemic,medium
nowcast,expanding,PRY,2023-07-01,6,0,0.4965992597172441,2023/2024,South America,moderate,endemic,medium
nowcast,expanding,PRY,2024-01-01,6,1,0.273277022111489,2023/2024,South America,moderate,endemic,medium
nowcast,expanding,PRY,2024-07-01,6,0,0.2837149225051689,2024/2025,South America,moderate,endemic,medium
nowcast,expanding,PRY,2025-01-01,6,0,0.3470789552983014,2024/2025,South America,moderate,endemic,medium
nowcast,expanding,PRY,2025-07-01,6,0,0.14580491950656968,2025/2026,South America,moderate,endemic,medium
nowcast,expanding,PRY,2026-01-01,6,0,0.5450596840972655,2025/2026,South America,moderate,endemic,medium
nowcast,expanding,PYF,2016-01-01,6,3,0.5625399672732762,2015/2016,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2016-07-01,6,0,0.4295225288081405,2016/2017,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2017-01-01,6,-2,2.851989092368072,2016/2017,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2017-07-01,6,-1,0.777541299314802,2017/2018,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2018-01-01,6,-1,1.3333713987997378,2017/2018,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2018-07-01,6,-1,0.4249433574113615,2018/2019,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2019-01-01,6,0,0.6100223063503654,2018/2019,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2019-07-01,6,1,0.5114439932657848,2019/2020,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2020-01-01,3,0,2.249814190772908,2019/2020,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2022-07-01,6,4,0.5103346640759258,2022/2023,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2023-01-01,6,0,1.2381124572054414,2022/2023,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2023-07-01,6,4,0.152817667728219,2023/2024,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2024-01-01,6,-2,0.7078463302449977,2023/2024,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2024-07-01,6,-4,0.5310294316668962,2024/2025,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2025-01-01,6,2,0.8876260492131466,2024/2025,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2025-07-01,6,2,2.2888894565230293,2025/2026,Pacific Islands,weak,endemic,very_small
nowcast,expanding,PYF,2026-01-01,6,0,1.0516754327996594,2025/2026,Pacific Islands,weak,endemic,very_small
nowcast,expanding,REU,2017-01-01,6,0,1.0066027581829353,2016/2017,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2017-07-01,6,0,0.6307511526735864,2016/2017,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2018-01-01,6,0,0.8636353950318352,2017/2018,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2018-07-01,6,-5,0.686136780503106,2017/2018,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2019-01-01,6,0,0.3257623505477052,2018/2019,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2019-07-01,6,0,0.6317184945450142,2018/2019,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2020-01-01,6,0,0.4822452363119234,2019/2020,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2020-07-01,6,0,0.49570752808861523,2019/2020,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2021-01-01,6,-1,0.21689785161526812,2020/2021,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2021-07-01,6,5,0.7723010542976357,2020/2021,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2022-01-01,6,0,1.3931537345138636,2021/2022,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2022-07-01,3,0,0.18310204811135167,2021/2022,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2025-01-01,6,0,2.675513602828886,2024/2025,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2025-07-01,6,0,1.2129077539974364,2024/2025,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,REU,2026-01-01,6,0,0.42882234937016,2025/2026,Sub-Saharan Africa,strong,emerging,very_small
nowcast,expanding,SAU,2016-01-01,6,0,0.2170763536537242,2015/2016,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2016-07-01,6,0,0.1346258492855695,2015/2016,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2017-01-01,6,0,0.403721534112063,2016/2017,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2017-07-01,6,0,0.23456742798877683,2016/2017,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2018-01-01,6,1,0.3916635654730974,2017/2018,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2018-07-01,6,0,0.23376167313027282,2017/2018,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2019-01-01,6,0,0.4012242514825674,2018/2019,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2019-07-01,6,0,0.2746145791928797,2018/2019,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2020-01-01,6,3,0.9192365614540708,2019/2020,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2020-07-01,6,0,0.38853728806702187,2019/2020,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2021-01-01,6,0,0.5006878418110449,2020/2021,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2021-07-01,6,1,0.8361432571434153,2020/2021,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2022-01-01,6,-2,1.5521609345625198,2021/2022,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2022-07-01,6,0,0.6913093690059706,2021/2022,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2023-01-01,6,3,0.5278350896790934,2022/2023,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2023-07-01,6,-5,0.41132955071489313,2022/2023,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2024-01-01,6,0,0.16363983150969919,2023/2024,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SAU,2024-07-01,2,NA,NA,2023/2024,"Europe, Middle East & North Africa",moderate,endemic,large
nowcast,expanding,SDN,2016-01-01,3,0,0.18990571386472746,2015/2016,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SDN,2021-07-01,6,0,0.5634547683335814,2021/2022,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SDN,2022-01-01,6,0,0.6773329213143288,2021/2022,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SDN,2022-07-01,6,-1,0.4597046048145617,2022/2023,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SDN,2023-01-01,6,5,1.3265036192389588,2022/2023,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SDN,2023-07-01,6,0,1.6746310322409972,2023/2024,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SDN,2024-01-01,6,-1,0.9777493508795945,2023/2024,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SDN,2024-07-01,6,0,0.7007629211014098,2024/2025,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SDN,2025-01-01,6,-2,1.5771665842593823,2024/2025,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SDN,2025-07-01,6,0,0.5213475036694127,2025/2026,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SDN,2026-01-01,6,-1,1.1641271062769007,2025/2026,"Europe, Middle East & North Africa",strong,emerging,large
nowcast,expanding,SEN,2022-07-01,6,2,0.23041826945492108,2022/2023,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,SEN,2023-01-01,6,4,1.0880574722273593,2022/2023,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,SEN,2023-07-01,6,0,0.8031293256585533,2023/2024,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,SEN,2024-01-01,6,-5,0.2954258139325337,2023/2024,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,SEN,2024-07-01,6,0,0.4380641403102857,2024/2025,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,SEN,2025-01-01,6,-5,1.1247138545643174,2024/2025,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,SEN,2025-07-01,6,0,0.4729500552824691,2025/2026,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,SEN,2026-01-01,6,-5,1.317556840984193,2025/2026,Sub-Saharan Africa,strong,emerging,medium
nowcast,expanding,SGP,2016-01-01,6,5,0.3359181653570508,2016/2017,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2016-07-01,6,5,0.5516534113554935,2016/2017,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2017-01-01,6,-1,0.9662913188192305,2017/2018,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2017-07-01,6,-2,0.15139614834944734,2017/2018,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2018-01-01,6,0,0.9725632247888002,2018/2019,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2018-07-01,6,0,0.40992382211023254,2018/2019,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2019-01-01,6,-1,0.3005765124875406,2019/2020,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2019-07-01,6,5,0.11825545308915138,2019/2020,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2020-01-01,6,-1,0.8070142215561038,2020/2021,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2020-07-01,6,5,0.5275334384178865,2020/2021,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2021-01-01,6,4,0.48547665470216134,2021/2022,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2021-07-01,6,-5,0.2049506222909069,2021/2022,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2022-01-01,6,1,0.6023757632079217,2022/2023,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2022-07-01,6,5,0.40666836459916617,2022/2023,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2023-01-01,6,-1,0.2338711642872698,2023/2024,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2023-07-01,6,0,0.29435138680001843,2023/2024,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2024-01-01,6,4,0.27433876550105163,2024/2025,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2024-07-01,6,5,0.43539555346942405,2024/2025,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2025-01-01,6,1,0.6567540888898086,2025/2026,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2025-07-01,6,5,0.3392928820982369,2025/2026,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SGP,2026-01-01,6,0,1.027913706974785,2026/2027,East & Southeast Asia,weak,endemic,very_small
nowcast,expanding,SLB,2018-07-01,6,-1,3.0176816431245164,2018/2019,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2019-01-01,6,-1,1.1757304771127,2018/2019,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2019-07-01,6,0,0.8490672393668125,2019/2020,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2020-01-01,6,1,0.8335421263818947,2019/2020,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2020-07-01,6,0,1.848078183934214,2020/2021,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2021-01-01,6,1,1.3997614324866963,2020/2021,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2021-07-01,6,2,0.3414358380012474,2021/2022,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2022-01-01,6,-3,1.6643509943685444,2021/2022,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2022-07-01,6,0,1.5616347523274579,2022/2023,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2023-01-01,6,2,2.12293964734654,2022/2023,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2023-07-01,6,0,0.3898210841661385,2023/2024,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2024-01-01,6,-2,1.9254539751372892,2023/2024,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2024-07-01,6,-5,0.4394391059544895,2024/2025,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2025-01-01,6,4,2.1817013545192125,2024/2025,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2025-07-01,6,-2,0.3276724131593502,2025/2026,Pacific Islands,weak,endemic,small
nowcast,expanding,SLB,2026-01-01,6,2,1.8012264520861079,2025/2026,Pacific Islands,weak,endemic,small
nowcast,expanding,SLV,2016-01-01,6,2,0.9946452828522551,2016/2017,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2016-07-01,6,-2,0.7928786065643184,2016/2017,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2017-01-01,6,1,1.6188224884986615,2017/2018,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2017-07-01,6,-2,0.32626022482692324,2017/2018,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2018-01-01,6,0,0.9791648490526267,2018/2019,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2018-07-01,6,-1,0.22966359058526487,2018/2019,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2019-01-01,6,0,0.3779787206858471,2019/2020,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2019-07-01,6,-1,0.21784299612498406,2019/2020,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2020-01-01,6,5,1.1311683925618936,2020/2021,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2020-07-01,6,0,0.44699864631928404,2020/2021,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2021-01-01,6,1,1.175496130013052,2021/2022,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2021-07-01,6,-5,0.39511769836770316,2021/2022,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2022-01-01,6,2,0.11861461881858164,2022/2023,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2022-07-01,6,0,0.5911988395288948,2022/2023,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2023-01-01,6,0,0.9187618828483496,2023/2024,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2023-07-01,6,-2,0.31925021339842635,2023/2024,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2024-01-01,6,0,0.6290227330577766,2024/2025,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2024-07-01,6,-1,0.0863011910254717,2024/2025,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2025-01-01,6,0,0.9014470147268451,2025/2026,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2025-07-01,6,0,0.1939309028699061,2025/2026,North & Central America,weak,endemic,very_small
nowcast,expanding,SLV,2026-01-01,6,0,0.9596540145835218,2026/2027,North & Central America,weak,endemic,very_small
nowcast,expanding,SUR,2017-07-01,6,0,1.5790021599970687,2017/2018,South America,strong,emerging,medium
nowcast,expanding,SUR,2018-01-01,6,0,0.20295121828468596,2017/2018,South America,strong,emerging,medium
nowcast,expanding,SUR,2018-07-01,6,4,0.597356488305398,2018/2019,South America,strong,emerging,medium
nowcast,expanding,SUR,2019-01-01,6,0,0.7152412921241466,2018/2019,South America,strong,emerging,medium
nowcast,expanding,SUR,2019-07-01,6,0,1.0430402585188647,2019/2020,South America,strong,emerging,medium
nowcast,expanding,SUR,2020-01-01,6,0,0.30542443351139104,2019/2020,South America,strong,emerging,medium
nowcast,expanding,SUR,2020-07-01,6,3,1.0313032529366633,2020/2021,South America,strong,emerging,medium
nowcast,expanding,SUR,2021-01-01,2,NA,NA,2020/2021,South America,strong,emerging,medium
nowcast,expanding,SUR,2022-07-01,6,0,0.6830804194790051,2022/2023,South America,strong,emerging,medium
nowcast,expanding,SUR,2023-01-01,6,-5,0.46263191791335045,2022/2023,South America,strong,emerging,medium
nowcast,expanding,SUR,2023-07-01,6,5,0.5552843200102505,2023/2024,South America,strong,emerging,medium
nowcast,expanding,SUR,2024-01-01,6,0,0.5387137846473582,2023/2024,South America,strong,emerging,medium
nowcast,expanding,SUR,2024-07-01,6,-3,1.0060946135085094,2024/2025,South America,strong,emerging,medium
nowcast,expanding,SUR,2025-01-01,6,-1,1.8464926369418357,2024/2025,South America,strong,emerging,medium
nowcast,expanding,SUR,2025-07-01,6,2,0.4763666103758996,2025/2026,South America,strong,emerging,medium
nowcast,expanding,SUR,2026-01-01,6,0,0.8760992836194336,2025/2026,South America,strong,emerging,medium
nowcast,expanding,SXM,2024-07-01,6,0,0.4298895009997083,2024/2025,Caribbean,strong,emerging,very_small
nowcast,expanding,SXM,2025-01-01,6,-3,0.8337341914774822,2024/2025,Caribbean,strong,emerging,very_small
nowcast,expanding,SXM,2025-07-01,6,-2,0.9147868986281112,2025/2026,Caribbean,strong,emerging,very_small
nowcast,expanding,SXM,2026-01-01,6,5,0.3161866641476468,2025/2026,Caribbean,strong,emerging,very_small
nowcast,expanding,SYC,2023-07-01,6,2,1.4652460357739825,2023/2024,Sub-Saharan Africa,moderate,emerging,very_small
nowcast,expanding,SYC,2024-01-01,5,-3,1.2867363466250055,2023/2024,Sub-Saharan Africa,moderate,emerging,very_small
nowcast,expanding,SYC,2025-01-01,6,3,0.7228782301783346,2024/2025,Sub-Saharan Africa,moderate,emerging,very_small
nowcast,expanding,SYC,2025-07-01,6,0,1.2335411344881553,2025/2026,Sub-Saharan Africa,moderate,emerging,very_small
nowcast,expanding,SYC,2026-01-01,6,5,1.4926136567194093,2025/2026,Sub-Saharan Africa,moderate,emerging,very_small
nowcast,expanding,TCA,2016-07-01,6,3,0.2617119175953761,2016/2017,Caribbean,strong,emerging,very_small
nowcast,expanding,TCA,2017-01-01,6,-1,0.7144126174794629,2016/2017,Caribbean,strong,emerging,very_small
nowcast,expanding,TCA,2017-07-01,6,0,0.6305027669954084,2017/2018,Caribbean,strong,emerging,very_small
nowcast,expanding,TCA,2018-01-01,3,0,1.5546872346054277,2017/2018,Caribbean,strong,emerging,very_small
nowcast,expanding,TCA,2019-07-01,6,-3,0.7361218933933277,2019/2020,Caribbean,strong,emerging,very_small
nowcast,expanding,TCA,2020-01-01,3,0,0.9403178451563523,2019/2020,Caribbean,strong,emerging,very_small
nowcast,expanding,TCA,2023-07-01,6,0,0.8862179118943044,2023/2024,Caribbean,strong,emerging,very_small
nowcast,expanding,TCA,2024-01-01,3,0,0.5662202612720107,2023/2024,Caribbean,strong,emerging,very_small
nowcast,expanding,TCA,2025-01-01,6,-3,1.3024537365527966,2024/2025,Caribbean,strong,emerging,very_small
nowcast,expanding,TCA,2025-07-01,6,-3,0.41415110829800006,2025/2026,Caribbean,strong,emerging,very_small
nowcast,expanding,TCA,2026-01-01,6,3,0.5482709343341751,2025/2026,Caribbean,strong,emerging,very_small
nowcast,expanding,THA,2016-01-01,6,0,0.5217851465392456,2016/2017,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2016-07-01,6,0,0.11577331961593511,2016/2017,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2017-01-01,6,0,0.4595327536854427,2017/2018,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2017-07-01,6,0,0.09060927030557624,2017/2018,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2018-01-01,6,0,0.13739293649639742,2018/2019,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2018-07-01,6,0,0.09129040773917503,2018/2019,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2019-01-01,6,0,0.26630165146993723,2019/2020,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2019-07-01,6,0,0.21073944045587586,2019/2020,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2020-01-01,6,0,0.09850391555083093,2020/2021,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2020-07-01,6,0,0.3635010594585333,2020/2021,East & Southeast Asia,moderate,endemic,medium
nowcast,expanding,THA,2021-01-01,6,1,1.2699393086974717,2021/2022,East & Southeast Asia,moderate,endemic,medium
