"iso3","season_nMonth","nb_size","nb_mean","nb_size_cum","nb_mean_cum","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","Month","Data_status","cum_todate_cases_season","Predicted_total_seasonal_cases","cum_todate_cases_calendar","Region","country","nb_size_cum_at_month","nb_mean_cum_at_month","percentile_cumulative","severity","severity_interpretation","z_score_cumulative","current_season_severity","current_season_percentile","current_season_interpretation","Country"
"FJI",12,0.664333763461099,264.8,0.941316715569386,8514.86666666665,264.8,8514.86666666667,1,0.028694989073266,2026,2026-10-01,NA,NA,10,"Unobserved",0,NA,0,"Pacific Islands","Fiji",0.941316715569386,8514.86666666665,0.018866430660676,"Extremely Low","Rare good event - unusually low cases to date",-0.970161153988169,"Extremely Low",1.97255471700063,"Rare good event - unusually low cases to date","Fiji"
"FJI",1,0.527209668679447,324.6,0.527209668679447,324.6,324.6,324.6,0.0612735366983323,0.0612735366983323,2026,2026-11-01,NA,NA,11,"Unobserved",0,NA,0,"Pacific Islands","Fiji",0.527209668679447,324.6,3.38102316094238,"Extremely Low","Rare good event - unusually low cases to date",-0.725503116755519,"Extremely Low",1.97255471700063,"Rare good event - unusually low cases to date","Fiji"
"FJI",2,0.548542453333408,374.199999999999,0.54909702824471,698.800000000002,374.2,698.8,0.134117592666689,0.0728440559683566,2026,2026-12-01,NA,NA,12,"Unobserved",0,NA,0,"Pacific Islands","Fiji",0.54909702824471,698.800000000002,1.97255471700063,"Extremely Low","Rare good event - unusually low cases to date",-0.740719854122331,"Extremely Low",1.97255471700063,"Rare good event - unusually low cases to date","Fiji"
"FSM",10,0.869163500729265,14.8571428571429,0.416565048040845,1149.42857142857,14.8571428571429,1149.42857142857,0.901290221155173,0.068650160410821,2025,2025-01-01,5,"WHO",1,"Observed",31,31,5,"Pacific Islands","Micronesia (Federated States Of)",0.416565048040845,1149.42857142857,17.4926673099499,"Low","Below average - fewer cases than typical at this point",-0.627897850644975,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",11,0.565598564271496,12.2857142857143,0.433955724591928,1161.71428571429,12.2857142857143,1161.71428571429,0.960414093993982,0.0591238728388091,2025,2025-02-01,9,"WHO",2,"Observed",40,31,14,"Pacific Islands","Micronesia (Federated States Of)",0.433955724591928,1161.71428571429,18.2681314544394,"Low","Below average - fewer cases than typical at this point",-0.635952285080683,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",12,0.631128099347977,7.42857142857143,0.44327128224564,1169.14285714286,7.42857142857143,1169.14285714286,1,0.0395859060060182,2025,2025-03-01,1,"WHO",3,"Observed",41,31,15,"Pacific Islands","Micronesia (Federated States Of)",0.44327128224564,1169.14285714286,17.8769248630964,"Low","Below average - fewer cases than typical at this point",-0.642316385870272,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",1,0.698073450311938,8.28571428571429,0.698073450311938,8.28571428571429,8.28571428571429,8.28571428571429,0.0218735681222771,0.0218735681222771,2025,2025-04-01,3,"WHO",4,"Observed",3,31,18,"Pacific Islands","Micronesia (Federated States Of)",0.698073450311938,8.28571428571429,43.1254523500441,"Normal","Average - typical case load at this point",-0.51186982294441,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",2,0.502501560342259,20.7142857142857,0.600207043264313,29,20.7142857142857,29,0.0732689524704097,0.0513953843481326,2025,2025-05-01,1,"WHO",5,"Observed",4,31,19,"Pacific Islands","Micronesia (Federated States Of)",0.600207043264313,29,26.8389895719006,"Normal","Average - typical case load at this point",-0.661065022733262,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",3,0.711225133001625,41.8571428571429,0.666864503412611,70.8571428571428,41.8571428571429,70.8571428571428,0.187411910536747,0.114142958066338,2025,2025-06-01,2,"WHO",6,"Observed",6,31,21,"Pacific Islands","Micronesia (Federated States Of)",0.666864503412611,70.8571428571428,17.276483737082,"Low","Below average - fewer cases than typical at this point",-0.74397591374886,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",4,0.811996658676058,23.7142857142857,0.73500857492143,94.5714285714286,23.7142857142857,94.5714285714286,0.241124327278904,0.0537124167421568,2025,2025-07-01,6,"WHO",7,"Observed",12,31,27,"Pacific Islands","Micronesia (Federated States Of)",0.73500857492143,94.5714285714286,19.2266609839039,"Low","Below average - fewer cases than typical at this point",-0.745649806172346,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",5,0.522358636918258,79.142857142857,0.70443531184603,173.714285714286,79.1428571428572,173.714285714286,0.34092399509212,0.0997996678132161,2025,2025-08-01,4,"WHO",8,"Observed",16,31,31,"Pacific Islands","Micronesia (Federated States Of)",0.70443531184603,173.714285714286,16.1269126501464,"Low","Below average - fewer cases than typical at this point",-0.760461577614488,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",6,0.314946772475032,358,0.45244040449902,531.714285714286,358,531.714285714286,0.517351091021752,0.176427095929631,2025,2025-09-01,2,"WHO",9,"Observed",18,31,33,"Pacific Islands","Micronesia (Federated States Of)",0.45244040449902,531.714285714286,17.2659697270904,"Low","Below average - fewer cases than typical at this point",-0.649589971133853,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",7,0.319621462093791,272.857142857144,0.410667705396742,804.571428571428,272.857142857143,804.571428571429,0.656930898778228,0.139579807756476,2025,2025-10-01,6,"WHO",10,"Observed",24,31,39,"Pacific Islands","Micronesia (Federated States Of)",0.410667705396742,804.571428571428,18.6468605503802,"Low","Below average - fewer cases than typical at this point",-0.621559219640966,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",8,0.310746742751604,222.285714285714,0.391510272515035,1026.85714285714,222.285714285714,1026.85714285714,0.77092904124736,0.113998142469132,2025,2025-11-01,0,"WHO",11,"Observed",24,31,39,"Pacific Islands","Micronesia (Federated States Of)",0.391510272515035,1026.85714285714,18.0832774219374,"Low","Below average - fewer cases than typical at this point",-0.610967133681466,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",9,0.314368172653519,107.714285714286,0.385912009399835,1134.57142857143,107.714285714286,1134.57142857143,0.832640060744352,0.061711019496992,2025,2025-12-01,2,"Estimates",12,"Unobserved",26,31,41,"Pacific Islands","Micronesia (Federated States Of)",0.385912009399835,1134.57142857143,18.2978054482944,"Low","Below average - fewer cases than typical at this point",-0.606879039142105,"Low",18.2978054482944,"Below average - fewer cases than typical at this point","Micronesia (Federated States Of)"
"FSM",10,0.869163500729265,14.8571428571429,0.416565048040845,1149.42857142857,14.8571428571429,1149.42857142857,0.901290221155173,0.068650160410821,2026,2026-01-01,NA,NA,1,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.416565048040845,1149.42857142857,3.68653006299608,"Extremely Low","Rare good event - unusually low cases to date",-0.645301584658254,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",11,0.565598564271496,12.2857142857143,0.433955724591928,1161.71428571429,12.2857142857143,1161.71428571429,0.960414093993982,0.0591238728388091,2026,2026-02-01,NA,NA,2,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.433955724591928,1161.71428571429,3.25446478994384,"Extremely Low","Rare good event - unusually low cases to date",-0.658630155664304,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",12,0.631128099347977,7.42857142857143,0.44327128224564,1169.14285714286,7.42857142857143,1169.14285714286,1,0.0395859060060182,2026,2026-03-01,NA,NA,3,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.44327128224564,1169.14285714286,3.04374459678714,"Extremely Low","Rare good event - unusually low cases to date",-0.66566003570499,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",1,0.698073450311938,8.28571428571429,0.698073450311938,8.28571428571429,8.28571428571429,8.28571428571429,0.0218735681222771,0.0218735681222771,2026,2026-04-01,NA,NA,4,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.698073450311938,8.28571428571429,16.8053192229845,"Low","Below average - fewer cases than typical at this point",-0.802390533264211,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",2,0.502501560342259,20.7142857142857,0.600207043264313,29,20.7142857142857,29,0.0732689524704097,0.0513953843481326,2026,2026-05-01,NA,NA,5,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.600207043264313,29,9.63503463714707,"Low","Below average - fewer cases than typical at this point",-0.766835426370583,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",3,0.711225133001625,41.8571428571429,0.666864503412611,70.8571428571428,41.8571428571429,70.8571428571428,0.187411910536747,0.114142958066338,2026,2026-06-01,NA,NA,6,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.666864503412611,70.8571428571428,4.42576976224967,"Extremely Low","Rare good event - unusually low cases to date",-0.812801879337962,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",4,0.811996658676058,23.7142857142857,0.73500857492143,94.5714285714286,23.7142857142857,94.5714285714286,0.241124327278904,0.0537124167421568,2026,2026-07-01,NA,NA,7,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.73500857492143,94.5714285714286,2.7993162065893,"Extremely Low","Rare good event - unusually low cases to date",-0.854014137865212,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",5,0.522358636918258,79.142857142857,0.70443531184603,173.714285714286,79.1428571428572,173.714285714286,0.34092399509212,0.0997996678132161,2026,2026-08-01,NA,NA,8,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.70443531184603,173.714285714286,2.05947525340208,"Extremely Low","Rare good event - unusually low cases to date",-0.837609853604364,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",6,0.314946772475032,358,0.45244040449902,531.714285714286,358,531.714285714286,0.517351091021752,0.176427095929631,2026,2026-09-01,NA,NA,9,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.45244040449902,531.714285714286,4.08120040170437,"Extremely Low","Rare good event - unusually low cases to date",-0.672350910055673,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",7,0.319621462093791,272.857142857144,0.410667705396742,804.571428571428,272.857142857143,804.571428571429,0.656930898778228,0.139579807756476,2026,2026-10-01,NA,NA,10,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.410667705396742,804.571428571428,4.44590820812275,"Extremely Low","Rare good event - unusually low cases to date",-0.640670118048668,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",8,0.310746742751604,222.285714285714,0.391510272515035,1026.85714285714,222.285714285714,1026.85714285714,0.77092904124736,0.113998142469132,2026,2026-11-01,NA,NA,11,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.391510272515035,1026.85714285714,4.58619838412286,"Extremely Low","Rare good event - unusually low cases to date",-0.625588569359313,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"FSM",9,0.314368172653519,107.714285714286,0.385912009399835,1134.57142857143,107.714285714286,1134.57142857143,0.832640060744352,0.061711019496992,2026,2026-12-01,NA,NA,12,"Unobserved",0,NA,0,"Pacific Islands","Micronesia (Federated States Of)",0.385912009399835,1134.57142857143,4.58635401494288,"Extremely Low","Rare good event - unusually low cases to date",-0.621112542379716,"Extremely Low",4.58635401494288,"Rare good event - unusually low cases to date","Micronesia (Federated States Of)"
"GLP",10,0.585942795837071,631.866666666665,0.48237892077879,5914.46666666665,631.866666666667,5914.46666666667,0.820303449626582,0.229103628381434,2025,2025-01-01,2220,"PAHO",1,"Observed",4481,3824,2220,"Caribbean","Guadeloupe",0.48237892077879,5914.46666666665,62.0396806055742,"Normal","Average - typical case load at this point",-0.168324937203306,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",11,0.380909575416372,308.8,0.50690151333216,6223.26666666666,308.8,6223.26666666667,0.917128132992577,0.096824683365995,2025,2025-02-01,970,"PAHO",2,"Observed",5451,3824,3190,"Caribbean","Guadeloupe",0.50690151333216,6223.26666666666,64.9302453944154,"Normal","Average - typical case load at this point",-0.0883472399553586,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",12,0.374154715163211,261.599999999999,0.524580874351561,6484.86666666665,261.6,6484.86666666667,1,0.0828718670074234,2025,2025-03-01,970,"PAHO",3,"Observed",6421,3824,4160,"Caribbean","Guadeloupe",0.524580874351561,6484.86666666665,67.6349251563323,"Normal","Average - typical case load at this point",-0.00713282978352104,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",1,0.358867337445346,144.333333333333,0.358867337445346,144.333333333333,144.333333333333,144.333333333333,0.0164868808527986,0.0164868808527986,2025,2025-04-01,0,"WHO",4,"Observed",0,3824,4160,"Caribbean","Guadeloupe",0.358867337445346,144.333333333333,11.6136072982973,"Low","Below average - fewer cases than typical at this point",-0.598312017559499,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",2,0.358669572327286,182.066666666667,0.352155764729582,326.399999999999,182.066666666667,326.4,0.0369035063501641,0.0204166254973655,2025,2025-05-01,210,"PAHO",5,"Observed",210,3824,4370,"Caribbean","Guadeloupe",0.352155764729582,326.399999999999,62.9066965704565,"Normal","Average - typical case load at this point",-0.211512518060237,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",3,0.356217731323959,238.266666666667,0.348960354870769,564.666666666667,238.266666666667,564.666666666667,0.0622798497885515,0.0253763434383874,2025,2025-06-01,265,"PAHO",6,"Observed",475,3824,4635,"Caribbean","Guadeloupe",0.348960354870769,564.666666666667,68.0577440595792,"Normal","Average - typical case load at this point",-0.0937762290490718,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",4,0.383674608811601,168.8,0.351243149261721,733.466666666665,168.8,733.466666666667,0.0825137013471546,0.0202338515586031,2025,2025-07-01,98,"Estimates",7,"Unobserved",573,3824,4733,"Caribbean","Guadeloupe",0.351243149261721,733.466666666665,66.5713268686888,"Normal","Average - typical case load at this point",-0.12962967079177,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",5,0.255083324165022,316.200000000001,0.33973609381457,1049.66666666666,316.2,1049.66666666667,0.114965462191964,0.0324517608448097,2025,2025-08-01,157,"Estimates",8,"Unobserved",730,3824,4890,"Caribbean","Guadeloupe",0.33973609381457,1049.66666666666,64.8144827196157,"Normal","Average - typical case load at this point",-0.177478815015296,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",6,0.345196063457396,1100.86666666667,0.335691169424837,2150.53333333332,1100.86666666667,2150.53333333333,0.236802099037,0.121836636845036,2025,2025-09-01,155,"WHO",9,"Observed",885,3824,5045,"Caribbean","Guadeloupe",0.335691169424837,2150.53333333332,55.7250945043721,"Normal","Average - typical case load at this point",-0.340928631599617,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",7,0.343274796578194,1176.46666666666,0.33241713733855,3327,1176.46666666667,3327,0.365027891821316,0.128225792784316,2025,2025-10-01,619,"Estimates",10,"Unobserved",1504,3824,5664,"Caribbean","Guadeloupe",0.33241713733855,3327,57.4966404439195,"Normal","Average - typical case load at this point",-0.315903090895036,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",8,0.3515724593675,1299.26666666667,0.331969978625106,4626.26666666667,1299.26666666667,4626.26666666667,0.513469043140429,0.148441151319113,2025,2025-11-01,717,"Estimates",11,"Unobserved",2221,3824,6381,"Caribbean","Guadeloupe",0.331969978625106,4626.26666666667,58.5497088356777,"Normal","Average - typical case load at this point",-0.299547978975443,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",9,0.367425223847217,656.333333333334,0.332816995844618,5282.60000000002,656.333333333333,5282.6,0.591199821245148,0.0777307781047187,2025,2025-12-01,40,"PAHO",12,"Observed",2261,3824,6421,"Caribbean","Guadeloupe",0.332816995844618,5282.60000000002,56.5440277311445,"Normal","Average - typical case load at this point",-0.32997292951888,"Normal",56.5440277311445,"Average - typical case load at this point","Guadeloupe"
"GLP",10,0.585942795837071,631.866666666665,0.48237892077879,5914.46666666665,631.866666666667,5914.46666666667,0.820303449626582,0.229103628381434,2026,2026-01-01,NA,NA,1,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.48237892077879,5914.46666666665,1.0660155600401,"Extremely Low","Rare good event - unusually low cases to date",-0.69450671815951,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",11,0.380909575416372,308.8,0.50690151333216,6223.26666666666,308.8,6223.26666666667,0.917128132992577,0.096824683365995,2026,2026-02-01,NA,NA,2,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.50690151333216,6223.26666666666,0.845694907453024,"Extremely Low","Rare good event - unusually low cases to date",-0.711941169077422,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",12,0.374154715163211,261.599999999999,0.524580874351561,6484.86666666665,261.6,6484.86666666667,1,0.0828718670074234,2026,2026-03-01,NA,NA,3,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.524580874351561,6484.86666666665,0.713428010532622,"Extremely Low","Rare good event - unusually low cases to date",-0.724250262560123,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",1,0.358867337445346,144.333333333333,0.358867337445346,144.333333333333,144.333333333333,144.333333333333,0.0164868808527986,0.0164868808527986,2026,2026-04-01,NA,NA,4,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.358867337445346,144.333333333333,11.6136072982973,"Low","Below average - fewer cases than typical at this point",-0.598312017559499,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",2,0.358669572327286,182.066666666667,0.352155764729582,326.399999999999,182.066666666667,326.4,0.0369035063501641,0.0204166254973655,2026,2026-05-01,NA,NA,5,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.352155764729582,326.399999999999,9.01536932071873,"Low","Below average - fewer cases than typical at this point",-0.593107267137987,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",3,0.356217731323959,238.266666666667,0.348960354870769,564.666666666667,238.266666666667,564.666666666667,0.0622798497885515,0.0253763434383874,2026,2026-06-01,NA,NA,6,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.348960354870769,564.666666666667,7.58729530350051,"Low","Below average - fewer cases than typical at this point",-0.590546215647314,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",4,0.383674608811601,168.8,0.351243149261721,733.466666666665,168.8,733.466666666667,0.0825137013471546,0.0202338515586031,2026,2026-07-01,NA,NA,7,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.351243149261721,733.466666666665,6.82149575362368,"Low","Below average - fewer cases than typical at this point",-0.592515844641074,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",5,0.255083324165022,316.200000000001,0.33973609381457,1049.66666666666,316.2,1049.66666666667,0.114965462191964,0.0324517608448097,2026,2026-08-01,NA,NA,8,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.33973609381457,1049.66666666666,6.5208462141775,"Low","Below average - fewer cases than typical at this point",-0.582774544820823,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",6,0.345196063457396,1100.86666666667,0.335691169424837,2150.53333333332,1100.86666666667,2150.53333333333,0.236802099037,0.121836636845036,2026,2026-09-01,NA,NA,9,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.335691169424837,2150.53333333332,5.27391513585052,"Low","Below average - fewer cases than typical at this point",-0.579343401893298,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",7,0.343274796578194,1176.46666666666,0.33241713733855,3327,1176.46666666667,3327,0.365027891821316,0.128225792784316,2026,2026-10-01,NA,NA,10,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.33241713733855,3327,4.67944377536187,"Extremely Low","Rare good event - unusually low cases to date",-0.576527473070645,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",8,0.3515724593675,1299.26666666667,0.331969978625106,4626.26666666667,1299.26666666667,4626.26666666667,0.513469043140429,0.148441151319113,2026,2026-11-01,NA,NA,11,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.331969978625106,4626.26666666667,4.20980803293709,"Extremely Low","Rare good event - unusually low cases to date",-0.576147688489755,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GLP",9,0.367425223847217,656.333333333334,0.332816995844618,5282.60000000002,656.333333333333,5282.6,0.591199821245148,0.0777307781047187,2026,2026-12-01,NA,NA,12,"Unobserved",0,NA,0,"Caribbean","Guadeloupe",0.332816995844618,5282.60000000002,3.99894808389494,"Extremely Low","Rare good event - unusually low cases to date",-0.576884762204273,"Extremely Low",3.99894808389494,"Rare good event - unusually low cases to date","Guadeloupe"
"GRD",12,1.372948089472,17,2.19038277320768,285.571428571429,17,285.571428571429,1,0.0777901589934647,2025,2025-01-01,16,"PAHO",1,"Observed",284,291,16,"Caribbean","Grenada",2.19038277320768,285.571428571429,58.7713783517183,"Normal","Average - typical case load at this point",-0.00811298543725011,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",1,1.44350433007677,13.5714285714286,1.44350433007677,13.5714285714286,13.5714285714286,13.5714285714286,0.0690339471400041,0.0690339471400041,2025,2025-02-01,16,"PAHO",2,"Observed",16,291,32,"Caribbean","Grenada",1.44350433007677,13.5714285714286,69.4367877976365,"Normal","Average - typical case load at this point",0.204402143750655,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",2,1.09136230795615,14.5,1.42902666412815,28.0714285714286,14.5,28.0714285714286,0.144490781641666,0.0754568345016615,2025,2025-03-01,24,"PAHO",3,"Observed",40,291,56,"Caribbean","Grenada",1.42902666412815,28.0714285714286,76.7388177235814,"High","Above average - more cases than typical at this point",0.495520909772718,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",3,0.571225329928381,15.2857142857143,1.39961016562851,43.3571428571428,15.2857142857143,43.3571428571429,0.215838278879332,0.0713474972376669,2025,2025-04-01,16,"PAHO",4,"Observed",56,291,72,"Caribbean","Grenada",1.39961016562851,43.3571428571428,72.6414796684848,"Normal","Average - typical case load at this point",0.33953860577066,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",4,0.614986087760511,31.5714285714286,1.09770532499322,74.9285714285714,31.5714285714286,74.9285714285714,0.310448692157973,0.0946104132786409,2025,2025-05-01,7,"PAHO",5,"Observed",63,291,79,"Caribbean","Grenada",1.09770532499322,74.9285714285714,56.2867548528498,"Normal","Average - typical case load at this point",-0.165586807698634,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",5,0.496838518308146,25.5,1.03476875821684,100.428571428572,25.5,100.428571428571,0.378526169096765,0.0680774769387913,2025,2025-06-01,12,"PAHO",6,"Observed",75,291,91,"Caribbean","Grenada",1.03476875821684,100.428571428572,52.4904504994949,"Normal","Average - typical case load at this point",-0.25624794792038,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",6,0.995946087619055,28.3571428571428,1.36304272141567,128.785714285714,28.3571428571429,128.785714285714,0.470271755047347,0.0917455859505823,2025,2025-07-01,15,"PAHO",7,"Observed",90,291,106,"Caribbean","Grenada",1.36304272141567,128.785714285714,46.3707530562192,"Normal","Average - typical case load at this point",-0.349762037356972,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",7,0.700352466917112,40.9285714285715,1.62952335633086,169.714285714285,40.9285714285714,169.714285714286,0.591551662054118,0.121279907006771,2025,2025-08-01,21,"PAHO",8,"Observed",111,291,127,"Caribbean","Grenada",1.62952335633086,169.714285714285,41.0188021026703,"Normal","Average - typical case load at this point",-0.439522050048757,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",8,0.590977371912552,47.7857142857143,1.74826362535421,217.5,47.7857142857143,217.5,0.733069829262678,0.14151816720856,2025,2025-09-01,32,"PAHO",9,"Observed",143,291,159,"Caribbean","Grenada",1.74826362535421,217.5,40.1296556147546,"Normal","Average - typical case load at this point",-0.451088776557237,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",9,0.699605266540664,27,1.86657817330414,244.499999999999,27,244.5,0.827101246605261,0.0940314173425826,2025,2025-10-01,26,"PAHO",10,"Observed",169,291,185,"Caribbean","Grenada",1.86657817330414,244.499999999999,41.4070103950361,"Normal","Average - typical case load at this point",-0.420280960084516,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",10,0.67619830705267,13.2142857142857,1.95333047537873,257.714285714285,13.2142857142857,257.714285714286,0.879128432699927,0.0520271860946665,2025,2025-11-01,32,"PAHO",11,"Observed",201,291,217,"Caribbean","Grenada",1.95333047537873,257.714285714285,46.6523712539112,"Normal","Average - typical case load at this point",-0.306409472783609,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",11,0.845291437666475,10.8571428571429,2.01750886494528,268.571428571429,10.8571428571429,268.571428571429,0.922209841006535,0.0430814083066081,2025,2025-12-01,67,"PAHO",12,"Observed",268,291,284,"Caribbean","Grenada",2.01750886494528,268.571428571429,59.3445029103215,"Normal","Average - typical case load at this point",-0.0030108197341366,"Normal",59.3445029103215,"Average - typical case load at this point","Grenada"
"GRD",12,1.372948089472,17,2.19038277320768,285.571428571429,17,285.571428571429,1,0.0777901589934647,2026,2026-01-01,NA,NA,1,"Unobserved",0,NA,0,"Caribbean","Grenada",2.19038277320768,285.571428571429,0.00228899743502429,"Extremely Low","Rare good event - unusually low cases to date",-1.47435071718745,"Extremely Low",0.00510223918184333,"Rare good event - unusually low cases to date","Grenada"
"GRD",1,1.44350433007677,13.5714285714286,1.44350433007677,13.5714285714286,13.5714285714286,13.5714285714286,0.0690339471400041,0.0690339471400041,2026,2026-02-01,NA,NA,2,"Unobserved",0,NA,0,"Caribbean","Grenada",1.44350433007677,13.5714285714286,3.40254665113512,"Extremely Low","Rare good event - unusually low cases to date",-1.14224727390072,"Extremely Low",0.00510223918184333,"Rare good event - unusually low cases to date","Grenada"
"GRD",2,1.09136230795615,14.5,1.42902666412815,28.0714285714286,14.5,28.0714285714286,0.144490781641666,0.0754568345016615,2026,2026-03-01,NA,NA,3,"Unobserved",0,NA,0,"Caribbean","Grenada",1.42902666412815,28.0714285714286,1.32169832449124,"Extremely Low","Rare good event - unusually low cases to date",-1.16610609305795,"Extremely Low",0.00510223918184333,"Rare good event - unusually low cases to date","Grenada"
