date,country,iso3,cases,Year,Month,Month.Year
2024-04-01,Gambia,GMB,0,2024,4,4-2024
2024-04-01,Ghana,GHA,0,2024,4,4-2024
2024-04-01,Guinea,GIN,0,2024,4,4-2024
2024-04-01,Guinea-Bissau,GNB,0,2024,4,4-2024
2024-04-01,Kenya,KEN,0,2024,4,4-2024
2024-04-01,Liberia,LBR,8,2024,4,4-2024
2024-04-01,Madagascar,MDG,0,2024,4,4-2024
2024-04-01,Malawi,MWI,0,2024,4,4-2024
2024-04-01,Mali,MLI,594,2024,4,4-2024
2024-04-01,Mauritania,MRT,221,2024,4,4-2024
2024-04-01,Mauritius,MUS,1633,2024,4,4-2024
2024-04-01,Mozambique,MOZ,0,2024,4,4-2024
2024-04-01,Namibia,NAM,0,2024,4,4-2024
2024-04-01,Niger,NER,0,2024,4,4-2024
2024-04-01,Rwanda,RWA,0,2024,4,4-2024
2024-04-01,Sao Tome and Principe,STP,12,2024,4,4-2024
2024-04-01,Senegal,SEN,16,2024,4,4-2024
2024-04-01,Seychelles,SYC,360,2024,4,4-2024
2024-04-01,Sierra Leone,SLE,0,2024,4,4-2024
2024-04-01,South Sudan,SSD,0,2024,4,4-2024
2024-04-01,Togo,TGO,0,2024,4,4-2024
2024-04-01,Uganda,UGA,0,2024,4,4-2024
2024-04-01,United Republic of Tanzania,TZA,0,2024,4,4-2024
2024-04-01,Zambia,ZMB,0,2024,4,4-2024
2024-04-01,Zimbabwe,ZWE,0,2024,4,4-2024
2024-04-01,Canada,CAN,0,2024,4,4-2024
2024-04-01,Albania,ALB,0,2024,4,4-2024
2024-04-01,Andorra,AND,0,2024,4,4-2024
2024-04-01,Armenia,ARM,0,2024,4,4-2024
2024-04-01,Austria,AUT,0,2024,4,4-2024
2024-04-01,Azerbaijan,AZE,0,2024,4,4-2024
2024-04-01,Belarus,BLR,0,2024,4,4-2024
2024-04-01,Belgium,BEL,0,2024,4,4-2024
2024-04-01,Bosnia and Herzegovina,BIH,0,2024,4,4-2024
2024-04-01,Bulgaria,BGR,0,2024,4,4-2024
2024-04-01,Croatia,HRV,0,2024,4,4-2024
2024-04-01,Cyprus,CYP,0,2024,4,4-2024
2024-04-01,Czechia,CZE,0,2024,4,4-2024
2024-04-01,Denmark,DNK,0,2024,4,4-2024
2024-04-01,Estonia,EST,0,2024,4,4-2024
2024-04-01,Finland,FIN,0,2024,4,4-2024
2024-04-01,France,FRA,0,2024,4,4-2024
2024-04-01,Georgia,GEO,0,2024,4,4-2024
2024-04-01,Germany,DEU,0,2024,4,4-2024
2024-04-01,Greece,GRC,0,2024,4,4-2024
2024-04-01,Holy See,VAT,0,2024,4,4-2024
2024-04-01,Hungary,HUN,0,2024,4,4-2024
2024-04-01,Iceland,ISL,0,2024,4,4-2024
2024-04-01,Ireland,IRL,0,2024,4,4-2024
2024-04-01,Israel,ISR,0,2024,4,4-2024
2024-04-01,Italy,ITA,0,2024,4,4-2024
2024-04-01,Kazakhstan,KAZ,0,2024,4,4-2024
2024-04-01,Kyrgyzstan,KGZ,0,2024,4,4-2024
2024-04-01,Latvia,LVA,0,2024,4,4-2024
2024-04-01,Liechtenstein,LIE,0,2024,4,4-2024
2024-04-01,Lithuania,LTU,0,2024,4,4-2024
2024-04-01,Luxembourg,LUX,0,2024,4,4-2024
2024-04-01,Malta,MLT,0,2024,4,4-2024
2024-04-01,Mayotte,MYT,22,2024,4,4-2024
2024-04-01,Monaco,MCO,0,2024,4,4-2024
2024-04-01,Montenegro,MNE,0,2024,4,4-2024
2024-04-01,Netherlands (Kingdom of the),NLD,0,2024,4,4-2024
2024-04-01,North Macedonia,MKD,0,2024,4,4-2024
2024-04-01,Norway,NOR,0,2024,4,4-2024
2024-04-01,Poland,POL,0,2024,4,4-2024
2024-04-01,Portugal,PRT,0,2024,4,4-2024
2024-04-01,Republic of Moldova,MDA,0,2024,4,4-2024
2024-04-01,Romania,ROU,0,2024,4,4-2024
2024-04-01,Russian Federation,RUS,0,2024,4,4-2024
2024-04-01,Réunion,REU,322,2024,4,4-2024
2024-04-01,San Marino,SMR,0,2024,4,4-2024
2024-04-01,Serbia,SRB,0,2024,4,4-2024
2024-04-01,Slovakia,SVK,0,2024,4,4-2024
2024-04-01,Slovenia,SVN,0,2024,4,4-2024
2024-04-01,Spain,ESP,0,2024,4,4-2024
2024-04-01,Sweden,SWE,0,2024,4,4-2024
2024-04-01,Switzerland,CHE,0,2024,4,4-2024
2024-04-01,Tajikistan,TJK,0,2024,4,4-2024
2024-04-01,Turkmenistan,TKM,0,2024,4,4-2024
2024-04-01,Türkiye,TUR,0,2024,4,4-2024
2024-04-01,Ukraine,UKR,0,2024,4,4-2024
2024-04-01,United Kingdom of Great Britain and Northern Ireland,GBR,0,2024,4,4-2024
2024-04-01,Uzbekistan,UZB,0,2024,4,4-2024
2024-05-01,Angola,AGO,6,2024,5,5-2024
2024-05-01,Benin,BEN,0,2024,5,5-2024
2024-05-01,Burkina Faso,BFA,2708,2024,5,5-2024
2024-05-01,Burundi,BDI,0,2024,5,5-2024
2024-05-01,Cabo Verde,CPV,152,2024,5,5-2024
2024-05-01,Cameroon,CMR,0,2024,5,5-2024
2024-05-01,Central African Republic,CAF,0,2024,5,5-2024
2024-05-01,Chad,TCD,0,2024,5,5-2024
2024-05-01,Congo,COG,0,2024,5,5-2024
2024-05-01,Côte d'Ivoire,CIV,115,2024,5,5-2024
2024-05-01,Eritrea,ERI,568,2024,5,5-2024
2024-05-01,Ethiopia,ETH,819,2024,5,5-2024
2024-05-01,Gabon,GAB,0,2024,5,5-2024
2024-05-01,Gambia,GMB,0,2024,5,5-2024
2024-05-01,Ghana,GHA,0,2024,5,5-2024
2024-05-01,Guinea,GIN,0,2024,5,5-2024
2024-05-01,Guinea-Bissau,GNB,0,2024,5,5-2024
2024-05-01,Kenya,KEN,149,2024,5,5-2024
2024-05-01,Liberia,LBR,10,2024,5,5-2024
2024-05-01,Madagascar,MDG,0,2024,5,5-2024
2024-05-01,Malawi,MWI,0,2024,5,5-2024
2024-05-01,Mali,MLI,1423,2024,5,5-2024
2024-05-01,Mauritania,MRT,135,2024,5,5-2024
2024-05-01,Mauritius,MUS,1640,2024,5,5-2024
2024-05-01,Mozambique,MOZ,0,2024,5,5-2024
2024-05-01,Namibia,NAM,0,2024,5,5-2024
2024-05-01,Niger,NER,0,2024,5,5-2024
2024-05-01,Rwanda,RWA,0,2024,5,5-2024
2024-05-01,Sao Tome and Principe,STP,10,2024,5,5-2024
2024-05-01,Senegal,SEN,12,2024,5,5-2024
2024-05-01,Seychelles,SYC,560,2024,5,5-2024
2024-05-01,Sierra Leone,SLE,0,2024,5,5-2024
2024-05-01,South Sudan,SSD,0,2024,5,5-2024
2024-05-01,Togo,TGO,0,2024,5,5-2024
2024-05-01,Uganda,UGA,0,2024,5,5-2024
2024-05-01,United Republic of Tanzania,TZA,0,2024,5,5-2024
2024-05-01,Zambia,ZMB,0,2024,5,5-2024
2024-05-01,Zimbabwe,ZWE,0,2024,5,5-2024
2024-05-01,Canada,CAN,0,2024,5,5-2024
2024-05-01,Albania,ALB,0,2024,5,5-2024
2024-05-01,Andorra,AND,0,2024,5,5-2024
2024-05-01,Armenia,ARM,0,2024,5,5-2024
2024-05-01,Austria,AUT,0,2024,5,5-2024
2024-05-01,Azerbaijan,AZE,0,2024,5,5-2024
2024-05-01,Belarus,BLR,0,2024,5,5-2024
2024-05-01,Belgium,BEL,0,2024,5,5-2024
2024-05-01,Bosnia and Herzegovina,BIH,0,2024,5,5-2024
2024-05-01,Bulgaria,BGR,0,2024,5,5-2024
2024-05-01,Croatia,HRV,0,2024,5,5-2024
2024-05-01,Cyprus,CYP,0,2024,5,5-2024
2024-05-01,Czechia,CZE,0,2024,5,5-2024
2024-05-01,Denmark,DNK,0,2024,5,5-2024
2024-05-01,Estonia,EST,0,2024,5,5-2024
2024-05-01,Finland,FIN,0,2024,5,5-2024
2024-05-01,France,FRA,0,2024,5,5-2024
2024-05-01,Georgia,GEO,0,2024,5,5-2024
2024-05-01,Germany,DEU,0,2024,5,5-2024
2024-05-01,Greece,GRC,0,2024,5,5-2024
2024-05-01,Holy See,VAT,0,2024,5,5-2024
2024-05-01,Hungary,HUN,0,2024,5,5-2024
2024-05-01,Iceland,ISL,0,2024,5,5-2024
2024-05-01,Ireland,IRL,0,2024,5,5-2024
2024-05-01,Israel,ISR,0,2024,5,5-2024
2024-05-01,Italy,ITA,0,2024,5,5-2024
2024-05-01,Kazakhstan,KAZ,0,2024,5,5-2024
2024-05-01,Kyrgyzstan,KGZ,0,2024,5,5-2024
2024-05-01,Latvia,LVA,0,2024,5,5-2024
2024-05-01,Liechtenstein,LIE,0,2024,5,5-2024
2024-05-01,Lithuania,LTU,0,2024,5,5-2024
2024-05-01,Luxembourg,LUX,0,2024,5,5-2024
2024-05-01,Malta,MLT,0,2024,5,5-2024
2024-05-01,Mayotte,MYT,21,2024,5,5-2024
2024-05-01,Monaco,MCO,0,2024,5,5-2024
2024-05-01,Montenegro,MNE,0,2024,5,5-2024
2024-05-01,Netherlands (Kingdom of the),NLD,0,2024,5,5-2024
2024-05-01,North Macedonia,MKD,0,2024,5,5-2024
2024-05-01,Norway,NOR,0,2024,5,5-2024
2024-05-01,Poland,POL,0,2024,5,5-2024
2024-05-01,Portugal,PRT,0,2024,5,5-2024
2024-05-01,Republic of Moldova,MDA,0,2024,5,5-2024
2024-05-01,Romania,ROU,0,2024,5,5-2024
2024-05-01,Russian Federation,RUS,0,2024,5,5-2024
2024-05-01,Réunion,REU,299,2024,5,5-2024
2024-05-01,San Marino,SMR,0,2024,5,5-2024
2024-05-01,Serbia,SRB,0,2024,5,5-2024
2024-05-01,Slovakia,SVK,0,2024,5,5-2024
2024-05-01,Slovenia,SVN,0,2024,5,5-2024
2024-05-01,Spain,ESP,0,2024,5,5-2024
2024-05-01,Sweden,SWE,0,2024,5,5-2024
2024-05-01,Switzerland,CHE,0,2024,5,5-2024
2024-05-01,Tajikistan,TJK,0,2024,5,5-2024
2024-05-01,Turkmenistan,TKM,0,2024,5,5-2024
2024-05-01,Türkiye,TUR,0,2024,5,5-2024
2024-05-01,Ukraine,UKR,0,2024,5,5-2024
2024-05-01,United Kingdom of Great Britain and Northern Ireland,GBR,0,2024,5,5-2024
2024-05-01,Uzbekistan,UZB,0,2024,5,5-2024
2024-06-01,Angola,AGO,0,2024,6,6-2024
2024-06-01,Benin,BEN,9,2024,6,6-2024
2024-06-01,Burkina Faso,BFA,2179,2024,6,6-2024
2024-06-01,Burundi,BDI,0,2024,6,6-2024
2024-06-01,Cabo Verde,CPV,277,2024,6,6-2024
2024-06-01,Cameroon,CMR,0,2024,6,6-2024
2024-06-01,Central African Republic,CAF,0,2024,6,6-2024
2024-06-01,Chad,TCD,0,2024,6,6-2024
2024-06-01,Congo,COG,0,2024,6,6-2024
2024-06-01,Côte d'Ivoire,CIV,1644,2024,6,6-2024
2024-06-01,Eritrea,ERI,734,2024,6,6-2024
2024-06-01,Ethiopia,ETH,630,2024,6,6-2024
2024-06-01,Gabon,GAB,0,2024,6,6-2024
2024-06-01,Gambia,GMB,0,2024,6,6-2024
2024-06-01,Ghana,GHA,0,2024,6,6-2024
2024-06-01,Guinea,GIN,0,2024,6,6-2024
2024-06-01,Guinea-Bissau,GNB,0,2024,6,6-2024
2024-06-01,Kenya,KEN,291,2024,6,6-2024
2024-06-01,Liberia,LBR,8,2024,6,6-2024
2024-06-01,Madagascar,MDG,0,2024,6,6-2024
2024-06-01,Malawi,MWI,0,2024,6,6-2024
2024-06-01,Mali,MLI,216,2024,6,6-2024
2024-06-01,Mauritania,MRT,326,2024,6,6-2024
2024-06-01,Mauritius,MUS,314,2024,6,6-2024
2024-06-01,Mozambique,MOZ,0,2024,6,6-2024
2024-06-01,Namibia,NAM,0,2024,6,6-2024
2024-06-01,Niger,NER,0,2024,6,6-2024
2024-06-01,Rwanda,RWA,0,2024,6,6-2024
2024-06-01,Sao Tome and Principe,STP,3,2024,6,6-2024
2024-06-01,Senegal,SEN,38,2024,6,6-2024
2024-06-01,Seychelles,SYC,414,2024,6,6-2024
2024-06-01,Sierra Leone,SLE,0,2024,6,6-2024
2024-06-01,South Sudan,SSD,0,2024,6,6-2024
2024-06-01,Togo,TGO,0,2024,6,6-2024
2024-06-01,Uganda,UGA,0,2024,6,6-2024
2024-06-01,United Republic of Tanzania,TZA,0,2024,6,6-2024
2024-06-01,Zambia,ZMB,0,2024,6,6-2024
2024-06-01,Zimbabwe,ZWE,0,2024,6,6-2024
2024-06-01,Canada,CAN,0,2024,6,6-2024
2024-06-01,Albania,ALB,0,2024,6,6-2024
2024-06-01,Andorra,AND,0,2024,6,6-2024
2024-06-01,Armenia,ARM,0,2024,6,6-2024
2024-06-01,Austria,AUT,0,2024,6,6-2024
2024-06-01,Azerbaijan,AZE,0,2024,6,6-2024
2024-06-01,Belarus,BLR,0,2024,6,6-2024
2024-06-01,Belgium,BEL,0,2024,6,6-2024
2024-06-01,Bosnia and Herzegovina,BIH,0,2024,6,6-2024
2024-06-01,Bulgaria,BGR,0,2024,6,6-2024
2024-06-01,Croatia,HRV,0,2024,6,6-2024
2024-06-01,Cyprus,CYP,0,2024,6,6-2024
2024-06-01,Czechia,CZE,0,2024,6,6-2024
2024-06-01,Denmark,DNK,0,2024,6,6-2024
2024-06-01,Estonia,EST,0,2024,6,6-2024
2024-06-01,Finland,FIN,0,2024,6,6-2024
2024-06-01,France,FRA,1,2024,6,6-2024
2024-06-01,Georgia,GEO,0,2024,6,6-2024
2024-06-01,Germany,DEU,0,2024,6,6-2024
2024-06-01,Greece,GRC,0,2024,6,6-2024
2024-06-01,Holy See,VAT,0,2024,6,6-2024
2024-06-01,Hungary,HUN,0,2024,6,6-2024
2024-06-01,Iceland,ISL,0,2024,6,6-2024
2024-06-01,Ireland,IRL,0,2024,6,6-2024
2024-06-01,Israel,ISR,0,2024,6,6-2024
2024-06-01,Italy,ITA,0,2024,6,6-2024
2024-06-01,Kazakhstan,KAZ,0,2024,6,6-2024
2024-06-01,Kyrgyzstan,KGZ,0,2024,6,6-2024
2024-06-01,Latvia,LVA,0,2024,6,6-2024
2024-06-01,Liechtenstein,LIE,0,2024,6,6-2024
2024-06-01,Lithuania,LTU,0,2024,6,6-2024
2024-06-01,Luxembourg,LUX,0,2024,6,6-2024
2024-06-01,Malta,MLT,0,2024,6,6-2024
2024-06-01,Mayotte,MYT,13,2024,6,6-2024
2024-06-01,Monaco,MCO,0,2024,6,6-2024
2024-06-01,Montenegro,MNE,0,2024,6,6-2024
2024-06-01,Netherlands (Kingdom of the),NLD,0,2024,6,6-2024
2024-06-01,North Macedonia,MKD,0,2024,6,6-2024
2024-06-01,Norway,NOR,0,2024,6,6-2024
2024-06-01,Poland,POL,0,2024,6,6-2024
2024-06-01,Portugal,PRT,0,2024,6,6-2024
2024-06-01,Republic of Moldova,MDA,0,2024,6,6-2024
2024-06-01,Romania,ROU,0,2024,6,6-2024
2024-06-01,Russian Federation,RUS,0,2024,6,6-2024
2024-06-01,Réunion,REU,111,2024,6,6-2024
2024-06-01,San Marino,SMR,0,2024,6,6-2024
2024-06-01,Serbia,SRB,0,2024,6,6-2024
2024-06-01,Slovakia,SVK,0,2024,6,6-2024
2024-06-01,Slovenia,SVN,0,2024,6,6-2024
2024-06-01,Spain,ESP,0,2024,6,6-2024
2024-06-01,Sweden,SWE,0,2024,6,6-2024
2024-06-01,Switzerland,CHE,0,2024,6,6-2024
2024-06-01,Tajikistan,TJK,0,2024,6,6-2024
2024-06-01,Turkmenistan,TKM,0,2024,6,6-2024
2024-06-01,Türkiye,TUR,0,2024,6,6-2024
2024-06-01,Ukraine,UKR,0,2024,6,6-2024
2024-06-01,United Kingdom of Great Britain and Northern Ireland,GBR,0,2024,6,6-2024
2024-06-01,Uzbekistan,UZB,0,2024,6,6-2024
2024-07-01,Angola,AGO,12,2024,7,7-2024
2024-07-01,Benin,BEN,11,2024,7,7-2024
2024-07-01,Burkina Faso,BFA,3101,2024,7,7-2024
2024-07-01,Cabo Verde,CPV,484,2024,7,7-2024
2024-07-01,Cameroon,CMR,0,2024,7,7-2024
2024-07-01,Côte d'Ivoire,CIV,2043,2024,7,7-2024
2024-07-01,Eritrea,ERI,928,2024,7,7-2024
2024-07-01,Ethiopia,ETH,170,2024,7,7-2024
2024-07-01,Gabon,GAB,0,2024,7,7-2024
2024-07-01,Gambia,GMB,0,2024,7,7-2024
2024-07-01,Ghana,GHA,932,2024,7,7-2024
2024-07-01,Guinea,GIN,2,2024,7,7-2024
2024-07-01,Guinea-Bissau,GNB,0,2024,7,7-2024
2024-07-01,Kenya,KEN,369,2024,7,7-2024
2024-07-01,Liberia,LBR,2,2024,7,7-2024
2024-07-01,Malawi,MWI,0,2024,7,7-2024
2024-07-01,Mali,MLI,421,2024,7,7-2024
2024-07-01,Mauritania,MRT,90,2024,7,7-2024
2024-07-01,Mauritius,MUS,193,2024,7,7-2024
2024-07-01,Niger,NER,0,2024,7,7-2024
2024-07-01,Rwanda,RWA,0,2024,7,7-2024
2024-07-01,Sao Tome and Principe,STP,0,2024,7,7-2024
2024-07-01,Senegal,SEN,115,2024,7,7-2024
2024-07-01,Seychelles,SYC,231,2024,7,7-2024
2024-07-01,Sierra Leone,SLE,0,2024,7,7-2024
2024-07-01,Togo,TGO,0,2024,7,7-2024
2024-07-01,United Republic of Tanzania,TZA,0,2024,7,7-2024
2024-07-01,Canada,CAN,0,2024,7,7-2024
2024-07-01,Albania,ALB,0,2024,7,7-2024
2024-07-01,Andorra,AND,0,2024,7,7-2024
2024-07-01,Armenia,ARM,0,2024,7,7-2024
2024-07-01,Austria,AUT,0,2024,7,7-2024
2024-07-01,Azerbaijan,AZE,0,2024,7,7-2024
2024-07-01,Belarus,BLR,0,2024,7,7-2024
2024-07-01,Belgium,BEL,0,2024,7,7-2024
2024-07-01,Bosnia and Herzegovina,BIH,0,2024,7,7-2024
2024-07-01,Bulgaria,BGR,0,2024,7,7-2024
2024-07-01,Croatia,HRV,0,2024,7,7-2024
2024-07-01,Cyprus,CYP,0,2024,7,7-2024
2024-07-01,Czechia,CZE,0,2024,7,7-2024
2024-07-01,Denmark,DNK,0,2024,7,7-2024
2024-07-01,Estonia,EST,0,2024,7,7-2024
2024-07-01,Finland,FIN,0,2024,7,7-2024
2024-07-01,France,FRA,1,2024,7,7-2024
2024-07-01,Georgia,GEO,0,2024,7,7-2024
2024-07-01,Germany,DEU,0,2024,7,7-2024
2024-07-01,Greece,GRC,0,2024,7,7-2024
2024-07-01,Holy See,VAT,0,2024,7,7-2024
2024-07-01,Hungary,HUN,0,2024,7,7-2024
2024-07-01,Iceland,ISL,0,2024,7,7-2024
2024-07-01,Ireland,IRL,0,2024,7,7-2024
2024-07-01,Israel,ISR,0,2024,7,7-2024
2024-07-01,Italy,ITA,1,2024,7,7-2024
2024-07-01,Kazakhstan,KAZ,0,2024,7,7-2024
2024-07-01,Kyrgyzstan,KGZ,0,2024,7,7-2024
2024-07-01,Latvia,LVA,0,2024,7,7-2024
2024-07-01,Liechtenstein,LIE,0,2024,7,7-2024
2024-07-01,Lithuania,LTU,0,2024,7,7-2024
2024-07-01,Luxembourg,LUX,0,2024,7,7-2024
2024-07-01,Malta,MLT,0,2024,7,7-2024
2024-07-01,Mayotte,MYT,4,2024,7,7-2024
2024-07-01,Monaco,MCO,0,2024,7,7-2024
2024-07-01,Montenegro,MNE,0,2024,7,7-2024
2024-07-01,Netherlands (Kingdom of the),NLD,0,2024,7,7-2024
2024-07-01,North Macedonia,MKD,0,2024,7,7-2024
2024-07-01,Norway,NOR,0,2024,7,7-2024
2024-07-01,Poland,POL,0,2024,7,7-2024
2024-07-01,Portugal,PRT,0,2024,7,7-2024
2024-07-01,Republic of Moldova,MDA,0,2024,7,7-2024
2024-07-01,Romania,ROU,0,2024,7,7-2024
2024-07-01,Russian Federation,RUS,0,2024,7,7-2024
2024-07-01,San Marino,SMR,0,2024,7,7-2024
2024-07-01,Serbia,SRB,0,2024,7,7-2024
2024-07-01,Slovakia,SVK,0,2024,7,7-2024
2024-07-01,Slovenia,SVN,0,2024,7,7-2024
2024-07-01,Spain,ESP,0,2024,7,7-2024
2024-07-01,Sweden,SWE,0,2024,7,7-2024
2024-07-01,Switzerland,CHE,0,2024,7,7-2024
2024-07-01,Tajikistan,TJK,0,2024,7,7-2024
2024-07-01,Turkmenistan,TKM,0,2024,7,7-2024
2024-07-01,Türkiye,TUR,0,2024,7,7-2024
2024-07-01,Ukraine,UKR,0,2024,7,7-2024
2024-07-01,United Kingdom of Great Britain and Northern Ireland,GBR,0,2024,7,7-2024
2024-07-01,Uzbekistan,UZB,0,2024,7,7-2024
2024-08-01,Angola,AGO,53,2024,8,8-2024
2024-08-01,Benin,BEN,5,2024,8,8-2024
2024-08-01,Burkina Faso,BFA,8745,2024,8,8-2024
2024-08-01,Cabo Verde,CPV,2320,2024,8,8-2024
2024-08-01,Cameroon,CMR,0,2024,8,8-2024
2024-08-01,Côte d'Ivoire,CIV,1554,2024,8,8-2024
2024-08-01,Equatorial Guinea,GNQ,0,2024,8,8-2024
2024-08-01,Eritrea,ERI,1421,2024,8,8-2024
2024-08-01,Ethiopia,ETH,222,2024,8,8-2024
2024-08-01,Gabon,GAB,0,2024,8,8-2024
2024-08-01,Gambia,GMB,0,2024,8,8-2024
2024-08-01,Ghana,GHA,190,2024,8,8-2024
2024-08-01,Guinea-Bissau,GNB,0,2024,8,8-2024
2024-08-01,Kenya,KEN,631,2024,8,8-2024
2024-08-01,Malawi,MWI,0,2024,8,8-2024
2024-08-01,Mali,MLI,231,2024,8,8-2024
2024-08-01,Mauritania,MRT,382,2024,8,8-2024
2024-08-01,Mauritius,MUS,105,2024,8,8-2024
2024-08-01,Niger,NER,0,2024,8,8-2024
2024-08-01,Rwanda,RWA,0,2024,8,8-2024
2024-08-01,Sao Tome and Principe,STP,0,2024,8,8-2024
2024-08-01,Senegal,SEN,94,2024,8,8-2024
2024-08-01,Sierra Leone,SLE,0,2024,8,8-2024
2024-08-01,Togo,TGO,0,2024,8,8-2024
2024-08-01,United Republic of Tanzania,TZA,0,2024,8,8-2024
2024-08-01,Canada,CAN,0,2024,8,8-2024
2024-08-01,Albania,ALB,0,2024,8,8-2024
2024-08-01,Andorra,AND,0,2024,8,8-2024
2024-08-01,Armenia,ARM,0,2024,8,8-2024
2024-08-01,Austria,AUT,0,2024,8,8-2024
2024-08-01,Azerbaijan,AZE,0,2024,8,8-2024
2024-08-01,Belarus,BLR,0,2024,8,8-2024
2024-08-01,Belgium,BEL,0,2024,8,8-2024
2024-08-01,Bosnia and Herzegovina,BIH,0,2024,8,8-2024
2024-08-01,Bulgaria,BGR,0,2024,8,8-2024
2024-08-01,Croatia,HRV,0,2024,8,8-2024
2024-08-01,Cyprus,CYP,0,2024,8,8-2024
2024-08-01,Czechia,CZE,0,2024,8,8-2024
2024-08-01,Denmark,DNK,0,2024,8,8-2024
2024-08-01,Estonia,EST,0,2024,8,8-2024
2024-08-01,Finland,FIN,0,2024,8,8-2024
2024-08-01,France,FRA,35,2024,8,8-2024
2024-08-01,Georgia,GEO,0,2024,8,8-2024
2024-08-01,Germany,DEU,0,2024,8,8-2024
2024-08-01,Greece,GRC,0,2024,8,8-2024
2024-08-01,Holy See,VAT,0,2024,8,8-2024
2024-08-01,Hungary,HUN,0,2024,8,8-2024
2024-08-01,Iceland,ISL,0,2024,8,8-2024
2024-08-01,Ireland,IRL,0,2024,8,8-2024
2024-08-01,Israel,ISR,0,2024,8,8-2024
2024-08-01,Italy,ITA,23,2024,8,8-2024
2024-08-01,Kazakhstan,KAZ,0,2024,8,8-2024
2024-08-01,Kyrgyzstan,KGZ,0,2024,8,8-2024
2024-08-01,Latvia,LVA,0,2024,8,8-2024
2024-08-01,Liechtenstein,LIE,0,2024,8,8-2024
2024-08-01,Lithuania,LTU,0,2024,8,8-2024
2024-08-01,Luxembourg,LUX,0,2024,8,8-2024
2024-08-01,Malta,MLT,0,2024,8,8-2024
2024-08-01,Mayotte,MYT,3,2024,8,8-2024
2024-08-01,Monaco,MCO,0,2024,8,8-2024
2024-08-01,Montenegro,MNE,0,2024,8,8-2024
2024-08-01,Netherlands (Kingdom of the),NLD,0,2024,8,8-2024
2024-08-01,North Macedonia,MKD,0,2024,8,8-2024
2024-08-01,Norway,NOR,0,2024,8,8-2024
2024-08-01,Poland,POL,0,2024,8,8-2024
2024-08-01,Portugal,PRT,0,2024,8,8-2024
2024-08-01,Republic of Moldova,MDA,0,2024,8,8-2024
2024-08-01,Romania,ROU,0,2024,8,8-2024
2024-08-01,Russian Federation,RUS,0,2024,8,8-2024
2024-08-01,San Marino,SMR,0,2024,8,8-2024
2024-08-01,Serbia,SRB,0,2024,8,8-2024
2024-08-01,Slovakia,SVK,0,2024,8,8-2024
2024-08-01,Slovenia,SVN,0,2024,8,8-2024
2024-08-01,Spain,ESP,2,2024,8,8-2024
2024-08-01,Sweden,SWE,0,2024,8,8-2024
2024-08-01,Switzerland,CHE,0,2024,8,8-2024
2024-08-01,Tajikistan,TJK,0,2024,8,8-2024
2024-08-01,Turkmenistan,TKM,0,2024,8,8-2024
2024-08-01,Türkiye,TUR,0,2024,8,8-2024
2024-08-01,Ukraine,UKR,0,2024,8,8-2024
2024-08-01,United Kingdom of Great Britain and Northern Ireland,GBR,0,2024,8,8-2024
2024-08-01,Uzbekistan,UZB,0,2024,8,8-2024
2024-09-01,Angola,AGO,7,2024,9,9-2024
2024-09-01,Benin,BEN,2,2024,9,9-2024
2024-09-01,Burkina Faso,BFA,10962,2024,9,9-2024
2024-09-01,Cabo Verde,CPV,3889,2024,9,9-2024
2024-09-01,Cameroon,CMR,0,2024,9,9-2024
2024-09-01,Central African Republic,CAF,207,2024,9,9-2024
2024-09-01,Côte d'Ivoire,CIV,308,2024,9,9-2024
2024-09-01,Equatorial Guinea,GNQ,0,2024,9,9-2024
2024-09-01,Eritrea,ERI,1867,2024,9,9-2024
2024-09-01,Ethiopia,ETH,229,2024,9,9-2024
2024-09-01,Gambia,GMB,0,2024,9,9-2024
2024-09-01,Ghana,GHA,10,2024,9,9-2024
2024-09-01,Guinea-Bissau,GNB,0,2024,9,9-2024
2024-09-01,Kenya,KEN,738,2024,9,9-2024
2024-09-01,Malawi,MWI,0,2024,9,9-2024
2024-09-01,Mali,MLI,478,2024,9,9-2024
2024-09-01,Mauritania,MRT,489,2024,9,9-2024
2024-09-01,Mauritius,MUS,207,2024,9,9-2024
2024-09-01,Niger,NER,0,2024,9,9-2024
2024-09-01,Rwanda,RWA,0,2024,9,9-2024
2024-09-01,Sao Tome and Principe,STP,0,2024,9,9-2024
2024-09-01,Senegal,SEN,103,2024,9,9-2024
2024-09-01,Sierra Leone,SLE,0,2024,9,9-2024
2024-09-01,Togo,TGO,0,2024,9,9-2024
2024-09-01,United Republic of Tanzania,TZA,6,2024,9,9-2024
2024-09-01,Canada,CAN,0,2024,9,9-2024
2024-09-01,Albania,ALB,0,2024,9,9-2024
2024-09-01,Andorra,AND,0,2024,9,9-2024
2024-09-01,Armenia,ARM,0,2024,9,9-2024
2024-09-01,Austria,AUT,0,2024,9,9-2024
2024-09-01,Azerbaijan,AZE,0,2024,9,9-2024
2024-09-01,Belarus,BLR,0,2024,9,9-2024
2024-09-01,Belgium,BEL,0,2024,9,9-2024
2024-09-01,Bosnia and Herzegovina,BIH,0,2024,9,9-2024
2024-09-01,Bulgaria,BGR,0,2024,9,9-2024
2024-09-01,Croatia,HRV,0,2024,9,9-2024
2024-09-01,Cyprus,CYP,0,2024,9,9-2024
2024-09-01,Czechia,CZE,0,2024,9,9-2024
