"","country","iso3","Year","Month","source","date","cases","raw_cases","corrected_cases","d","rf","correction_applied","correction_reason","missing_reason"
"3870","Sri Lanka","LKA",2025,6,"SEARO",2025-06-01,5468,5468,NA,14,NA,FALSE,"no_lookup_match",NA
"3871","Sri Lanka","LKA",2025,7,"SEARO",2025-07-01,4838,4838,NA,13,NA,FALSE,"no_lookup_match",NA
"3872","Sri Lanka","LKA",2025,8,"SEARO",2025-08-01,2746,2746,NA,12,NA,FALSE,"no_lookup_match",NA
"3873","Sri Lanka","LKA",2025,9,"SEARO",2025-09-01,2403,2403,NA,11,NA,FALSE,"no_lookup_match",NA
"3874","Sri Lanka","LKA",2025,10,"SEARO",2025-10-01,2717,2717,NA,10,NA,FALSE,"no_lookup_match",NA
"3875","Sri Lanka","LKA",2025,11,"SEARO",2025-11-01,3806,3806,NA,9,NA,FALSE,"no_lookup_match",NA
"3876","Sri Lanka","LKA",2025,12,"SEARO",2025-12-01,5900,5900,NA,8,NA,FALSE,"no_lookup_match",NA
"3877","Sri Lanka","LKA",2026,1,"SEARO",2026-01-01,7868,7868,NA,7,NA,FALSE,"no_lookup_match",NA
"3878","Sri Lanka","LKA",2026,2,"SEARO",2026-02-01,5724,5724,NA,6,NA,FALSE,"no_lookup_match",NA
"3879","Sri Lanka","LKA",2026,3,"SEARO",2026-03-01,6016,6016,NA,5,NA,FALSE,"no_lookup_match",NA
"3880","Sri Lanka","LKA",2026,4,"SEARO",2026-04-01,5662,5662,NA,4,NA,FALSE,"no_lookup_match",NA
"3881","Sri Lanka","LKA",2026,5,"SEARO",2026-05-01,8602,8602,NA,3,NA,FALSE,"no_lookup_match",NA
"3882","Sri Lanka","LKA",2026,6,"SEARO",2026-06-01,21545,21545,NA,2,NA,FALSE,"no_lookup_match",NA
"3883","Sri Lanka","LKA",2026,7,"SEARO",2026-07-01,29973,29973,NA,1,NA,FALSE,"no_lookup_match",NA
"3884","Sri Lanka","LKA",2026,8,"SEARO",2026-08-01,NA,0,NA,0,NA,FALSE,"no_lookup_match",NA
"3885","Sri Lanka","LKA",2026,9,"SEARO",2026-09-01,NA,0,NA,-1,NA,FALSE,"no_lookup_match",NA
"3886","Sri Lanka","LKA",2026,10,"SEARO",2026-10-01,NA,0,NA,-2,NA,FALSE,"no_lookup_match",NA
"3887","Sri Lanka","LKA",2026,11,"SEARO",2026-11-01,NA,0,NA,-3,NA,FALSE,"no_lookup_match",NA
"3888","Sri Lanka","LKA",2026,12,"SEARO",2026-12-01,NA,0,NA,-4,NA,FALSE,"no_lookup_match",NA
"3889","St. Barthélemy","BLM",2025,1,"PAHO",2025-01-01,17,17,NA,82,NA,FALSE,"no_lookup_match","current_month_missing"
"3890","St. Barthélemy","BLM",2025,2,"PAHO",2025-02-01,1,1,NA,78,NA,FALSE,"no_lookup_match","current_month_missing"
"3891","St. Barthélemy","BLM",2025,3,"PAHO",2025-03-01,2,2,NA,73,NA,FALSE,"no_lookup_match","current_month_missing"
"3892","St. Barthélemy","BLM",2025,4,"WHO",2025-04-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"3893","St. Barthélemy","BLM",2025,5,"WHO",2025-05-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"3894","St. Barthélemy","BLM",2025,6,"WHO",2025-06-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"3895","St. Barthélemy","BLM",2025,7,"PAHO",2025-07-01,NA,NA,NA,NA,NA,NA,NA,"current_month_missing"
"3896","St. Barthélemy","BLM",2025,8,"PAHO",2025-08-01,NA,NA,NA,NA,NA,NA,NA,"current_month_missing"
"3897","St. Barthélemy","BLM",2025,9,"WHO",2025-09-01,0,0,0,11,1,TRUE,"applied_mean",NA
"3898","St. Barthélemy","BLM",2025,10,"PAHO",2025-10-01,NA,NA,NA,NA,NA,NA,NA,"current_month_missing"
"3899","St. Barthélemy","BLM",2025,11,"PAHO",2025-11-01,NA,NA,NA,NA,NA,NA,NA,"current_month_missing"
"3900","St. Barthélemy","BLM",2025,12,"WHO",2025-12-01,0,0,0,8,1,TRUE,"applied_mean",NA
"3901","St. Barthélemy","BLM",2026,1,"WHO",2026-01-01,0,0,0,7,1,TRUE,"applied_mean",NA
"3902","St. Barthélemy","BLM",2026,2,"WHO",2026-02-01,0,0,0,6,1,TRUE,"applied_mean",NA
"3903","St. Barthélemy","BLM",2026,3,"WHO",2026-03-01,0,0,0,5,1,TRUE,"applied_mean",NA
"3904","St. Barthélemy","BLM",2026,4,"WHO",2026-04-01,0,0,0,4,1,TRUE,"applied_mean",NA
"3905","St. Barthélemy","BLM",2026,5,"WHO",2026-05-01,0,0,0,3,1,TRUE,"applied_mean",NA
"3906","St. Barthélemy","BLM",2026,6,"WHO",2026-06-01,NA,NA,NA,2,1.54,FALSE,"applied_mean",NA
"3907","St. Barthélemy","BLM",2026,7,"WHO",2026-07-01,NA,NA,NA,1,NA,FALSE,"no_lookup_match",NA
"3908","St. Barthélemy","BLM",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"3909","St. Barthélemy","BLM",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"3910","St. Barthélemy","BLM",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"3911","St. Barthélemy","BLM",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"3912","St. Barthélemy","BLM",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"3913","St. Kitts & Nevis","KNA",2025,1,"WHO",2025-01-01,0,0,NA,19,NA,FALSE,"no_lookup_match",NA
"3914","St. Kitts & Nevis","KNA",2025,2,"PAHO",2025-02-01,4,4,NA,78,NA,FALSE,"no_lookup_match","current_month_missing"
"3915","St. Kitts & Nevis","KNA",2025,3,"WHO",2025-03-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"3916","St. Kitts & Nevis","KNA",2025,4,"WHO",2025-04-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"3917","St. Kitts & Nevis","KNA",2025,5,"WHO",2025-05-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"3918","St. Kitts & Nevis","KNA",2025,6,"WHO",2025-06-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"3919","St. Kitts & Nevis","KNA",2025,7,"WHO",2025-07-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"3920","St. Kitts & Nevis","KNA",2025,8,"WHO",2025-08-01,0,0,0,12,1,TRUE,"applied_mean",NA
"3921","St. Kitts & Nevis","KNA",2025,9,"PAHO",2025-09-01,3,3,NA,47,1,TRUE,"applied_mean","previous_month_missing"
"3922","St. Kitts & Nevis","KNA",2025,10,"PAHO",2025-10-01,2,2,2,43,1,TRUE,"applied_mean","not_missing"
"3923","St. Kitts & Nevis","KNA",2025,11,"WHO",2025-11-01,0,0,0,9,0.995133053221289,TRUE,"applied_mean",NA
"3924","St. Kitts & Nevis","KNA",2025,12,"PAHO",2025-12-01,2,2,2,35,1,TRUE,"applied_mean","not_missing"
"3925","St. Kitts & Nevis","KNA",2026,1,"PAHO",2026-01-01,2,2,2,30,1.01058398649746,TRUE,"applied_mean","not_missing"
"3926","St. Kitts & Nevis","KNA",2026,2,"PAHO",2026-02-01,3,3,3,26,1.0137990750553,TRUE,"applied_mean","not_missing"
"3927","St. Kitts & Nevis","KNA",2026,3,"PAHO",2026-03-01,8,8,8,22,1.00782941166125,TRUE,"applied_mean","not_missing"
"3928","St. Kitts & Nevis","KNA",2026,4,"WHO",2026-04-01,4,4,4,4,1.01082621082621,TRUE,"applied_mean",NA
"3929","St. Kitts & Nevis","KNA",2026,5,"WHO",2026-05-01,NA,NA,NA,3,0.999881291547958,FALSE,"applied_mean",NA
"3930","St. Kitts & Nevis","KNA",2026,6,"WHO",2026-06-01,NA,NA,NA,2,1.19385655496767,FALSE,"applied_mean",NA
"3931","St. Kitts & Nevis","KNA",2026,7,"WHO",2026-07-01,NA,NA,NA,1,NA,FALSE,"no_lookup_match",NA
"3932","St. Kitts & Nevis","KNA",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"3933","St. Kitts & Nevis","KNA",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"3934","St. Kitts & Nevis","KNA",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"3935","St. Kitts & Nevis","KNA",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"3936","St. Kitts & Nevis","KNA",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"3937","St. Lucia","LCA",2025,1,"PAHO",2025-01-01,8,8,NA,82,NA,FALSE,"no_lookup_match","current_month_missing"
"3938","St. Lucia","LCA",2025,2,"PAHO",2025-02-01,10,10,NA,78,NA,FALSE,"no_lookup_match","current_month_missing"
"3939","St. Lucia","LCA",2025,3,"PAHO",2025-03-01,6,6,NA,73,NA,FALSE,"no_lookup_match","current_month_missing"
"3940","St. Lucia","LCA",2025,4,"PAHO",2025-04-01,6,6,NA,69,NA,FALSE,"no_lookup_match","current_month_missing"
"3941","St. Lucia","LCA",2025,5,"PAHO",2025-05-01,1,1,NA,65,NA,FALSE,"no_lookup_match","current_month_missing"
"3942","St. Lucia","LCA",2025,6,"PAHO",2025-06-01,8,8,NA,60,NA,FALSE,"no_lookup_match","current_month_missing"
"3943","St. Lucia","LCA",2025,7,"PAHO",2025-07-01,3,3,NA,56,NA,FALSE,"no_lookup_match","current_month_missing"
"3944","St. Lucia","LCA",2025,8,"PAHO",2025-08-01,1,1,NA,52,NA,FALSE,"no_lookup_match","current_month_missing"
"3945","St. Lucia","LCA",2025,9,"PAHO",2025-09-01,2,2,NA,47,1,TRUE,"applied_mean","previous_month_missing"
"3946","St. Lucia","LCA",2025,10,"PAHO",2025-10-01,3,3,3,43,1,TRUE,"applied_mean","not_missing"
"3947","St. Lucia","LCA",2025,11,"PAHO",2025-11-01,1,1,1,39,1,TRUE,"applied_mean","not_missing"
"3948","St. Lucia","LCA",2025,12,"WHO",2025-12-01,-2,-2,-2,8,1,TRUE,"applied_mean",NA
"3949","St. Lucia","LCA",2026,1,"WHO",2026-01-01,0,0,0,7,1,TRUE,"applied_mean",NA
"3950","St. Lucia","LCA",2026,2,"PAHO",2026-02-01,1,1,1,26,1,TRUE,"applied_mean","not_missing"
"3951","St. Lucia","LCA",2026,3,"PAHO",2026-03-01,3,3,3,21,1,TRUE,"applied_mean","not_missing"
"3952","St. Lucia","LCA",2026,4,"WHO",2026-04-01,0,0,0,4,1,TRUE,"applied_mean",NA
"3953","St. Lucia","LCA",2026,5,"WHO",2026-05-01,0,0,0,3,1,TRUE,"applied_mean",NA
"3954","St. Lucia","LCA",2026,6,"PAHO",2026-06-01,2,2,2,8,1,TRUE,"applied_mean","not_missing"
"3955","St. Lucia","LCA",2026,7,"PAHO",2026-07-01,1,1,1,4,1,TRUE,"applied_mean","not_missing"
"3956","St. Lucia","LCA",2026,8,"PAHO",2026-08-01,1,1,1,3,1,TRUE,"applied_mean","not_missing"
"3957","St. Lucia","LCA",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"3958","St. Lucia","LCA",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"3959","St. Lucia","LCA",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"3960","St. Lucia","LCA",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"3961","St. Vincent & Grenadines","VCT",2025,1,"WHO",2025-01-01,0,0,NA,19,NA,FALSE,"no_lookup_match",NA
"3962","St. Vincent & Grenadines","VCT",2025,2,"PAHO",2025-02-01,2,2,NA,78,NA,FALSE,"no_lookup_match","current_month_missing"
"3963","St. Vincent & Grenadines","VCT",2025,3,"WHO",2025-03-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"3964","St. Vincent & Grenadines","VCT",2025,4,"PAHO",2025-04-01,1,1,NA,69,NA,FALSE,"no_lookup_match","current_month_missing"
"3965","St. Vincent & Grenadines","VCT",2025,5,"WHO",2025-05-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"3966","St. Vincent & Grenadines","VCT",2025,6,"PAHO",2025-06-01,2,2,NA,60,NA,FALSE,"no_lookup_match","current_month_missing"
"3967","St. Vincent & Grenadines","VCT",2025,7,"WHO",2025-07-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"3968","St. Vincent & Grenadines","VCT",2025,8,"WHO",2025-08-01,0,0,0,12,1,TRUE,"applied_mean",NA
"3969","St. Vincent & Grenadines","VCT",2025,9,"WHO",2025-09-01,0,0,0,11,1,TRUE,"applied_mean",NA
"3970","St. Vincent & Grenadines","VCT",2025,10,"PAHO",2025-10-01,1,1,1,43,1,TRUE,"applied_mean","not_missing"
"3971","St. Vincent & Grenadines","VCT",2025,11,"WHO",2025-11-01,0,0,0,9,1,TRUE,"applied_mean",NA
"3972","St. Vincent & Grenadines","VCT",2025,12,"PAHO",2025-12-01,2,2,2,35,1,TRUE,"applied_mean","not_missing"
"3973","St. Vincent & Grenadines","VCT",2026,1,"PAHO",2026-01-01,1,1,1,30,1,TRUE,"applied_mean","not_missing"
"3974","St. Vincent & Grenadines","VCT",2026,2,"PAHO",2026-02-01,1,1,1,26,1,TRUE,"applied_mean","not_missing"
"3975","St. Vincent & Grenadines","VCT",2026,3,"WHO",2026-03-01,0,0,0,5,1,TRUE,"applied_mean",NA
"3976","St. Vincent & Grenadines","VCT",2026,4,"PAHO",2026-04-01,1,1,1,17,1,TRUE,"applied_mean","not_missing"
"3977","St. Vincent & Grenadines","VCT",2026,5,"WHO",2026-05-01,0,0,0,3,1,TRUE,"applied_mean",NA
"3978","St. Vincent & Grenadines","VCT",2026,6,"WHO",2026-06-01,0,0,NA,2,NA,FALSE,"insufficient_n_rf",NA
"3979","St. Vincent & Grenadines","VCT",2026,7,"WHO",2026-07-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"3980","St. Vincent & Grenadines","VCT",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"3981","St. Vincent & Grenadines","VCT",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"3982","St. Vincent & Grenadines","VCT",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"3983","St. Vincent & Grenadines","VCT",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"3984","St. Vincent & Grenadines","VCT",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"3985","Sudan","SDN",2025,1,"WHO",2025-01-01,822,822,NA,19,NA,FALSE,"no_lookup_match",NA
"3986","Sudan","SDN",2025,2,"WHO",2025-02-01,816,816,NA,18,NA,FALSE,"no_lookup_match",NA
"3987","Sudan","SDN",2025,3,"WHO",2025-03-01,669,669,NA,17,NA,FALSE,"no_lookup_match",NA
"3988","Sudan","SDN",2025,4,"WHO",2025-04-01,838,838,NA,16,NA,FALSE,"no_lookup_match",NA
"3989","Sudan","SDN",2025,5,"WHO",2025-05-01,853,853,NA,15,NA,FALSE,"no_lookup_match",NA
"3990","Sudan","SDN",2025,6,"WHO",2025-06-01,335,335,NA,14,NA,FALSE,"no_lookup_match",NA
"3991","Sudan","SDN",2025,7,"WHO",2025-07-01,741,741,NA,13,NA,FALSE,"no_lookup_match",NA
"3992","Sudan","SDN",2025,8,"WHO",2025-08-01,3791,3791,3791,12,1,TRUE,"applied_mean",NA
"3993","Sudan","SDN",2025,9,"WHO",2025-09-01,12511,12511,12511,11,1,TRUE,"applied_mean",NA
"3994","Sudan","SDN",2025,10,"WHO",2025-10-01,18678,18678,18678,10,1,TRUE,"applied_mean",NA
"3995","Sudan","SDN",2025,11,"WHO",2025-11-01,9190,6632,9190,9,1.38571428571429,TRUE,"applied_mean",NA
"3996","Sudan","SDN",2025,12,"WHO",2025-12-01,2624,2006,2624,8,1.30797342192691,TRUE,"applied_mean",NA
"3997","Sudan","SDN",2026,1,NA,2026-01-01,NA,NA,NA,NA,NA,NA,NA,NA
"3998","Sudan","SDN",2026,2,NA,2026-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"3999","Sudan","SDN",2026,3,NA,2026-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"4000","Sudan","SDN",2026,4,NA,2026-04-01,NA,NA,NA,NA,NA,NA,NA,NA
"4001","Sudan","SDN",2026,5,"WHO",2026-05-01,2734,2738,2734,3,0.998649204044385,TRUE,"applied_mean",NA
"4002","Sudan","SDN",2026,6,NA,2026-06-01,NA,NA,NA,NA,NA,NA,NA,NA
"4003","Sudan","SDN",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"4004","Sudan","SDN",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"4005","Sudan","SDN",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"4006","Sudan","SDN",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"4007","Sudan","SDN",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"4008","Sudan","SDN",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"4009","Suriname","SUR",2025,1,"PAHO",2025-01-01,75,75,NA,82,NA,FALSE,"no_lookup_match","current_month_missing"
"4010","Suriname","SUR",2025,2,"PAHO",2025-02-01,162,162,NA,78,NA,FALSE,"no_lookup_match","current_month_missing"
"4011","Suriname","SUR",2025,3,"PAHO",2025-03-01,289,289,NA,73,NA,FALSE,"no_lookup_match","current_month_missing"
"4012","Suriname","SUR",2025,4,"PAHO",2025-04-01,98,98,NA,69,NA,FALSE,"no_lookup_match","current_month_missing"
"4013","Suriname","SUR",2025,5,"PAHO",2025-05-01,204,204,NA,65,NA,FALSE,"no_lookup_match","current_month_missing"
"4014","Suriname","SUR",2025,6,"PAHO",2025-06-01,119,119,NA,60,NA,FALSE,"no_lookup_match","current_month_missing"
"4015","Suriname","SUR",2025,7,"PAHO",2025-07-01,115,115,NA,56,NA,FALSE,"no_lookup_match","current_month_missing"
"4016","Suriname","SUR",2025,8,"PAHO",2025-08-01,133,133,NA,52,NA,FALSE,"no_lookup_match","current_month_missing"
"4017","Suriname","SUR",2025,9,"PAHO",2025-09-01,67,67,NA,47,1,TRUE,"applied_mean","previous_month_missing"
"4018","Suriname","SUR",2025,10,"PAHO",2025-10-01,19,19,19,43,1,TRUE,"applied_mean","not_missing"
"4019","Suriname","SUR",2025,11,"PAHO",2025-11-01,20,20,20,39,1,TRUE,"applied_mean","not_missing"
"4020","Suriname","SUR",2025,12,"PAHO",2025-12-01,12,12,12,37,1,TRUE,"applied_mean","not_missing"
"4021","Suriname","SUR",2026,1,"PAHO",2026-01-01,109,109,109,30,1,TRUE,"applied_mean","not_missing"
"4022","Suriname","SUR",2026,2,"PAHO",2026-02-01,133,133,133,26,1,TRUE,"applied_mean","not_missing"
"4023","Suriname","SUR",2026,3,"PAHO",2026-03-01,85,85,85,21,1,TRUE,"applied_mean","not_missing"
"4024","Suriname","SUR",2026,4,"PAHO",2026-04-01,89,89,89,17,1,TRUE,"applied_mean","not_missing"
"4025","Suriname","SUR",2026,5,"PAHO",2026-05-01,2,2,2,16,1,TRUE,"applied_mean","not_missing"
"4026","Suriname","SUR",2026,6,"WHO",2026-06-01,NA,NA,NA,2,NA,FALSE,"no_lookup_match",NA
"4027","Suriname","SUR",2026,7,"WHO",2026-07-01,NA,NA,NA,1,NA,FALSE,"no_lookup_match",NA
"4028","Suriname","SUR",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"4029","Suriname","SUR",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"4030","Suriname","SUR",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"4031","Suriname","SUR",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"4032","Suriname","SUR",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"4033","Sweden","SWE",2025,1,"WHO",2025-01-01,0,0,NA,19,NA,FALSE,"no_lookup_match",NA
"4034","Sweden","SWE",2025,2,"WHO",2025-02-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"4035","Sweden","SWE",2025,3,"WHO",2025-03-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"4036","Sweden","SWE",2025,4,"WHO",2025-04-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"4037","Sweden","SWE",2025,5,"WHO",2025-05-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"4038","Sweden","SWE",2025,6,"WHO",2025-06-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"4039","Sweden","SWE",2025,7,"WHO",2025-07-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"4040","Sweden","SWE",2025,8,"WHO",2025-08-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"4041","Sweden","SWE",2025,9,"WHO",2025-09-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"4042","Sweden","SWE",2025,10,"WHO",2025-10-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"4043","Sweden","SWE",2025,11,"WHO",2025-11-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"4044","Sweden","SWE",2025,12,"WHO",2025-12-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"4045","Sweden","SWE",2026,1,"WHO",2026-01-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"4046","Sweden","SWE",2026,2,"WHO",2026-02-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"4047","Sweden","SWE",2026,3,"WHO",2026-03-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"4048","Sweden","SWE",2026,4,"WHO",2026-04-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"4049","Sweden","SWE",2026,5,"WHO",2026-05-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"4050","Sweden","SWE",2026,6,"WHO",2026-06-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"4051","Sweden","SWE",2026,7,"WHO",2026-07-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"4052","Sweden","SWE",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"4053","Sweden","SWE",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"4054","Sweden","SWE",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"4055","Sweden","SWE",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"4056","Sweden","SWE",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"4057","Switzerland","CHE",2025,1,"WHO",2025-01-01,0,0,NA,19,NA,FALSE,"no_lookup_match",NA
"4058","Switzerland","CHE",2025,2,"WHO",2025-02-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"4059","Switzerland","CHE",2025,3,"WHO",2025-03-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"4060","Switzerland","CHE",2025,4,"WHO",2025-04-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"4061","Switzerland","CHE",2025,5,"WHO",2025-05-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"4062","Switzerland","CHE",2025,6,"WHO",2025-06-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"4063","Switzerland","CHE",2025,7,"WHO",2025-07-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"4064","Switzerland","CHE",2025,8,"WHO",2025-08-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"4065","Switzerland","CHE",2025,9,"WHO",2025-09-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"4066","Switzerland","CHE",2025,10,"WHO",2025-10-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"4067","Switzerland","CHE",2025,11,"WHO",2025-11-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"4068","Switzerland","CHE",2025,12,"WHO",2025-12-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"4069","Switzerland","CHE",2026,1,"WHO",2026-01-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"4070","Switzerland","CHE",2026,2,"WHO",2026-02-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"4071","Switzerland","CHE",2026,3,"WHO",2026-03-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"4072","Switzerland","CHE",2026,4,"WHO",2026-04-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"4073","Switzerland","CHE",2026,5,"WHO",2026-05-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"4074","Switzerland","CHE",2026,6,"WHO",2026-06-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"4075","Switzerland","CHE",2026,7,"WHO",2026-07-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"4076","Switzerland","CHE",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"4077","Switzerland","CHE",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"4078","Switzerland","CHE",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"4079","Switzerland","CHE",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"4080","Switzerland","CHE",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"4081","Tajikistan","TJK",2025,1,"WHO",2025-01-01,0,0,NA,19,NA,FALSE,"no_lookup_match",NA
"4082","Tajikistan","TJK",2025,2,"WHO",2025-02-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"4083","Tajikistan","TJK",2025,3,"WHO",2025-03-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"4084","Tajikistan","TJK",2025,4,"WHO",2025-04-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"4085","Tajikistan","TJK",2025,5,"WHO",2025-05-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"4086","Tajikistan","TJK",2025,6,"WHO",2025-06-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"4087","Tajikistan","TJK",2025,7,"WHO",2025-07-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"4088","Tajikistan","TJK",2025,8,"WHO",2025-08-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"4089","Tajikistan","TJK",2025,9,"WHO",2025-09-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"4090","Tajikistan","TJK",2025,10,"WHO",2025-10-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"4091","Tajikistan","TJK",2025,11,"WHO",2025-11-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"4092","Tajikistan","TJK",2025,12,"WHO",2025-12-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"4093","Tajikistan","TJK",2026,1,"WHO",2026-01-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"4094","Tajikistan","TJK",2026,2,"WHO",2026-02-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"4095","Tajikistan","TJK",2026,3,"WHO",2026-03-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"4096","Tajikistan","TJK",2026,4,"WHO",2026-04-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
