iso3,country,od_region,d,u_rf,med_rf,min_rf,max_rf,sd_rf,n_rf
DOM,Dominican Republic,Caribbean,25,0.9996619337390128,1,0.9770114942528736,1,0.0027877658050153233,68
DOM,Dominican Republic,Caribbean,26,1,1,1,1,0,90
DOM,Dominican Republic,Caribbean,27,1,1,1,1,0,87
DOM,Dominican Republic,Caribbean,28,1,1,1,1,0,87
DOM,Dominican Republic,Caribbean,29,1,1,1,1,0,87
DOM,Dominican Republic,Caribbean,30,1,1,1,1,0,84
DOM,Dominican Republic,Caribbean,31,1,1,1,1,0,87
DOM,Dominican Republic,Caribbean,32,1,1,1,1,0,87
DOM,Dominican Republic,Caribbean,33,1,1,1,1,0,87
DOM,Dominican Republic,Caribbean,34,1,1,1,1,0,87
DOM,Dominican Republic,Caribbean,35,1,1,1,1,0,69
DOM,Dominican Republic,Caribbean,36,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,37,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,38,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,39,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,40,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,41,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,42,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,43,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,44,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,45,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,46,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,47,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,48,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,49,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,50,1,1,1,1,0,66
DOM,Dominican Republic,Caribbean,51,1,1,1,1,0,66
ECU,Ecuador,South America,2,1.0006300386427822,1.0006313574184498,1.0006277148667988,1.0006313574184498,1.7007148898220738e-6,301
ECU,Ecuador,South America,3,1.0006303961360083,1.0006313574184498,1.000624463351807,1.0006348774459788,2.7048966983476768e-6,427
ECU,Ecuador,South America,4,1.0006307727959927,1.0006313574184498,1.000624463351807,1.0006348774459788,4.134658729043503e-6,444
ECU,Ecuador,South America,5,1.00063048956278,1.0006348774459788,1.000624463351807,1.0006348774459788,4.709935710875724e-6,352
ECU,Ecuador,South America,6,1.0006335297124525,1.0006348774459788,1.000624463351807,1.0006405944716696,3.2832821435687056e-6,234
ECU,Ecuador,South America,7,1.000632201916459,1.00063247296931,1.000624463351807,1.000652651827425,6.633426308411936e-6,85
ECU,Ecuador,South America,8,1.0006343364358241,1.0006283684172366,1.000624463351807,1.0006651147322914,1.2231034385801695e-5,60
ECU,Ecuador,South America,9,1.0006390421675913,1.00063247296931,1.000624463351807,1.000673961306692,1.6711713083329763e-5,60
ECU,Ecuador,South America,10,1.0006450520209136,1.0006405944716696,1.000624463351807,1.0006853715999142,2.0875406426719068e-5,60
ECU,Ecuador,South America,11,1.000653499426752,1.000652651827425,1.000624463351807,1.0007093204709887,2.6020386122585628e-5,60
ECU,Ecuador,South America,12,1.00066460926896,1.0006651147322914,1.000624762318683,1.000731032322072,3.189017197562961e-5,60
ECU,Ecuador,South America,13,1.000678932966589,1.000673961306692,1.0006251953735543,1.0007627765064837,3.872534290437105e-5,60
ECU,Ecuador,South America,14,1.0006965584026697,1.0006853715999142,1.00063247296931,1.0008001600320064,4.763165278923926e-5,60
ECU,Ecuador,South America,15,1.0007176532725102,1.0007093204709887,1.0006405944716696,1.0008413001912047,5.8254594732807905e-5,60
ECU,Ecuador,South America,16,1.0007418685551062,1.000731032322072,1.000652651827425,1.0008768084173607,6.899126064220625e-5,60
ECU,Ecuador,South America,17,1.000771336761476,1.0007627765064837,1.0006651147322914,1.0009531878839228,8.420604599808669e-5,60
ECU,Ecuador,South America,18,1.000808540624469,1.0008001600320064,1.000673961306692,1.0010297335564422,1.0355165718762086e-4,60
ECU,Ecuador,South America,19,1.0008541906950985,1.0008413001912047,1.0006853715999142,1.0011192836584586,1.2558363629538915e-4,60
ECU,Ecuador,South America,20,1.0009041312440778,1.0008768084173607,1.0007093204709887,1.001153846153846,1.4238209906953947e-4,60
ECU,Ecuador,South America,21,1.0009625894044372,1.0009531878839228,1.000731032322072,1.0013044612575006,1.6466628230410948e-4,60
ECU,Ecuador,South America,22,1.001035221510075,1.0010297335564422,1.0007627765064837,1.0014571948998179,1.9807704377158996e-4,60
ECU,Ecuador,South America,23,1.0010862783661325,1.0010297335564422,1.0008001600320064,1.0014571948998179,2.040612245491003e-4,56
ECU,Ecuador,South America,24,1.0011214094863021,1.0011192836584586,1.0008413001912047,1.0014571948998179,1.92805650502237e-4,49
ECU,Ecuador,South America,25,1.001508082107461,1.0013044612575006,1.0008768084173607,1.002442704217257,5.375514932526209e-4,62
ECU,Ecuador,South America,26,1.001879307134986,1.0021052631578948,1.0009531878839228,1.002442704217257,5.689053988162944e-4,90
ECU,Ecuador,South America,27,1.0019656083960806,1.0021052631578948,1.0010297335564422,1.002442704217257,5.265860018867894e-4,88
ECU,Ecuador,South America,28,1.0020703481718956,1.002406475607088,1.0011192836584586,1.002442704217257,4.7283970332533023e-4,88
ECU,Ecuador,South America,29,1.0021740709738052,1.0024211243096013,1.001153846153846,1.002442704217257,4.003147010089968e-4,85
ECU,Ecuador,South America,30,1.0022537416861013,1.0024211243096013,1.0013044612575006,1.002442704217257,3.007375755262811e-4,84
ECU,Ecuador,South America,31,1.002338395903927,1.0024211243096013,1.0014571948998179,1.002442704217257,1.6868205916790074e-4,87
ECU,Ecuador,South America,32,1.0023533106019307,1.0024211243096013,1.0021052631578948,1.002442704217257,1.354164608678899e-4,93
ECU,Ecuador,South America,33,1.0023553312162894,1.0024173079247412,1.0021052631578948,1.002442704217257,1.3074802254878137e-4,100
ECU,Ecuador,South America,34,1.0024057820910885,1.0024211243096013,1.0021052631578948,1.002442704217257,6.209044718746165e-5,89
ECU,Ecuador,South America,35,1.0023983659676885,1.002406475607088,1.0023149178649335,1.002442704217257,3.3361719699851284e-5,69
ECU,Ecuador,South America,36,1.0023846844885878,1.002400629673357,1.0022879106799671,1.0024289624860239,4.245208936932489e-5,66
ECU,Ecuador,South America,37,1.002369912630101,1.0023930354416801,1.0022607385079125,1.0024289624860239,5.22332240646863e-5,66
ECU,Ecuador,South America,38,1.0023521934357364,1.002367164052923,1.002238007200545,1.0024289624860239,6.0558196686529645e-05,66
ECU,Ecuador,South America,39,1.0023314826047018,1.002337055310309,1.0022152854697413,1.0024289624860239,6.531596219359687e-5,66
ECU,Ecuador,South America,40,1.0023105516700619,1.0023149178649335,1.0021877278883218,1.0024173079247412,7.055350063366297e-5,66
ECU,Ecuador,South America,41,1.0022857428238854,1.0022879106799671,1.0021645021645023,1.0024173079247412,7.125744612202384e-5,66
ECU,Ecuador,South America,42,1.0022602646707024,1.0022607385079125,1.0021337525970015,1.0023930354416801,7.070995242576916e-5,66
ECU,Ecuador,South America,43,1.0022341545067277,1.002238007200545,1.0021060021060022,1.002367164052923,7.101089610182023e-5,66
ECU,Ecuador,South America,44,1.002208152247806,1.0022152854697413,1.0020741825280626,1.002337055310309,7.245342144468547e-5,66
ECU,Ecuador,South America,45,1.0021810316485502,1.0021877278883218,1.0020349761526233,1.0023149178649335,7.488756111216672e-5,66
ECU,Ecuador,South America,46,1.0021543850863592,1.0021645021645023,1.0020349761526233,1.0022879106799671,7.602587221384996e-5,66
ECU,Ecuador,South America,47,1.0021345150773917,1.0021337525970015,1.0020349761526233,1.0022607385079125,6.902083643404217e-5,66
ECU,Ecuador,South America,48,1.0021200120429306,1.0021060021060022,1.0020349761526233,1.002238007200545,5.872621709403966e-5,66
ECU,Ecuador,South America,49,1.002112673646669,1.0021060021060022,1.0020349761526233,1.0022152854697413,4.8689985355191186e-5,66
ECU,Ecuador,South America,50,1.002112998684729,1.0021060021060022,1.0020349761526233,1.0022203947368422,4.752516121780568e-5,66
ECU,Ecuador,South America,51,1.0021201860714175,1.0021060021060022,1.0020349761526233,1.002261262828318,6.019624499696206e-5,66
GLP,Guadeloupe,Caribbean,2,1,1,1,1,0,379
GLP,Guadeloupe,Caribbean,3,1,1,1,1,0,840
GLP,Guadeloupe,Caribbean,4,1,1,1,1,0,444
GLP,Guadeloupe,Caribbean,5,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,6,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,7,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,8,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,9,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,10,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,11,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,12,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,13,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,14,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,15,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,16,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,17,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,18,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,19,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,20,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,21,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,22,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,23,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,24,1,1,1,1,0,60
GLP,Guadeloupe,Caribbean,25,1,1,1,1,0,68
GLP,Guadeloupe,Caribbean,26,1,1,1,1,0,90
GLP,Guadeloupe,Caribbean,27,1,1,1,1,0,87
GLP,Guadeloupe,Caribbean,28,1,1,1,1,0,87
GLP,Guadeloupe,Caribbean,29,1,1,1,1,0,87
GLP,Guadeloupe,Caribbean,30,1,1,1,1,0,84
GLP,Guadeloupe,Caribbean,31,1,1,1,1,0,87
GLP,Guadeloupe,Caribbean,32,1,1,1,1,0,87
GLP,Guadeloupe,Caribbean,33,1,1,1,1,0,87
GLP,Guadeloupe,Caribbean,34,1,1,1,1,0,85
GLP,Guadeloupe,Caribbean,35,1,1,1,1,0,59
GLP,Guadeloupe,Caribbean,36,1,1,1,1,0,67
GLP,Guadeloupe,Caribbean,37,1,1,1,1,0,116
GLP,Guadeloupe,Caribbean,38,1,1,1,1,0,108
GLP,Guadeloupe,Caribbean,39,1,1,1,1,0,109
GLP,Guadeloupe,Caribbean,40,1,1,1,1,0,109
GLP,Guadeloupe,Caribbean,41,1,1,1,1,0,100
GLP,Guadeloupe,Caribbean,42,1,1,1,1,0,108
GLP,Guadeloupe,Caribbean,43,1,1,1,1,0,108
GLP,Guadeloupe,Caribbean,44,1,1,1,1,0,114
GLP,Guadeloupe,Caribbean,45,1,1,1,1,0,121
GLP,Guadeloupe,Caribbean,46,1,1,1,1,0,74
GLP,Guadeloupe,Caribbean,47,1,1,1,1,0,66
GLP,Guadeloupe,Caribbean,48,1,1,1,1,0,64
GLP,Guadeloupe,Caribbean,49,1,1,1,1,0,64
GLP,Guadeloupe,Caribbean,50,1,1,1,1,0,83
GLP,Guadeloupe,Caribbean,51,1,1,1,1,0,80
GRD,Grenada,Caribbean,2,1,1,1,1,0,915
GRD,Grenada,Caribbean,3,1,1,1,1,0,661
GRD,Grenada,Caribbean,4,1,1,1,1,0,87
GRD,Grenada,Caribbean,5,1,1,1,1,0,60
GRD,Grenada,Caribbean,6,1,1,1,1,0,60
GRD,Grenada,Caribbean,7,1,1,1,1,0,60
GRD,Grenada,Caribbean,8,1,1,1,1,0,60
GRD,Grenada,Caribbean,9,1,1,1,1,0,60
GRD,Grenada,Caribbean,10,1,1,1,1,0,60
GRD,Grenada,Caribbean,11,1,1,1,1,0,60
GRD,Grenada,Caribbean,12,1,1,1,1,0,60
GRD,Grenada,Caribbean,13,1,1,1,1,0,60
GRD,Grenada,Caribbean,14,1,1,1,1,0,60
GRD,Grenada,Caribbean,15,1,1,1,1,0,60
GRD,Grenada,Caribbean,16,1,1,1,1,0,60
GRD,Grenada,Caribbean,17,1,1,1,1,0,60
GRD,Grenada,Caribbean,18,1,1,1,1,0,60
GRD,Grenada,Caribbean,19,1,1,1,1,0,60
GRD,Grenada,Caribbean,20,1,1,1,1,0,60
GRD,Grenada,Caribbean,21,1,1,1,1,0,60
GRD,Grenada,Caribbean,22,1,1,1,1,0,60
GRD,Grenada,Caribbean,23,1,1,1,1,0,60
GRD,Grenada,Caribbean,24,1,1,1,1,0,60
GRD,Grenada,Caribbean,25,1,1,1,1,0,68
GRD,Grenada,Caribbean,26,1,1,1,1,0,90
GRD,Grenada,Caribbean,27,1,1,1,1,0,87
GRD,Grenada,Caribbean,28,1,1,1,1,0,87
GRD,Grenada,Caribbean,29,1,1,1,1,0,87
GRD,Grenada,Caribbean,30,1,1,1,1,0,84
GRD,Grenada,Caribbean,31,1,1,1,1,0,87
GRD,Grenada,Caribbean,32,1,1,1,1,0,87
GRD,Grenada,Caribbean,33,1,1,1,1,0,87
GRD,Grenada,Caribbean,34,1,1,1,1,0,87
GRD,Grenada,Caribbean,35,1,1,1,1,0,69
GRD,Grenada,Caribbean,36,1,1,1,1,0,66
GRD,Grenada,Caribbean,37,1,1,1,1,0,64
GRD,Grenada,Caribbean,38,1,1,1,1,0,64
GRD,Grenada,Caribbean,39,1,1,1,1,0,83
GRD,Grenada,Caribbean,40,1,1,1,1,0,80
GRD,Grenada,Caribbean,41,1,1,1,1,0,80
GRD,Grenada,Caribbean,42,1,1,1,1,0,81
GRD,Grenada,Caribbean,43,1,1,1,1,0,77
GRD,Grenada,Caribbean,44,1,1,1,1,0,80
GRD,Grenada,Caribbean,45,1,1,1,1,0,80
GRD,Grenada,Caribbean,46,1,1,1,1,0,80
GRD,Grenada,Caribbean,47,1,1,1,1,0,86
GRD,Grenada,Caribbean,48,1,1,1,1,0,69
GRD,Grenada,Caribbean,49,1,1,1,1,0,66
GRD,Grenada,Caribbean,50,1,1,1,1,0,66
GRD,Grenada,Caribbean,51,1,1,1,1,0,66
GTM,Guatemala,North & Central America,1,1.3877904412283057,1.3944738691486263,1.3725140345532878,1.3944738691486263,0.010178419095787143,69
GTM,Guatemala,North & Central America,2,1.4113475183691522,1.4110341140424831,1.3218520524858552,1.4614665382217942,0.029601991843582268,728
GTM,Guatemala,North & Central America,3,1.4310059657825416,1.4369160495536024,1.3082736994452038,1.4763335837716003,0.03872410746695507,683
GTM,Guatemala,North & Central America,4,1.4358273674935356,1.4763335837716003,1.302896330850101,1.4763335837716003,0.06292972837606983,183
GTM,Guatemala,North & Central America,5,1.3378378292222406,1.330645919518616,1.298932384341637,1.3891748617086663,0.029646389378021592,60
GTM,Guatemala,North & Central America,6,1.3321913246727313,1.3243215486918791,1.298932384341637,1.3757521058965103,0.027894161550670964,60
GTM,Guatemala,North & Central America,7,1.3290120022644114,1.318998136330265,1.298932384341637,1.3735447231424516,0.027242665290074592,60
GTM,Guatemala,North & Central America,8,1.327179702229828,1.315764300746126,1.299764195237996,1.368916472717869,0.026115584323107954,60
GTM,Guatemala,North & Central America,9,1.3262521997700043,1.3119262295081968,1.3014331129838017,1.366451768391878,0.02495395934533691,60
GTM,Guatemala,North & Central America,10,1.3259202622662605,1.3151026326521364,1.3014331129838017,1.366451768391878,0.023220529681139697,60
GTM,Guatemala,North & Central America,11,1.3259568851465446,1.3151026326521364,1.3017222160294282,1.3578613339719794,0.021066835531704485,60
GTM,Guatemala,North & Central America,12,1.3266564933306229,1.3154826171453249,1.3027017291066283,1.3541229385307347,0.01893390687007716,60
GTM,Guatemala,North & Central America,13,1.3283939964298628,1.3262573099415205,1.3027017291066283,1.356716539939498,0.017223940059239648,60
GTM,Guatemala,North & Central America,14,1.3307465284242752,1.3262573099415205,1.3099934522835162,1.3572100984167736,0.01676458799121122,60
GTM,Guatemala,North & Central America,15,1.334130011884766,1.3298511538986755,1.312701482914249,1.3644044192739764,0.01738454231021989,60
GTM,Guatemala,North & Central America,16,1.3392578933890587,1.33926453143535,1.312701482914249,1.3715415019762847,0.018358285102727835,60
GTM,Guatemala,North & Central America,17,1.345229179429105,1.3511928996010096,1.3140638481449525,1.3724969576280561,0.018296240245486164,60
GTM,Guatemala,North & Central America,18,1.3517220365147948,1.3522339699863575,1.322336466283984,1.3881882124666505,0.019668852295050217,60
GTM,Guatemala,North & Central America,19,1.359743118893728,1.361244905520563,1.322336466283984,1.3989504843918192,0.020805456643893612,60
GTM,Guatemala,North & Central America,20,1.3690017436450093,1.3697368421052631,1.329125153541695,1.417820867959372,0.023002717633381367,60
GTM,Guatemala,North & Central America,21,1.3799245497190347,1.3717381689517913,1.338569840681734,1.4425601750547046,0.027796326031238945,60
GTM,Guatemala,North & Central America,22,1.389667613244337,1.3876833555582495,1.3506430083021326,1.4425601750547046,0.030495323069719894,60
GTM,Guatemala,North & Central America,23,1.399274574628626,1.398574118913102,1.351657717548794,1.4425601750547046,0.03036569524163658,60
GTM,Guatemala,North & Central America,24,1.4096968837380732,1.4176027081089397,1.3607407407407408,1.4611038678835289,0.031020419312750663,60
GTM,Guatemala,North & Central America,25,1.3701492318703306,1.4176027081089397,1,1.4611038678835289,0.13904882477742012,68
GTM,Guatemala,North & Central America,26,1.2659899251422648,1.3978219951599893,1,1.4604691572545612,0.2094062047733542,90
GTM,Guatemala,North & Central America,27,1.2440288932788592,1.3978219951599893,1,1.4604691572545612,0.21673069874361198,87
GTM,Guatemala,North & Central America,28,1.2118336259751352,1,1,1.4604691572545612,0.22080725150510194,87
GTM,Guatemala,North & Central America,29,1.1785353005638157,1,1,1.4604691572545612,0.21900726862009154,87
GTM,Guatemala,North & Central America,30,1.153728090343727,1,1,1.459834997828919,0.21309160476921185,84
GTM,Guatemala,North & Central America,31,1.113660678832529,1,1,1.459834997828919,0.19656005773290966,87
GTM,Guatemala,North & Central America,32,1.0784465466721718,1,1,1.459834997828919,0.17287975003850797,87
GTM,Guatemala,North & Central America,33,1.041687366511705,1,1,1.459834997828919,0.1317620683067446,87
GTM,Guatemala,North & Central America,34,1.0052002723952207,1,1,1.4524236983842012,0.04850491180953759,87
GTM,Guatemala,North & Central America,35,1,1,1,1,0,69
GTM,Guatemala,North & Central America,36,1,1,1,1,0,66
GTM,Guatemala,North & Central America,37,1,1,1,1,0,66
GTM,Guatemala,North & Central America,38,1,1,1,1,0,66
GTM,Guatemala,North & Central America,39,1,1,1,1,0,66
GTM,Guatemala,North & Central America,40,1,1,1,1,0,66
GTM,Guatemala,North & Central America,41,1,1,1,1,0,66
GTM,Guatemala,North & Central America,42,1,1,1,1,0,66
GTM,Guatemala,North & Central America,43,1,1,1,1,0,66
GTM,Guatemala,North & Central America,44,1,1,1,1,0,66
GTM,Guatemala,North & Central America,45,1,1,1,1,0,66
GTM,Guatemala,North & Central America,46,1,1,1,1,0,66
GTM,Guatemala,North & Central America,47,1,1,1,1,0,66
GTM,Guatemala,North & Central America,48,1,1,1,1,0,66
GTM,Guatemala,North & Central America,49,1,1,1,1,0,66
GTM,Guatemala,North & Central America,50,1,1,1,1,0,66
GTM,Guatemala,North & Central America,51,1,1,1,1,0,66
GUF,French Guiana,South America,2,1,1,1,1,0,1084
GUF,French Guiana,South America,3,1,1,1,1,0,1184
GUF,French Guiana,South America,4,1,1,1,1,0,319
GUF,French Guiana,South America,5,1,1,1,1,0,60
GUF,French Guiana,South America,6,1,1,1,1,0,60
GUF,French Guiana,South America,7,1,1,1,1,0,60
GUF,French Guiana,South America,8,1,1,1,1,0,60
GUF,French Guiana,South America,9,1,1,1,1,0,56
GUF,French Guiana,South America,10,1,1,1,1,0,65
GUF,French Guiana,South America,11,1,1,1,1,0,70
GUF,French Guiana,South America,12,1,1,1,1,0,79
GUF,French Guiana,South America,13,1,1,1,1,0,89
GUF,French Guiana,South America,14,1,1,1,1,0,85
GUF,French Guiana,South America,15,1,1,1,1,0,89
GUF,French Guiana,South America,16,1,1,1,1,0,85
GUF,French Guiana,South America,17,1,1,1,1,0,84
GUF,French Guiana,South America,18,1,1,1,1,0,99
GUF,French Guiana,South America,19,1,1,1,1,0,87
GUF,French Guiana,South America,20,1,1,1,1,0,99
GUF,French Guiana,South America,21,1,1,1,1,0,88
GUF,French Guiana,South America,22,1,1,1,1,0,90
GUF,French Guiana,South America,23,1,1,1,1,0,99
GUF,French Guiana,South America,24,1,1,1,1,0,104
GUF,French Guiana,South America,25,1,1,1,1,0,121
GUF,French Guiana,South America,26,1,1,1,1,0,140
GUF,French Guiana,South America,27,1,1,1,1,0,116
GUF,French Guiana,South America,28,1,1,1,1,0,126
GUF,French Guiana,South America,29,1,1,1,1,0,160
GUF,French Guiana,South America,30,1,1,1,1,0,143
GUF,French Guiana,South America,31,1,1,1,1,0,123
GUF,French Guiana,South America,32,1,1,1,1,0,119
GUF,French Guiana,South America,33,1,1,1,1,0,86
GUF,French Guiana,South America,34,1,1,1,1,0,91
GUF,French Guiana,South America,35,1,1,1,1,0,67
GUF,French Guiana,South America,36,1,1,1,1,0,63
GUF,French Guiana,South America,37,1,1,1,1,0,63
GUF,French Guiana,South America,38,1,1,1,1,0,9
GUY,Guyana,South America,1,1.21210694102304,1.21210694102304,1.21210694102304,1.21210694102304,0,72
GUY,Guyana,South America,2,1.2113783402962017,1.21210694102304,1.1705766995932598,1.21210694102304,0.005468361388813363,171
GUY,Guyana,South America,3,1.2162081448692978,1.21210694102304,1.1620203836930456,1.2256515775034293,0.011127232270922499,302
GUY,Guyana,South America,4,1.2168074521462833,1.2256515775034293,1.1525912862238967,1.2256515775034293,0.014248344848570306,406
GUY,Guyana,South America,5,1.2157802519460486,1.2256515775034293,1.1384839650145773,1.2256515775034293,0.023002582350132698,276
GUY,Guyana,South America,6,1.2129807067008334,1.2256515775034293,1.1301656888659661,1.2256515775034293,0.028861154290658202,260
GUY,Guyana,South America,7,1.2079311432067619,1.2256515775034293,1.1160769283416605,1.2256515775034293,0.03469042046845459,236
GUY,Guyana,South America,8,1.1978546405679598,1.2256515775034293,1.1144325419803127,1.2256515775034293,0.04209066727098949,180
GUY,Guyana,South America,9,1.1314006884400793,1.1350836332839298,1.114375,1.1593784299000636,0.012735294583742994,60
GUY,Guyana,South America,10,1.1247287015500231,1.1282253077744673,1.1022214656566516,1.1402989218453565,0.011364569548209278,60
GUY,Guyana,South America,11,1.1181909666054177,1.1160769283416605,1.093582409724705,1.1395544971970035,0.011842612482214639,60
GUY,Guyana,South America,12,1.1115632820977595,1.1144325419803127,1.0882972610610995,1.1350836332839298,0.012097067838703608,60
GUY,Guyana,South America,13,1.1060384940895989,1.1074363327674024,1.0882972610610995,1.1282253077744673,0.011864190839873494,60
GUY,Guyana,South America,14,1.1012100755385512,1.1022214656566516,1.0787846481876333,1.1217906517445688,0.012047942390118077,60
GUY,Guyana,South America,15,1.0958415118906681,1.093582409724705,1.0671900253982913,1.1158497772119669,0.013622733659929876,60
GUY,Guyana,South America,16,1.0894280396305627,1.088474025974026,1.0462121212121211,1.1115960099750624,0.018164317139403967,60
GUY,Guyana,South America,17,1.0804817013435242,1.0882972610610995,1.0269774011299435,1.1115960099750624,0.023581342574495855,60
GUY,Guyana,South America,18,1.070234500695016,1.0787846481876333,1.0211440747418457,1.1115960099750624,0.026801695461260364,60
GUY,Guyana,South America,19,1.0610925697786469,1.0671900253982913,1.0211440747418457,1.0996009170416914,0.027970703632483947,60
GUY,Guyana,South America,20,1.053567029176179,1.0462121212121211,1.0211440747418457,1.0917283840456857,0.027151000947002922,60
GUY,Guyana,South America,21,1.0472587504123414,1.0346114692908042,1.0211440747418457,1.0871503850830968,0.024526496825149034,60
GUY,Guyana,South America,22,1.04175126579923,1.0346114692908042,1.0211440747418457,1.0871503850830968,0.019740046393928238,60
GUY,Guyana,South America,23,1.0381296911273017,1.0346114692908042,1.0209767289413307,1.0774063032367973,0.015000128906916106,60
GUY,Guyana,South America,24,1.0380999088810428,1.0346114692908042,1.0209767289413307,1.0798722044728435,0.015906495019228865,60
GUY,Guyana,South America,25,1.044534329916117,1.0291139240506328,1.0095275903136165,1.191740412979351,0.04185438252237332,68
GUY,Guyana,South America,26,1.0404162008520617,1.0235710076605775,1.0067535674085908,1.191740412979351,0.048696442674015496,90
GUY,Guyana,South America,27,1.040164218337723,1.0235710076605775,1.0064799560680944,1.191740412979351,0.04985153287028248,87
GUY,Guyana,South America,28,1.0385008734885914,1.0095275903136165,1.0064799560680944,1.191740412979351,0.0503435882089985,87
GUY,Guyana,South America,29,1.0354769799850436,1.0095275903136165,1.0064799560680944,1.191740412979351,0.04843084259011437,87
GUY,Guyana,South America,30,1.0363126922989787,1.0095275903136165,1.0064799560680944,1.191740412979351,0.052541865018572706,84
GUY,Guyana,South America,31,1.0338230600418221,1.0095275903136165,1.0064799560680944,1.191740412979351,0.05184268726600028,87
GUY,Guyana,South America,32,1.0325706656846725,1.0194985057219914,1.0063356299992081,1.191740412979351,0.05128701953547047,87
GUY,Guyana,South America,33,1.02820815280651,1.0194985057219914,1.0062725102181216,1.191740412979351,0.049610832873243,87
GUY,Guyana,South America,34,1.0160178076822401,1.0194985057219914,1.0062725102181216,1.191740412979351,0.020405727876628588,87
GUY,Guyana,South America,35,1.0134230309291345,1.0065457050987598,1.0062725102181216,1.0296590558469607,0.00874260698254382,69
GUY,Guyana,South America,36,1.014188643629952,1.0065412919051513,1.0062725102181216,1.0325937561358727,0.010240047111251267,66
GUY,Guyana,South America,37,1.015410008928282,1.006736823565673,1.0062725102181216,1.0362368220627731,0.011745635327751637,66
GUY,Guyana,South America,38,1.0166934223714739,1.00673971849067,1.0062725102181216,1.0394699169700192,0.013306501757747325,66
GUY,Guyana,South America,39,1.0181091629163928,1.0069751779873004,1.0062725102181216,1.044263396606753,0.014932084398519289,66
GUY,Guyana,South America,40,1.0198460629553632,1.008096135241102,1.006358045212766,1.0481281107985285,0.016622869130173024,66
GUY,Guyana,South America,41,1.0217688458261152,1.0105320899616017,1.0064406056728514,1.0504852640014246,0.01806931136773088,66
GUY,Guyana,South America,42,1.0236122861141501,1.011451967008841,1.006736823565673,1.0518954729481045,0.019214927426279914,66
GUY,Guyana,South America,43,1.0251163020018033,1.0124459921325852,1.00673971849067,1.0518954729481045,0.019740610266010178,66
GUY,Guyana,South America,44,1.0261498808733889,1.0136927988648456,1.0069751779873004,1.0518954729481045,0.019471393238219503,66
GUY,Guyana,South America,45,1.0265535175663696,1.014799653625128,1.008096135241102,1.0518954729481045,0.018402339295950667,66
GUY,Guyana,South America,46,1.0263481870471678,1.0157980751770475,1.0105320899616017,1.0518954729481045,0.01660573517408646,66
GUY,Guyana,South America,47,1.0259542524556373,1.0184351554126474,1.011451967008841,1.0511752597060653,0.014344900937754241,66
GUY,Guyana,South America,48,1.0255974258973852,1.0215229704216489,1.0124459921325852,1.04874749498998,0.01169735157395815,66
GUY,Guyana,South America,49,1.0256158867227319,1.0251787842669846,1.0136927988648456,1.0435378452456252,0.00924568807647804,66
GUY,Guyana,South America,50,1.0259411646267083,1.0284004786597527,1.014799653625128,1.0407321620247443,0.006948596319449431,66
GUY,Guyana,South America,51,1.0264971762478083,1.0284004786597527,1.0157980751770475,1.0365460626330192,0.005162182046143413,66
HND,Honduras,North & Central America,3,0.9997884596118852,0.9997818737048751,0.999656770207654,1,1.3577590378359642e-4,485
HND,Honduras,North & Central America,4,0.9998278377849246,0.9997818737048751,0.9996000559921611,1,1.4631969755641482e-4,570
HND,Honduras,North & Central America,5,0.9998303214264883,1,0.9995217599234816,1,1.7350637947599712e-4,451
HND,Honduras,North & Central America,6,0.9996925763305841,0.999656770207654,0.9995217599234816,1,1.107484178810354e-4,250
