iso3,origin_date,horizon,target_date,.pred,.pred_lower50,.pred_upper50,.pred_lower90,.pred_upper90,model,window_type,n_train_months,n_gap_in_window,actual
VUT,2025-01-01,6,2025-07-01,9,2,52,0,180,nowcast,expanding,99,72,1
WLF,2025-01-01,1,2025-02-01,3,2,4,0,6,nowcast,expanding,92,0,4
WLF,2025-01-01,2,2025-03-01,3,3,3,1,5,nowcast,expanding,92,0,2
WLF,2025-01-01,3,2025-04-01,4,2,4,0,8,nowcast,expanding,92,0,1
WLF,2025-01-01,4,2025-05-01,2,2,7,0,18,nowcast,expanding,92,0,1
WLF,2025-01-01,5,2025-06-01,26,16,94,5,739,nowcast,expanding,92,0,1
WLF,2025-01-01,6,2025-07-01,19,14,56,8,73,nowcast,expanding,92,0,3
WSM,2025-01-01,1,2025-02-01,19,9,105,2,178,nowcast,expanding,88,0,1
WSM,2025-01-01,2,2025-03-01,22,19,221,4,509,nowcast,expanding,88,0,0
WSM,2025-01-01,3,2025-04-01,56,36,634,8,1164,nowcast,expanding,88,0,40
WSM,2025-01-01,4,2025-05-01,32,11,440,2,815,nowcast,expanding,88,0,227
WSM,2025-01-01,5,2025-06-01,13,3,222,1,227,nowcast,expanding,88,0,599
WSM,2025-01-01,6,2025-07-01,21,13,272,3,349,nowcast,expanding,88,0,5131
YEM,2025-01-01,1,2025-02-01,1593,982,1651,557,2283,nowcast,expanding,84,24,NA
YEM,2025-01-01,2,2025-03-01,1499,641,1610,475,1744,nowcast,expanding,84,24,NA
YEM,2025-01-01,3,2025-04-01,2455,1335,4242,361,8310,nowcast,expanding,84,24,NA
YEM,2025-01-01,4,2025-05-01,4294,4156,4934,3271,6686,nowcast,expanding,84,24,NA
YEM,2025-01-01,5,2025-06-01,2818,2598,3197,2327,5406,nowcast,expanding,84,24,NA
YEM,2025-01-01,6,2025-07-01,2033,1523,3546,1043,4403,nowcast,expanding,84,24,NA
ABW,2025-07-01,1,2025-08-01,4,2,4,0,16,nowcast,expanding,103,78,2
ABW,2025-07-01,2,2025-09-01,7,4,8,0,31,nowcast,expanding,103,78,0
ABW,2025-07-01,3,2025-10-01,7,4,8,0,29,nowcast,expanding,103,78,0
ABW,2025-07-01,4,2025-11-01,4,2,5,0,18,nowcast,expanding,103,78,0
ABW,2025-07-01,5,2025-12-01,3,2,3,0,13,nowcast,expanding,103,78,0
ABW,2025-07-01,6,2026-01-01,8,4,9,0,34,nowcast,expanding,103,78,2
AFG,2025-07-01,1,2025-08-01,168,70,300,42,723,nowcast,expanding,53,0,273
AFG,2025-07-01,2,2025-09-01,152,63,272,38,655,nowcast,expanding,53,0,320
AFG,2025-07-01,3,2025-10-01,566,235,1009,142,2432,nowcast,expanding,53,0,1766
AFG,2025-07-01,4,2025-11-01,511,212,911,128,2196,nowcast,expanding,53,0,1026
AFG,2025-07-01,5,2025-12-01,307,127,547,77,1320,nowcast,expanding,53,0,13
AFG,2025-07-01,6,2026-01-01,168,70,300,42,722,nowcast,expanding,53,0,132
ARG,2025-07-01,1,2025-08-01,846,254,4051,53,72821,nowcast,expanding,180,0,1349
ARG,2025-07-01,2,2025-09-01,640,480,853,226,2934,nowcast,expanding,180,0,4
ARG,2025-07-01,3,2025-10-01,996,757,1183,421,3159,nowcast,expanding,180,0,75
ARG,2025-07-01,4,2025-11-01,1477,700,1950,157,3487,nowcast,expanding,180,0,163
ARG,2025-07-01,5,2025-12-01,3023,1407,6031,224,44323,nowcast,expanding,180,0,624
ARG,2025-07-01,6,2026-01-01,5804,2368,25253,221,115079,nowcast,expanding,180,0,7
ATG,2025-07-01,1,2025-08-01,3,3,3,3,4,nowcast,expanding,100,24,2
ATG,2025-07-01,2,2025-09-01,3,3,3,3,5,nowcast,expanding,100,24,4
ATG,2025-07-01,3,2025-10-01,4,3,4,3,7,nowcast,expanding,100,24,1
ATG,2025-07-01,4,2025-11-01,4,3,4,3,8,nowcast,expanding,100,24,0
ATG,2025-07-01,5,2025-12-01,5,4,5,4,13,nowcast,expanding,100,24,0
ATG,2025-07-01,6,2026-01-01,3,2,6,0,24,nowcast,expanding,100,24,2
AUS,2025-07-01,1,2025-08-01,146,122,213,58,644,nowcast,expanding,167,12,127
AUS,2025-07-01,2,2025-09-01,66,43,104,23,173,nowcast,expanding,167,12,87
AUS,2025-07-01,3,2025-10-01,93,87,121,65,180,nowcast,expanding,167,12,146
AUS,2025-07-01,4,2025-11-01,78,72,93,54,142,nowcast,expanding,167,12,119
AUS,2025-07-01,5,2025-12-01,67,56,90,51,117,nowcast,expanding,167,12,114
AUS,2025-07-01,6,2026-01-01,126,89,197,58,229,nowcast,expanding,167,12,224
BES,2025-07-01,1,2025-08-01,21,19,78,16,89,nowcast,expanding,36,0,NA
BES,2025-07-01,2,2025-09-01,27,24,100,21,114,nowcast,expanding,36,0,NA
BES,2025-07-01,3,2025-10-01,41,37,150,31,172,nowcast,expanding,36,0,NA
BES,2025-07-01,4,2025-11-01,44,39,159,33,182,nowcast,expanding,36,0,NA
BES,2025-07-01,5,2025-12-01,64,58,235,49,269,nowcast,expanding,36,0,NA
BES,2025-07-01,6,2026-01-01,148,132,541,113,619,nowcast,expanding,36,0,NA
BFA,2025-07-01,1,2025-08-01,14420,4104,48554,1456,157926,nowcast,expanding,75,48,3123
BFA,2025-07-01,2,2025-09-01,26438,7525,89023,2669,289553,nowcast,expanding,75,48,6374
BFA,2025-07-01,3,2025-10-01,106616,30346,359005,10764,1167685,nowcast,expanding,75,48,11453
BFA,2025-07-01,4,2025-11-01,51815,14748,174475,5231,567491,nowcast,expanding,75,48,9011
BFA,2025-07-01,5,2025-12-01,21463,6109,72271,2167,235067,nowcast,expanding,75,48,5074
BFA,2025-07-01,6,2026-01-01,10666,3036,35917,1077,116821,nowcast,expanding,75,48,4017
BGD,2025-07-01,1,2025-08-01,21866,13288,32711,9701,66230,nowcast,expanding,185,0,10496
BGD,2025-07-01,2,2025-09-01,36783,19416,70193,9975,98433,nowcast,expanding,185,0,15866
BGD,2025-07-01,3,2025-10-01,43980,21116,55353,14535,157834,nowcast,expanding,185,0,22520
BGD,2025-07-01,4,2025-11-01,39356,21433,109363,10422,202831,nowcast,expanding,185,0,24540
BGD,2025-07-01,5,2025-12-01,11921,7182,43881,1997,119430,nowcast,expanding,185,0,8465
BGD,2025-07-01,6,2026-01-01,1246,684,5010,198,7732,nowcast,expanding,185,0,1081
BHS,2025-07-01,1,2025-08-01,228,0,264,0,318,nowcast,expanding,55,129,0
BHS,2025-07-01,2,2025-09-01,398,0,460,0,554,nowcast,expanding,55,129,0
BHS,2025-07-01,3,2025-10-01,194,0,225,0,270,nowcast,expanding,55,129,0
BHS,2025-07-01,4,2025-11-01,128,0,148,0,178,nowcast,expanding,55,129,0
BHS,2025-07-01,5,2025-12-01,87,0,101,0,121,nowcast,expanding,55,129,0
BHS,2025-07-01,6,2026-01-01,209,0,242,0,291,nowcast,expanding,55,129,0
BLM,2025-07-01,1,2025-08-01,0,0,0,0,1,nowcast,expanding,124,36,1
BLM,2025-07-01,2,2025-09-01,0,0,0,0,1,nowcast,expanding,124,36,0
BLM,2025-07-01,3,2025-10-01,0,0,0,0,1,nowcast,expanding,124,36,1
BLM,2025-07-01,4,2025-11-01,1,0,1,0,5,nowcast,expanding,124,36,3
BLM,2025-07-01,5,2025-12-01,1,1,1,0,2,nowcast,expanding,124,36,0
BLM,2025-07-01,6,2026-01-01,0,0,1,0,2,nowcast,expanding,124,36,0
BLZ,2025-07-01,1,2025-08-01,252,176,288,98,623,nowcast,expanding,185,0,575
BLZ,2025-07-01,2,2025-09-01,261,188,309,84,468,nowcast,expanding,185,0,625
BLZ,2025-07-01,3,2025-10-01,231,136,352,90,556,nowcast,expanding,185,0,412
BLZ,2025-07-01,4,2025-11-01,203,118,251,51,356,nowcast,expanding,185,0,221
BLZ,2025-07-01,5,2025-12-01,125,99,163,16,210,nowcast,expanding,185,0,200
BLZ,2025-07-01,6,2026-01-01,110,91,155,21,253,nowcast,expanding,185,0,177
BOL,2025-07-01,1,2025-08-01,775,454,1152,113,3938,nowcast,expanding,180,0,841
BOL,2025-07-01,2,2025-09-01,834,680,1046,555,1295,nowcast,expanding,180,0,1167
BOL,2025-07-01,3,2025-10-01,1395,1313,1663,643,1914,nowcast,expanding,180,0,1060
BOL,2025-07-01,4,2025-11-01,2697,1691,3262,782,4991,nowcast,expanding,180,0,1833
BOL,2025-07-01,5,2025-12-01,4180,2734,5886,854,12222,nowcast,expanding,180,0,6103
BOL,2025-07-01,6,2026-01-01,5490,2919,17227,942,50021,nowcast,expanding,180,0,10506
BRA,2025-07-01,1,2025-08-01,92249,69607,160098,39365,192478,nowcast,expanding,178,0,84986
BRA,2025-07-01,2,2025-09-01,87496,59487,152944,39226,216950,nowcast,expanding,178,0,129907
BRA,2025-07-01,3,2025-10-01,41869,29182,65641,11755,134077,nowcast,expanding,178,0,108128
BRA,2025-07-01,4,2025-11-01,50649,44037,59154,33708,85288,nowcast,expanding,178,0,109805
BRA,2025-07-01,5,2025-12-01,40605,25850,53026,23478,81640,nowcast,expanding,178,0,108245
BRA,2025-07-01,6,2026-01-01,157106,118187,290133,68089,624622,nowcast,expanding,178,0,165478
BRB,2025-07-01,1,2025-08-01,16,10,20,7,123,nowcast,expanding,184,0,11
BRB,2025-07-01,2,2025-09-01,19,12,34,10,258,nowcast,expanding,184,0,17
BRB,2025-07-01,3,2025-10-01,21,13,32,7,963,nowcast,expanding,184,0,12
BRB,2025-07-01,4,2025-11-01,20,6,26,1,1079,nowcast,expanding,184,0,24
BRB,2025-07-01,5,2025-12-01,9,5,21,1,2878,nowcast,expanding,184,0,6
BRB,2025-07-01,6,2026-01-01,22,7,168,2,2587,nowcast,expanding,184,0,10
BRN,2025-07-01,1,2025-08-01,33,30,38,27,71,nowcast,expanding,168,0,NA
BRN,2025-07-01,2,2025-09-01,30,28,32,18,78,nowcast,expanding,168,0,NA
BRN,2025-07-01,3,2025-10-01,32,29,34,18,116,nowcast,expanding,168,0,NA
BRN,2025-07-01,4,2025-11-01,38,33,39,16,124,nowcast,expanding,168,0,NA
BRN,2025-07-01,5,2025-12-01,38,35,52,13,127,nowcast,expanding,168,0,NA
BRN,2025-07-01,6,2026-01-01,37,32,49,5,599,nowcast,expanding,168,0,NA
BTN,2025-07-01,1,2025-08-01,17,16,18,15,29,nowcast,expanding,137,48,22
BTN,2025-07-01,2,2025-09-01,16,15,17,15,21,nowcast,expanding,137,48,5
BTN,2025-07-01,3,2025-10-01,15,14,17,13,20,nowcast,expanding,137,48,1
BTN,2025-07-01,4,2025-11-01,12,12,13,12,17,nowcast,expanding,137,48,18
BTN,2025-07-01,5,2025-12-01,11,11,13,10,20,nowcast,expanding,137,48,6
BTN,2025-07-01,6,2026-01-01,3,1,8,0,4471,nowcast,expanding,137,48,5
CHL,2025-07-01,1,2025-08-01,1,1,1,1,1,nowcast,expanding,43,117,0
CHL,2025-07-01,2,2025-09-01,1,1,1,1,1,nowcast,expanding,43,117,0
CHL,2025-07-01,3,2025-10-01,1,1,1,1,1,nowcast,expanding,43,117,0
CHL,2025-07-01,4,2025-11-01,1,1,1,1,1,nowcast,expanding,43,117,0
CHL,2025-07-01,5,2025-12-01,1,1,1,1,1,nowcast,expanding,43,117,0
CHL,2025-07-01,6,2026-01-01,1,1,1,1,1,nowcast,expanding,43,117,0
CHN,2025-07-01,1,2025-08-01,1876,1414,2466,1036,2957,nowcast,expanding,161,24,1702
CHN,2025-07-01,2,2025-09-01,3330,2787,3872,2321,5499,nowcast,expanding,161,24,2321
CHN,2025-07-01,3,2025-10-01,3310,2727,4320,1571,11724,nowcast,expanding,161,24,3727
CHN,2025-07-01,4,2025-11-01,1176,930,1834,709,5619,nowcast,expanding,161,24,849
CHN,2025-07-01,5,2025-12-01,132,96,405,27,555,nowcast,expanding,161,24,151
CHN,2025-07-01,6,2026-01-01,0,0,37,0,323,nowcast,expanding,161,24,93
CIV,2025-07-01,1,2025-08-01,38,27,49,7,54,nowcast,expanding,42,0,39
CIV,2025-07-01,2,2025-09-01,10,7,13,2,15,nowcast,expanding,42,0,28
CIV,2025-07-01,3,2025-10-01,3,2,4,1,4,nowcast,expanding,42,0,0
CIV,2025-07-01,4,2025-11-01,2,1,2,0,2,nowcast,expanding,42,0,19
CIV,2025-07-01,5,2025-12-01,1,1,1,0,1,nowcast,expanding,42,0,40
CIV,2025-07-01,6,2026-01-01,49,35,63,8,70,nowcast,expanding,42,0,60
COK,2025-07-01,1,2025-08-01,1,1,6,0,21,nowcast,expanding,67,72,18
COK,2025-07-01,2,2025-09-01,1,0,6,0,20,nowcast,expanding,67,72,40
COK,2025-07-01,3,2025-10-01,0,0,3,0,9,nowcast,expanding,67,72,34
COK,2025-07-01,4,2025-11-01,0,0,3,0,9,nowcast,expanding,67,72,59
COK,2025-07-01,5,2025-12-01,1,0,4,0,11,nowcast,expanding,67,72,12
COK,2025-07-01,6,2026-01-01,7,4,31,1,88,nowcast,expanding,67,72,259
COL,2025-07-01,1,2025-08-01,11391,9921,13656,6020,18642,nowcast,expanding,186,0,5159
COL,2025-07-01,2,2025-09-01,13693,11121,14470,4752,24923,nowcast,expanding,186,0,6506
COL,2025-07-01,3,2025-10-01,14221,10926,19312,4785,31608,nowcast,expanding,186,0,4615
COL,2025-07-01,4,2025-11-01,14834,12162,21420,4839,37724,nowcast,expanding,186,0,6554
COL,2025-07-01,5,2025-12-01,14871,11309,22460,4090,32256,nowcast,expanding,186,0,7409
COL,2025-07-01,6,2026-01-01,18807,13733,28271,4901,43968,nowcast,expanding,186,0,11537
CRI,2025-07-01,1,2025-08-01,607,482,629,327,1199,nowcast,expanding,185,0,664
CRI,2025-07-01,2,2025-09-01,492,358,768,212,1288,nowcast,expanding,185,0,876
CRI,2025-07-01,3,2025-10-01,397,337,569,198,1993,nowcast,expanding,185,0,740
CRI,2025-07-01,4,2025-11-01,355,215,455,109,2303,nowcast,expanding,185,0,780
CRI,2025-07-01,5,2025-12-01,201,119,250,41,1210,nowcast,expanding,185,0,777
CRI,2025-07-01,6,2026-01-01,106,82,295,57,1291,nowcast,expanding,185,0,242
CUB,2025-07-01,1,2025-08-01,4906,4820,5447,4201,5870,nowcast,expanding,103,33,4255
CUB,2025-07-01,2,2025-09-01,6304,5802,6642,5396,7362,nowcast,expanding,103,33,2574
CUB,2025-07-01,3,2025-10-01,6313,5835,6725,5754,7665,nowcast,expanding,103,33,5509
CUB,2025-07-01,4,2025-11-01,5198,4985,5832,4441,6253,nowcast,expanding,103,33,19476
CUB,2025-07-01,5,2025-12-01,3608,3096,4022,3015,4323,nowcast,expanding,103,33,4697
CUB,2025-07-01,6,2026-01-01,4749,3687,8231,2216,10055,nowcast,expanding,103,33,3332
CUW,2025-07-01,1,2025-08-01,48,40,53,23,99,nowcast,expanding,48,0,NA
CUW,2025-07-01,2,2025-09-01,50,42,55,24,103,nowcast,expanding,48,0,NA
CUW,2025-07-01,3,2025-10-01,72,60,79,35,149,nowcast,expanding,48,0,NA
CUW,2025-07-01,4,2025-11-01,84,69,92,41,172,nowcast,expanding,48,0,NA
CUW,2025-07-01,5,2025-12-01,102,84,112,49,210,nowcast,expanding,48,0,NA
CUW,2025-07-01,6,2026-01-01,99,82,109,48,204,nowcast,expanding,48,0,NA
CYM,2025-07-01,1,2025-08-01,3,3,3,1,5,nowcast,expanding,91,69,0
CYM,2025-07-01,2,2025-09-01,6,6,7,5,8,nowcast,expanding,91,69,0
CYM,2025-07-01,3,2025-10-01,22,21,22,16,43,nowcast,expanding,91,69,0
CYM,2025-07-01,4,2025-11-01,18,18,24,16,28,nowcast,expanding,91,69,0
CYM,2025-07-01,5,2025-12-01,7,6,8,1,8,nowcast,expanding,91,69,0
CYM,2025-07-01,6,2026-01-01,9,4,79,3,80,nowcast,expanding,91,69,0
DMA,2025-07-01,1,2025-08-01,15,15,15,13,17,nowcast,expanding,132,24,NA
DMA,2025-07-01,2,2025-09-01,21,17,23,15,27,nowcast,expanding,132,24,NA
DMA,2025-07-01,3,2025-10-01,28,23,30,22,37,nowcast,expanding,132,24,NA
DMA,2025-07-01,4,2025-11-01,29,24,35,21,38,nowcast,expanding,132,24,NA
DMA,2025-07-01,5,2025-12-01,21,21,25,18,31,nowcast,expanding,132,24,NA
DMA,2025-07-01,6,2026-01-01,7,4,67,2,454,nowcast,expanding,132,24,NA
DOM,2025-07-01,1,2025-08-01,177,98,463,68,773,nowcast,expanding,185,0,117
DOM,2025-07-01,2,2025-09-01,264,87,649,58,1527,nowcast,expanding,185,0,168
DOM,2025-07-01,3,2025-10-01,319,143,712,53,2192,nowcast,expanding,185,0,172
DOM,2025-07-01,4,2025-11-01,262,137,436,36,938,nowcast,expanding,185,0,196
DOM,2025-07-01,5,2025-12-01,182,102,478,32,974,nowcast,expanding,185,0,143
DOM,2025-07-01,6,2026-01-01,152,99,533,33,1078,nowcast,expanding,185,0,132
ECU,2025-07-01,1,2025-08-01,2308,1798,3013,1121,5493,nowcast,expanding,177,0,1486
ECU,2025-07-01,2,2025-09-01,1754,1480,2423,948,5910,nowcast,expanding,177,0,1440
ECU,2025-07-01,3,2025-10-01,1642,1375,2498,635,5867,nowcast,expanding,177,0,1025
ECU,2025-07-01,4,2025-11-01,881,674,1405,426,4053,nowcast,expanding,177,0,953
ECU,2025-07-01,5,2025-12-01,961,786,1229,625,3103,nowcast,expanding,177,0,1114
ECU,2025-07-01,6,2026-01-01,2052,1495,2378,1072,3908,nowcast,expanding,177,0,1787
ERI,2025-07-01,1,2025-08-01,10,7,13,4,20,nowcast,expanding,67,114,4
ERI,2025-07-01,2,2025-09-01,16,11,20,6,31,nowcast,expanding,67,114,3493
ERI,2025-07-01,3,2025-10-01,19,13,24,7,36,nowcast,expanding,67,114,39
ERI,2025-07-01,4,2025-11-01,22,14,27,8,42,nowcast,expanding,67,114,465
ERI,2025-07-01,5,2025-12-01,17,11,22,7,33,nowcast,expanding,67,114,254
ERI,2025-07-01,6,2026-01-01,16,11,21,6,31,nowcast,expanding,67,114,395
ETH,2025-07-01,1,2025-08-01,NA,NA,NA,NA,NA,nowcast,expanding,31,116,32
ETH,2025-07-01,2,2025-09-01,NA,NA,NA,NA,NA,nowcast,expanding,31,116,62
ETH,2025-07-01,3,2025-10-01,NA,NA,NA,NA,NA,nowcast,expanding,31,116,438
ETH,2025-07-01,4,2025-11-01,NA,NA,NA,NA,NA,nowcast,expanding,31,116,686
ETH,2025-07-01,5,2025-12-01,NA,NA,NA,NA,NA,nowcast,expanding,31,116,255
ETH,2025-07-01,6,2026-01-01,NA,NA,NA,NA,NA,nowcast,expanding,31,116,0
FJI,2025-07-01,1,2025-08-01,972,670,1586,480,3803,nowcast,expanding,177,0,822
FJI,2025-07-01,2,2025-09-01,699,423,990,228,2523,nowcast,expanding,177,0,741
FJI,2025-07-01,3,2025-10-01,388,324,619,215,2311,nowcast,expanding,177,0,1286
FJI,2025-07-01,4,2025-11-01,659,345,1869,7,32140,nowcast,expanding,177,0,819
FJI,2025-07-01,5,2025-12-01,517,443,599,298,620,nowcast,expanding,177,0,518
FJI,2025-07-01,6,2026-01-01,1075,647,2407,22,37414,nowcast,expanding,177,0,805
FSM,2025-07-01,1,2025-08-01,6,5,9,4,67,nowcast,expanding,100,12,4
FSM,2025-07-01,2,2025-09-01,11,7,17,6,545,nowcast,expanding,100,12,2
FSM,2025-07-01,3,2025-10-01,9,5,15,4,401,nowcast,expanding,100,12,6
FSM,2025-07-01,4,2025-11-01,5,3,11,2,275,nowcast,expanding,100,12,1
FSM,2025-07-01,5,2025-12-01,3,2,7,1,121,nowcast,expanding,100,12,4
FSM,2025-07-01,6,2026-01-01,2,1,3,0,3,nowcast,expanding,100,12,0
GLP,2025-07-01,1,2025-08-01,250,216,283,107,636,nowcast,expanding,184,0,135
GLP,2025-07-01,2,2025-09-01,849,791,983,728,1547,nowcast,expanding,184,0,155
GLP,2025-07-01,3,2025-10-01,926,826,1012,759,1329,nowcast,expanding,184,0,533
GLP,2025-07-01,4,2025-11-01,1025,987,1124,888,1680,nowcast,expanding,184,0,84
GLP,2025-07-01,5,2025-12-01,499,439,560,348,1128,nowcast,expanding,184,0,340
GLP,2025-07-01,6,2026-01-01,1044,533,3473,94,6670,nowcast,expanding,184,0,102
GRD,2025-07-01,1,2025-08-01,15,4,24,0,85,nowcast,expanding,173,12,18
GRD,2025-07-01,2,2025-09-01,15,3,42,0,180,nowcast,expanding,173,12,20
GRD,2025-07-01,3,2025-10-01,8,2,33,0,153,nowcast,expanding,173,12,14
GRD,2025-07-01,4,2025-11-01,5,0,12,0,21,nowcast,expanding,173,12,18
GRD,2025-07-01,5,2025-12-01,3,1,11,0,18,nowcast,expanding,173,12,41
GRD,2025-07-01,6,2026-01-01,6,4,19,2,34,nowcast,expanding,173,12,19
GTM,2025-07-01,1,2025-08-01,9108,8300,11432,4504,21493,nowcast,expanding,186,0,3747
GTM,2025-07-01,2,2025-09-01,8037,5472,12778,3752,32528,nowcast,expanding,186,0,4112
GTM,2025-07-01,3,2025-10-01,7686,5820,9353,2714,34073,nowcast,expanding,186,0,3267
GTM,2025-07-01,4,2025-11-01,4533,3393,5648,1707,30943,nowcast,expanding,186,0,2728
GTM,2025-07-01,5,2025-12-01,2693,1991,4416,877,10332,nowcast,expanding,186,0,9673
GTM,2025-07-01,6,2026-01-01,2676,1505,5957,929,12634,nowcast,expanding,186,0,3383
GUF,2025-07-01,1,2025-08-01,24,10,49,0,138,nowcast,expanding,163,15,18
GUF,2025-07-01,2,2025-09-01,19,6,41,0,329,nowcast,expanding,163,15,17
GUF,2025-07-01,3,2025-10-01,314,116,1522,0,22076,nowcast,expanding,163,15,14
GUF,2025-07-01,4,2025-11-01,365,334,453,281,497,nowcast,expanding,163,15,11
GUF,2025-07-01,5,2025-12-01,282,204,294,78,419,nowcast,expanding,163,15,14
GUF,2025-07-01,6,2026-01-01,1204,277,3867,105,26853,nowcast,expanding,163,15,1
GUY,2025-07-01,1,2025-08-01,6608,6019,6880,3089,18573,nowcast,expanding,175,12,5829
GUY,2025-07-01,2,2025-09-01,6711,6068,7173,3191,16040,nowcast,expanding,175,12,6200
GUY,2025-07-01,3,2025-10-01,6298,5953,6961,3513,12963,nowcast,expanding,175,12,4767
GUY,2025-07-01,4,2025-11-01,5905,4977,6280,3583,7490,nowcast,expanding,175,12,5691
GUY,2025-07-01,5,2025-12-01,4984,4330,5276,2499,5780,nowcast,expanding,175,12,5808
GUY,2025-07-01,6,2026-01-01,604,545,665,453,1017,nowcast,expanding,175,12,12233
HND,2025-07-01,1,2025-08-01,2570,1536,4012,992,5054,nowcast,expanding,186,0,1222
HND,2025-07-01,2,2025-09-01,2275,1489,3799,565,4751,nowcast,expanding,186,0,1176
HND,2025-07-01,3,2025-10-01,1913,1169,2536,607,7659,nowcast,expanding,186,0,1216
HND,2025-07-01,4,2025-11-01,1663,616,2339,381,6417,nowcast,expanding,186,0,1235
HND,2025-07-01,5,2025-12-01,1298,604,1597,276,5311,nowcast,expanding,186,0,1273
HND,2025-07-01,6,2026-01-01,840,782,3604,192,3990,nowcast,expanding,186,0,1051
HTI,2025-07-01,1,2025-08-01,192,134,243,47,309,nowcast,expanding,60,0,NA
HTI,2025-07-01,2,2025-09-01,258,180,326,64,415,nowcast,expanding,60,0,NA
HTI,2025-07-01,3,2025-10-01,156,109,197,38,251,nowcast,expanding,60,0,NA
HTI,2025-07-01,4,2025-11-01,153,107,193,38,246,nowcast,expanding,60,0,NA
HTI,2025-07-01,5,2025-12-01,413,288,523,102,665,nowcast,expanding,60,0,NA
HTI,2025-07-01,6,2026-01-01,338,236,428,83,544,nowcast,expanding,60,0,NA
IDN,2025-07-01,1,2025-08-01,7002,4961,9814,4011,10925,nowcast,expanding,168,0,NA
IDN,2025-07-01,2,2025-09-01,5704,3912,9704,2977,10528,nowcast,expanding,168,0,NA
IDN,2025-07-01,3,2025-10-01,9565,6389,13621,3417,18020,nowcast,expanding,168,0,NA
IDN,2025-07-01,4,2025-11-01,8721,7251,9186,6310,10665,nowcast,expanding,168,0,NA
IDN,2025-07-01,5,2025-12-01,9396,7093,10982,5855,14591,nowcast,expanding,168,0,NA
IDN,2025-07-01,6,2026-01-01,23067,12724,28114,9411,42530,nowcast,expanding,168,0,NA
IND,2025-07-01,1,2025-08-01,15157,14361,15496,13351,18480,nowcast,expanding,184,0,14303
IND,2025-07-01,2,2025-09-01,20135,19814,21333,17836,27044,nowcast,expanding,184,0,18803
IND,2025-07-01,3,2025-10-01,26056,24731,27327,22400,42671,nowcast,expanding,184,0,22659
IND,2025-07-01,4,2025-11-01,18091,17037,19116,15490,29895,nowcast,expanding,184,0,22175
IND,2025-07-01,5,2025-12-01,9848,9543,10428,8765,11790,nowcast,expanding,184,0,7539
IND,2025-07-01,6,2026-01-01,8877,2822,9889,1730,25834,nowcast,expanding,184,0,3544
JAM,2025-07-01,1,2025-08-01,64,18,131,0,217,nowcast,expanding,183,0,17
JAM,2025-07-01,2,2025-09-01,86,27,176,1,1000,nowcast,expanding,183,0,54
JAM,2025-07-01,3,2025-10-01,54,27,178,5,1203,nowcast,expanding,183,0,33
JAM,2025-07-01,4,2025-11-01,53,37,106,11,2541,nowcast,expanding,183,0,117
JAM,2025-07-01,5,2025-12-01,164,81,275,38,1460,nowcast,expanding,183,0,73
JAM,2025-07-01,6,2026-01-01,23,5,93,1,3154,nowcast,expanding,183,0,44
KEN,2025-07-01,1,2025-08-01,1051,606,2493,37,5319,nowcast,expanding,77,72,740
KEN,2025-07-01,2,2025-09-01,765,441,1815,27,3872,nowcast,expanding,77,72,650
KEN,2025-07-01,3,2025-10-01,574,331,1362,20,2905,nowcast,expanding,77,72,932
KEN,2025-07-01,4,2025-11-01,720,415,1708,26,3644,nowcast,expanding,77,72,313
KEN,2025-07-01,5,2025-12-01,481,277,1142,17,2436,nowcast,expanding,77,72,461
KEN,2025-07-01,6,2026-01-01,1208,696,2866,43,6115,nowcast,expanding,77,72,1284
KHM,2025-07-01,1,2025-08-01,8020,6793,12649,4659,20100,nowcast,expanding,186,0,9948
KHM,2025-07-01,2,2025-09-01,7557,5287,9130,3230,14014,nowcast,expanding,186,0,7408
KHM,2025-07-01,3,2025-10-01,7565,4782,10502,2817,14151,nowcast,expanding,186,0,8685
KHM,2025-07-01,4,2025-11-01,6884,3680,8917,2625,13939,nowcast,expanding,186,0,6058
KHM,2025-07-01,5,2025-12-01,4739,2559,7203,843,9501,nowcast,expanding,186,0,3560
KHM,2025-07-01,6,2026-01-01,3330,2049,8682,931,13129,nowcast,expanding,186,0,2745
KIR,2025-07-01,1,2025-08-01,0,0,106,0,1345,nowcast,expanding,88,84,163
KIR,2025-07-01,2,2025-09-01,0,0,87,0,1099,nowcast,expanding,88,84,198
KIR,2025-07-01,3,2025-10-01,0,0,118,0,1491,nowcast,expanding,88,84,40
KIR,2025-07-01,4,2025-11-01,0,0,242,0,3060,nowcast,expanding,88,84,12
KIR,2025-07-01,5,2025-12-01,0,0,529,0,6682,nowcast,expanding,88,84,4
KIR,2025-07-01,6,2026-01-01,1,0,928,0,11724,nowcast,expanding,88,84,1
KNA,2025-07-01,1,2025-08-01,1,0,4,0,5,nowcast,expanding,76,72,0
KNA,2025-07-01,2,2025-09-01,3,0,11,0,13,nowcast,expanding,76,72,3
KNA,2025-07-01,3,2025-10-01,6,1,21,0,25,nowcast,expanding,76,72,2
KNA,2025-07-01,4,2025-11-01,7,1,24,0,28,nowcast,expanding,76,72,0
KNA,2025-07-01,5,2025-12-01,4,0,15,0,18,nowcast,expanding,76,72,2
KNA,2025-07-01,6,2026-01-01,5,1,16,0,19,nowcast,expanding,76,72,2
