iso3,origin_date,horizon,target_date,.pred,.pred_lower50,.pred_upper50,.pred_lower90,.pred_upper90,model,window_type,n_train_months,n_gap_in_window,actual
TWN,2023-07-01,6,2024-01-01,2146,453,2962,51,7062,glm_ar1,expanding,101,60,130
URY,2023-07-01,1,2023-08-01,16,3,23,0,54,glm_ar1,expanding,40,60,1
URY,2023-07-01,2,2023-09-01,60,12,83,1,199,glm_ar1,expanding,40,60,1
URY,2023-07-01,3,2023-10-01,155,33,215,3,512,glm_ar1,expanding,40,60,2
URY,2023-07-01,4,2023-11-01,314,66,434,7,1035,glm_ar1,expanding,40,60,3
URY,2023-07-01,5,2023-12-01,531,112,734,12,1750,glm_ar1,expanding,40,60,3
URY,2023-07-01,6,2024-01-01,787,166,1087,19,2592,glm_ar1,expanding,40,60,74
USA,2023-07-01,1,2023-08-01,7,1,10,0,24,glm_ar1,expanding,149,12,0
USA,2023-07-01,2,2023-09-01,34,7,47,0,113,glm_ar1,expanding,149,12,0
USA,2023-07-01,3,2023-10-01,103,21,142,2,339,glm_ar1,expanding,149,12,0
USA,2023-07-01,4,2023-11-01,231,49,319,5,761,glm_ar1,expanding,149,12,0
USA,2023-07-01,5,2023-12-01,422,89,583,10,1391,glm_ar1,expanding,149,12,156
USA,2023-07-01,6,2024-01-01,663,140,915,16,2183,glm_ar1,expanding,149,12,49
VCT,2023-07-01,1,2023-08-01,7,1,10,0,24,glm_ar1,expanding,112,48,0
VCT,2023-07-01,2,2023-09-01,34,7,47,0,113,glm_ar1,expanding,112,48,1
VCT,2023-07-01,3,2023-10-01,103,21,142,2,339,glm_ar1,expanding,112,48,0
VCT,2023-07-01,4,2023-11-01,231,49,319,5,761,glm_ar1,expanding,112,48,0
VCT,2023-07-01,5,2023-12-01,422,89,583,10,1391,glm_ar1,expanding,112,48,2
VCT,2023-07-01,6,2024-01-01,663,140,915,16,2183,glm_ar1,expanding,112,48,214
VEN,2023-07-01,1,2023-08-01,7,1,10,0,24,glm_ar1,expanding,160,0,0
VEN,2023-07-01,2,2023-09-01,34,7,47,0,113,glm_ar1,expanding,160,0,0
VEN,2023-07-01,3,2023-10-01,103,21,142,2,339,glm_ar1,expanding,160,0,0
VEN,2023-07-01,4,2023-11-01,231,49,319,5,761,glm_ar1,expanding,160,0,0
VEN,2023-07-01,5,2023-12-01,422,89,583,10,1391,glm_ar1,expanding,160,0,0
VEN,2023-07-01,6,2024-01-01,663,140,915,16,2183,glm_ar1,expanding,160,0,686
VGB,2023-07-01,1,2023-08-01,7,1,10,0,24,glm_ar1,expanding,124,36,1
VGB,2023-07-01,2,2023-09-01,34,7,47,0,113,glm_ar1,expanding,124,36,1
VGB,2023-07-01,3,2023-10-01,103,21,142,2,339,glm_ar1,expanding,124,36,1
VGB,2023-07-01,4,2023-11-01,231,49,319,5,761,glm_ar1,expanding,124,36,1
VGB,2023-07-01,5,2023-12-01,422,89,583,10,1391,glm_ar1,expanding,124,36,1
VGB,2023-07-01,6,2024-01-01,663,140,915,16,2183,glm_ar1,expanding,124,36,15
VNM,2023-07-01,1,2023-08-01,9840,2080,13583,236,32386,glm_ar1,expanding,161,0,17529
VNM,2023-07-01,2,2023-09-01,7012,1482,9678,168,23077,glm_ar1,expanding,161,0,22626
VNM,2023-07-01,3,2023-10-01,5439,1150,7507,130,17900,glm_ar1,expanding,161,0,34148
VNM,2023-07-01,4,2023-11-01,4496,950,6206,108,14797,glm_ar1,expanding,161,0,22967
VNM,2023-07-01,5,2023-12-01,3898,824,5380,93,12829,glm_ar1,expanding,161,0,12966
VNM,2023-07-01,6,2024-01-01,3502,740,4835,84,11528,glm_ar1,expanding,161,0,7324
VUT,2023-07-01,1,2023-08-01,27,5,38,0,91,glm_ar1,expanding,81,72,7
VUT,2023-07-01,2,2023-09-01,87,18,120,2,288,glm_ar1,expanding,81,72,5
VUT,2023-07-01,3,2023-10-01,204,43,282,5,674,glm_ar1,expanding,81,72,3
VUT,2023-07-01,4,2023-11-01,386,81,532,9,1270,glm_ar1,expanding,81,72,2
VUT,2023-07-01,5,2023-12-01,619,131,855,15,2039,glm_ar1,expanding,81,72,3
VUT,2023-07-01,6,2024-01-01,883,186,1219,21,2906,glm_ar1,expanding,81,72,12
WLF,2023-07-01,1,2023-08-01,24,5,33,0,79,glm_ar1,expanding,74,0,11
WLF,2023-07-01,2,2023-09-01,79,16,109,2,261,glm_ar1,expanding,74,0,12
WLF,2023-07-01,3,2023-10-01,190,40,262,4,626,glm_ar1,expanding,74,0,14
WLF,2023-07-01,4,2023-11-01,365,77,504,8,1203,glm_ar1,expanding,74,0,14
WLF,2023-07-01,5,2023-12-01,595,125,821,14,1958,glm_ar1,expanding,74,0,11
WLF,2023-07-01,6,2024-01-01,856,181,1182,20,2819,glm_ar1,expanding,74,0,24
WSM,2023-07-01,1,2023-08-01,24,5,33,0,79,glm_ar1,expanding,70,0,2
WSM,2023-07-01,2,2023-09-01,79,16,109,2,261,glm_ar1,expanding,70,0,4
WSM,2023-07-01,3,2023-10-01,190,40,262,4,626,glm_ar1,expanding,70,0,2
WSM,2023-07-01,4,2023-11-01,365,77,504,8,1203,glm_ar1,expanding,70,0,3
WSM,2023-07-01,5,2023-12-01,595,125,821,14,1958,glm_ar1,expanding,70,0,3
WSM,2023-07-01,6,2024-01-01,856,181,1182,20,2819,glm_ar1,expanding,70,0,12
YEM,2023-07-01,1,2023-08-01,2246,475,3100,54,7391,glm_ar1,expanding,76,24,1255
YEM,2023-07-01,2,2023-09-01,2317,490,3198,55,7625,glm_ar1,expanding,76,24,1182
YEM,2023-07-01,3,2023-10-01,2372,501,3274,57,7806,glm_ar1,expanding,76,24,1839
YEM,2023-07-01,4,2023-11-01,2414,510,3331,58,7944,glm_ar1,expanding,76,24,1345
YEM,2023-07-01,5,2023-12-01,2445,517,3376,58,8049,glm_ar1,expanding,76,24,820
YEM,2023-07-01,6,2024-01-01,2470,522,3409,59,8128,glm_ar1,expanding,76,24,521
ABW,2024-01-01,1,2024-02-01,20,4,28,0,68,glm_ar1,expanding,91,72,6
ABW,2024-01-01,2,2024-03-01,72,15,99,1,238,glm_ar1,expanding,91,72,13
ABW,2024-01-01,3,2024-04-01,180,38,249,4,595,glm_ar1,expanding,91,72,22
ABW,2024-01-01,4,2024-05-01,357,75,493,8,1178,glm_ar1,expanding,91,72,23
ABW,2024-01-01,5,2024-06-01,595,125,821,14,1961,glm_ar1,expanding,91,72,13
ABW,2024-01-01,6,2024-07-01,871,183,1203,20,2873,glm_ar1,expanding,91,72,NA
AFG,2024-01-01,1,2024-02-01,469,98,648,11,1547,glm_ar1,expanding,35,0,196
AFG,2024-01-01,2,2024-03-01,730,153,1007,17,2406,glm_ar1,expanding,35,0,157
AFG,2024-01-01,3,2024-04-01,1016,213,1402,24,3349,glm_ar1,expanding,35,0,89
AFG,2024-01-01,4,2024-05-01,1301,273,1796,30,4290,glm_ar1,expanding,35,0,241
AFG,2024-01-01,5,2024-06-01,1567,329,2162,37,5165,glm_ar1,expanding,35,0,145
AFG,2024-01-01,6,2024-07-01,1801,378,2485,42,5936,glm_ar1,expanding,35,0,314
ARG,2024-01-01,1,2024-02-01,17704,3722,24432,419,58352,glm_ar1,expanding,162,0,80049
ARG,2024-01-01,2,2024-03-01,11097,2333,15315,263,36577,glm_ar1,expanding,162,0,300928
ARG,2024-01-01,3,2024-04-01,7817,1643,10788,185,25767,glm_ar1,expanding,162,0,148384
ARG,2024-01-01,4,2024-05-01,6011,1264,8295,142,19812,glm_ar1,expanding,162,0,18003
ARG,2024-01-01,5,2024-06-01,4936,1037,6811,117,16268,glm_ar1,expanding,162,0,892
ARG,2024-01-01,6,2024-07-01,4257,895,5875,101,14033,glm_ar1,expanding,162,0,24
ATG,2024-01-01,1,2024-02-01,88,18,121,2,291,glm_ar1,expanding,82,24,18
ATG,2024-01-01,2,2024-03-01,209,44,289,5,690,glm_ar1,expanding,82,24,13
ATG,2024-01-01,3,2024-04-01,399,84,551,9,1316,glm_ar1,expanding,82,24,4
ATG,2024-01-01,4,2024-05-01,646,136,892,15,2131,glm_ar1,expanding,82,24,10
ATG,2024-01-01,5,2024-06-01,927,195,1280,22,3057,glm_ar1,expanding,82,24,7
ATG,2024-01-01,6,2024-07-01,1215,255,1678,28,4007,glm_ar1,expanding,82,24,7
AUS,2024-01-01,1,2024-02-01,283,59,391,6,934,glm_ar1,expanding,149,12,103
AUS,2024-01-01,2,2024-03-01,500,105,690,11,1648,glm_ar1,expanding,149,12,190
AUS,2024-01-01,3,2024-04-01,765,161,1056,18,2523,glm_ar1,expanding,149,12,349
AUS,2024-01-01,4,2024-05-01,1052,221,1452,25,3469,glm_ar1,expanding,149,12,347
AUS,2024-01-01,5,2024-06-01,1336,281,1844,31,4405,glm_ar1,expanding,149,12,252
AUS,2024-01-01,6,2024-07-01,1598,336,2206,38,5269,glm_ar1,expanding,149,12,213
BES,2024-01-01,1,2024-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,0,NA
BES,2024-01-01,2,2024-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,0,NA
BES,2024-01-01,3,2024-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,0,NA
BES,2024-01-01,4,2024-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,0,NA
BES,2024-01-01,5,2024-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,0,NA
BES,2024-01-01,6,2024-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,0,NA
BFA,2024-01-01,1,2024-02-01,5372,1129,7413,127,17705,glm_ar1,expanding,57,48,5067
BFA,2024-01-01,2,2024-03-01,4536,954,6261,107,14953,glm_ar1,expanding,57,48,2898
BFA,2024-01-01,3,2024-04-01,3996,840,5515,94,13173,glm_ar1,expanding,57,48,2404
BFA,2024-01-01,4,2024-05-01,3634,764,5015,86,11979,glm_ar1,expanding,57,48,2708
BFA,2024-01-01,5,2024-06-01,3384,711,4670,80,11155,glm_ar1,expanding,57,48,2179
BFA,2024-01-01,6,2024-07-01,3208,674,4427,76,10574,glm_ar1,expanding,57,48,3101
BGD,2024-01-01,1,2024-02-01,1339,281,1848,31,4414,glm_ar1,expanding,167,0,339
BGD,2024-01-01,2,2024-03-01,1601,336,2209,38,5276,glm_ar1,expanding,167,0,311
BGD,2024-01-01,3,2024-04-01,1830,384,2525,43,6032,glm_ar1,expanding,167,0,504
BGD,2024-01-01,4,2024-05-01,2023,425,2792,48,6669,glm_ar1,expanding,167,0,644
BGD,2024-01-01,5,2024-06-01,2181,458,3010,51,7190,glm_ar1,expanding,167,0,798
BGD,2024-01-01,6,2024-07-01,2308,485,3185,54,7607,glm_ar1,expanding,167,0,2669
BHS,2024-01-01,1,2024-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,118,NA
BHS,2024-01-01,2,2024-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,118,NA
BHS,2024-01-01,3,2024-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,118,NA
BHS,2024-01-01,4,2024-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,118,NA
BHS,2024-01-01,5,2024-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,118,NA
BHS,2024-01-01,6,2024-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,118,NA
BLM,2024-01-01,1,2024-02-01,188,39,259,4,620,glm_ar1,expanding,106,36,29
BLM,2024-01-01,2,2024-03-01,368,77,508,8,1214,glm_ar1,expanding,106,36,11
BLM,2024-01-01,3,2024-04-01,608,128,840,14,2006,glm_ar1,expanding,106,36,5
BLM,2024-01-01,4,2024-05-01,886,186,1223,21,2922,glm_ar1,expanding,106,36,14
BLM,2024-01-01,5,2024-06-01,1175,247,1622,27,3874,glm_ar1,expanding,106,36,8
BLM,2024-01-01,6,2024-07-01,1451,305,2003,34,4785,glm_ar1,expanding,106,36,5
BLZ,2024-01-01,1,2024-02-01,182,38,252,4,602,glm_ar1,expanding,167,0,72
BLZ,2024-01-01,2,2024-03-01,360,75,497,8,1187,glm_ar1,expanding,167,0,51
BLZ,2024-01-01,3,2024-04-01,598,126,826,14,1973,glm_ar1,expanding,167,0,41
BLZ,2024-01-01,4,2024-05-01,875,184,1208,20,2886,glm_ar1,expanding,167,0,66
BLZ,2024-01-01,5,2024-06-01,1164,244,1607,27,3838,glm_ar1,expanding,167,0,86
BLZ,2024-01-01,6,2024-07-01,1441,303,1989,34,4751,glm_ar1,expanding,167,0,132
BOL,2024-01-01,1,2024-02-01,5955,1252,8218,141,19627,glm_ar1,expanding,162,0,5811
BOL,2024-01-01,2,2024-03-01,4901,1030,6764,116,16154,glm_ar1,expanding,162,0,11329
BOL,2024-01-01,3,2024-04-01,4235,890,5844,100,13959,glm_ar1,expanding,162,0,8782
BOL,2024-01-01,4,2024-05-01,3796,798,5238,90,12511,glm_ar1,expanding,162,0,5513
BOL,2024-01-01,5,2024-06-01,3496,735,4825,83,11524,glm_ar1,expanding,162,0,2142
BOL,2024-01-01,6,2024-07-01,3287,691,4537,78,10836,glm_ar1,expanding,162,0,653
BRA,2024-01-01,1,2024-02-01,189988,39947,262191,4505,626196,glm_ar1,expanding,160,0,1718014
BRA,2024-01-01,2,2024-03-01,65817,13838,90831,1560,216933,glm_ar1,expanding,160,0,2899042
BRA,2024-01-01,3,2024-04-01,29716,6248,41009,704,97944,glm_ar1,expanding,160,0,2122144
BRA,2024-01-01,4,2024-05-01,16366,3441,22585,388,53942,glm_ar1,expanding,160,0,1391981
BRA,2024-01-01,5,2024-06-01,10462,2199,14438,248,34483,glm_ar1,expanding,160,0,572749
BRA,2024-01-01,6,2024-07-01,7479,1572,10322,177,24652,glm_ar1,expanding,160,0,159678
BRB,2024-01-01,1,2024-02-01,615,129,848,14,2026,glm_ar1,expanding,166,0,386
BRB,2024-01-01,2,2024-03-01,893,187,1233,21,2944,glm_ar1,expanding,166,0,232
BRB,2024-01-01,3,2024-04-01,1182,248,1631,28,3896,glm_ar1,expanding,166,0,33
BRB,2024-01-01,4,2024-05-01,1458,306,2012,34,4805,glm_ar1,expanding,166,0,15
BRB,2024-01-01,5,2024-06-01,1706,358,2354,40,5623,glm_ar1,expanding,166,0,7
BRB,2024-01-01,6,2024-07-01,1919,403,2649,45,6327,glm_ar1,expanding,166,0,9
BRN,2024-01-01,1,2024-02-01,73,15,101,1,243,glm_ar1,expanding,165,0,14
BRN,2024-01-01,2,2024-03-01,183,38,253,4,604,glm_ar1,expanding,165,0,15
BRN,2024-01-01,3,2024-04-01,361,76,498,8,1191,glm_ar1,expanding,165,0,15
BRN,2024-01-01,4,2024-05-01,600,126,828,14,1977,glm_ar1,expanding,165,0,NA
BRN,2024-01-01,5,2024-06-01,877,184,1210,20,2891,glm_ar1,expanding,165,0,NA
BRN,2024-01-01,6,2024-07-01,1166,245,1609,27,3842,glm_ar1,expanding,165,0,NA
BTN,2024-01-01,1,2024-02-01,20,4,28,0,68,glm_ar1,expanding,119,48,0
BTN,2024-01-01,2,2024-03-01,72,15,99,1,238,glm_ar1,expanding,119,48,5
BTN,2024-01-01,3,2024-04-01,180,38,249,4,595,glm_ar1,expanding,119,48,10
BTN,2024-01-01,4,2024-05-01,357,75,493,8,1178,glm_ar1,expanding,119,48,3
BTN,2024-01-01,5,2024-06-01,595,125,821,14,1961,glm_ar1,expanding,119,48,9
BTN,2024-01-01,6,2024-07-01,871,183,1203,20,2873,glm_ar1,expanding,119,48,15
CHL,2024-01-01,1,2024-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,106,NA
CHL,2024-01-01,2,2024-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,106,NA
CHL,2024-01-01,3,2024-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,106,NA
CHL,2024-01-01,4,2024-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,106,NA
CHL,2024-01-01,5,2024-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,106,NA
CHL,2024-01-01,6,2024-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,106,NA
CHN,2024-01-01,1,2024-02-01,88,18,121,2,291,glm_ar1,expanding,143,24,42
CHN,2024-01-01,2,2024-03-01,209,44,289,5,690,glm_ar1,expanding,143,24,38
CHN,2024-01-01,3,2024-04-01,399,84,551,9,1316,glm_ar1,expanding,143,24,58
CHN,2024-01-01,4,2024-05-01,646,136,892,15,2131,glm_ar1,expanding,143,24,109
CHN,2024-01-01,5,2024-06-01,927,195,1280,22,3057,glm_ar1,expanding,143,24,130
CHN,2024-01-01,6,2024-07-01,1215,255,1678,28,4007,glm_ar1,expanding,143,24,554
CIV,2024-01-01,1,2024-02-01,255,53,353,6,843,glm_ar1,expanding,24,0,77
CIV,2024-01-01,2,2024-03-01,463,97,639,11,1527,glm_ar1,expanding,24,0,42
CIV,2024-01-01,3,2024-04-01,722,152,997,17,2382,glm_ar1,expanding,24,0,24
CIV,2024-01-01,4,2024-05-01,1008,212,1391,24,3324,glm_ar1,expanding,24,0,115
CIV,2024-01-01,5,2024-06-01,1294,272,1786,30,4266,glm_ar1,expanding,24,0,1644
CIV,2024-01-01,6,2024-07-01,1560,328,2153,37,5143,glm_ar1,expanding,24,0,2043
COK,2024-01-01,1,2024-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,61,NA
COK,2024-01-01,2,2024-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,61,NA
COK,2024-01-01,3,2024-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,61,NA
COK,2024-01-01,4,2024-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,61,NA
COK,2024-01-01,5,2024-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,61,NA
COK,2024-01-01,6,2024-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,61,NA
COL,2024-01-01,1,2024-02-01,15504,3260,21396,367,51102,glm_ar1,expanding,168,0,27691
COL,2024-01-01,2,2024-03-01,10046,2112,13864,238,33112,glm_ar1,expanding,168,0,39218
COL,2024-01-01,3,2024-04-01,7255,1525,10012,172,23914,glm_ar1,expanding,168,0,34323
COL,2024-01-01,4,2024-05-01,5684,1195,7844,134,18734,glm_ar1,expanding,168,0,37453
COL,2024-01-01,5,2024-06-01,4733,995,6531,112,15600,glm_ar1,expanding,168,0,42877
COL,2024-01-01,6,2024-07-01,4125,867,5693,97,13598,glm_ar1,expanding,168,0,28424
CRI,2024-01-01,1,2024-02-01,3284,690,4533,78,10826,glm_ar1,expanding,167,0,1634
CRI,2024-01-01,2,2024-03-01,3137,659,4329,74,10340,glm_ar1,expanding,167,0,1208
CRI,2024-01-01,3,2024-04-01,3030,637,4182,71,9989,glm_ar1,expanding,167,0,869
CRI,2024-01-01,4,2024-05-01,2953,621,4076,70,9734,glm_ar1,expanding,167,0,1422
CRI,2024-01-01,5,2024-06-01,2896,609,3997,68,9547,glm_ar1,expanding,167,0,3571
CRI,2024-01-01,6,2024-07-01,2855,600,3940,67,9410,glm_ar1,expanding,167,0,3925
CUB,2024-01-01,1,2024-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,96,22,NA
CUB,2024-01-01,2,2024-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,96,22,NA
CUB,2024-01-01,3,2024-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,96,22,NA
CUB,2024-01-01,4,2024-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,96,22,NA
CUB,2024-01-01,5,2024-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,96,22,NA
CUB,2024-01-01,6,2024-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,96,22,NA
CUW,2024-01-01,1,2024-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,0,NA
CUW,2024-01-01,2,2024-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,0,NA
CUW,2024-01-01,3,2024-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,0,NA
CUW,2024-01-01,4,2024-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,0,NA
CUW,2024-01-01,5,2024-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,0,NA
CUW,2024-01-01,6,2024-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,0,NA
CYM,2024-01-01,1,2024-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,58,NA
CYM,2024-01-01,2,2024-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,58,NA
CYM,2024-01-01,3,2024-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,58,NA
CYM,2024-01-01,4,2024-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,58,NA
CYM,2024-01-01,5,2024-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,58,NA
CYM,2024-01-01,6,2024-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,84,58,NA
DMA,2024-01-01,1,2024-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,132,24,NA
DMA,2024-01-01,2,2024-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,132,24,NA
DMA,2024-01-01,3,2024-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,132,24,NA
DMA,2024-01-01,4,2024-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,132,24,NA
DMA,2024-01-01,5,2024-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,132,24,NA
DMA,2024-01-01,6,2024-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,132,24,NA
DOM,2024-01-01,1,2024-02-01,3514,739,4849,83,11582,glm_ar1,expanding,167,0,1231
DOM,2024-01-01,2,2024-03-01,3300,693,4554,78,10877,glm_ar1,expanding,167,0,1282
DOM,2024-01-01,3,2024-04-01,3148,662,4344,74,10376,glm_ar1,expanding,167,0,682
DOM,2024-01-01,4,2024-05-01,3038,639,4193,72,10015,glm_ar1,expanding,167,0,558
DOM,2024-01-01,5,2024-06-01,2959,622,4084,70,9753,glm_ar1,expanding,167,0,874
DOM,2024-01-01,6,2024-07-01,2901,610,4003,68,9561,glm_ar1,expanding,167,0,411
ECU,2024-01-01,1,2024-02-01,3522,740,4861,83,11609,glm_ar1,expanding,159,0,5609
ECU,2024-01-01,2,2024-03-01,3306,695,4562,78,10896,glm_ar1,expanding,159,0,9709
ECU,2024-01-01,3,2024-04-01,3152,662,4350,74,10389,glm_ar1,expanding,159,0,7912
ECU,2024-01-01,4,2024-05-01,3041,639,4197,72,10025,glm_ar1,expanding,159,0,8126
ECU,2024-01-01,5,2024-06-01,2961,622,4087,70,9761,glm_ar1,expanding,159,0,7576
ECU,2024-01-01,6,2024-07-01,2902,610,4005,68,9567,glm_ar1,expanding,159,0,4544
ERI,2024-01-01,1,2024-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,103,NA
ERI,2024-01-01,2,2024-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,103,NA
ERI,2024-01-01,3,2024-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,103,NA
ERI,2024-01-01,4,2024-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,103,NA
ERI,2024-01-01,5,2024-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,103,NA
ERI,2024-01-01,6,2024-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,103,NA
ETH,2024-01-01,1,2024-02-01,771,162,1064,18,2542,glm_ar1,expanding,21,108,168
ETH,2024-01-01,2,2024-03-01,1058,222,1461,25,3489,glm_ar1,expanding,21,108,150
ETH,2024-01-01,3,2024-04-01,1342,282,1852,31,4424,glm_ar1,expanding,21,108,128
ETH,2024-01-01,4,2024-05-01,1604,337,2213,38,5286,glm_ar1,expanding,21,108,NA
ETH,2024-01-01,5,2024-06-01,1832,385,2529,43,6040,glm_ar1,expanding,21,108,NA
ETH,2024-01-01,6,2024-07-01,2025,425,2795,48,6676,glm_ar1,expanding,21,108,NA
FJI,2024-01-01,1,2024-02-01,1074,225,1482,25,3540,glm_ar1,expanding,159,0,1069
FJI,2024-01-01,2,2024-03-01,1357,285,1872,32,4473,glm_ar1,expanding,159,0,603
FJI,2024-01-01,3,2024-04-01,1617,340,2231,38,5329,glm_ar1,expanding,159,0,1023
FJI,2024-01-01,4,2024-05-01,1844,387,2544,43,6077,glm_ar1,expanding,159,0,1279
FJI,2024-01-01,5,2024-06-01,2034,427,2808,48,6706,glm_ar1,expanding,159,0,495
FJI,2024-01-01,6,2024-07-01,2190,460,3023,52,7220,glm_ar1,expanding,159,0,381
FSM,2024-01-01,1,2024-02-01,28,6,38,0,92,glm_ar1,expanding,82,12,4
FSM,2024-01-01,2,2024-03-01,90,19,124,2,296,glm_ar1,expanding,82,12,3
FSM,2024-01-01,3,2024-04-01,212,44,293,5,700,glm_ar1,expanding,82,12,3
FSM,2024-01-01,4,2024-05-01,403,84,556,9,1329,glm_ar1,expanding,82,12,5
FSM,2024-01-01,5,2024-06-01,651,137,899,15,2147,glm_ar1,expanding,82,12,6
FSM,2024-01-01,6,2024-07-01,933,196,1287,22,3075,glm_ar1,expanding,82,12,2
GLP,2024-01-01,1,2024-02-01,1695,356,2339,40,5587,glm_ar1,expanding,166,0,715
GLP,2024-01-01,2,2024-03-01,1910,401,2636,45,6296,glm_ar1,expanding,166,0,1000
GLP,2024-01-01,3,2024-04-01,2089,439,2883,49,6887,glm_ar1,expanding,166,0,235
GLP,2024-01-01,4,2024-05-01,2234,469,3084,53,7365,glm_ar1,expanding,166,0,290
GLP,2024-01-01,5,2024-06-01,2350,494,3243,55,7746,glm_ar1,expanding,166,0,375
GLP,2024-01-01,6,2024-07-01,2440,513,3368,57,8044,glm_ar1,expanding,166,0,175
GRD,2024-01-01,1,2024-02-01,132,27,182,3,435,glm_ar1,expanding,155,12,37
GRD,2024-01-01,2,2024-03-01,283,59,390,6,932,glm_ar1,expanding,155,12,29
GRD,2024-01-01,3,2024-04-01,499,105,689,11,1647,glm_ar1,expanding,155,12,25
GRD,2024-01-01,4,2024-05-01,764,160,1055,18,2521,glm_ar1,expanding,155,12,26
GRD,2024-01-01,5,2024-06-01,1052,221,1452,25,3467,glm_ar1,expanding,155,12,53
GRD,2024-01-01,6,2024-07-01,1336,281,1843,31,4403,glm_ar1,expanding,155,12,64
GTM,2024-01-01,1,2024-02-01,6065,1275,8370,143,19990,glm_ar1,expanding,168,0,4495
GTM,2024-01-01,2,2024-03-01,4969,1044,6857,117,16378,glm_ar1,expanding,168,0,5658
GTM,2024-01-01,3,2024-04-01,4279,899,5905,101,14104,glm_ar1,expanding,168,0,6304
GTM,2024-01-01,4,2024-05-01,3825,804,5279,90,12608,glm_ar1,expanding,168,0,11795
GTM,2024-01-01,5,2024-06-01,3517,739,4853,83,11591,glm_ar1,expanding,168,0,26123
GTM,2024-01-01,6,2024-07-01,3302,694,4557,78,10883,glm_ar1,expanding,168,0,25559
GUF,2024-01-01,1,2024-02-01,4219,887,5822,100,13906,glm_ar1,expanding,148,12,3652
GUF,2024-01-01,2,2024-03-01,3785,795,5223,89,12475,glm_ar1,expanding,148,12,3110
GUF,2024-01-01,3,2024-04-01,3489,733,4815,82,11499,glm_ar1,expanding,148,12,1688
GUF,2024-01-01,4,2024-05-01,3282,690,4529,77,10818,glm_ar1,expanding,148,12,1334
GUF,2024-01-01,5,2024-06-01,3135,659,4327,74,10334,glm_ar1,expanding,148,12,1057
GUF,2024-01-01,6,2024-07-01,3029,637,4181,71,9985,glm_ar1,expanding,148,12,347
GUY,2024-01-01,1,2024-02-01,2967,623,4094,70,9779,glm_ar1,expanding,157,12,4222
