"","country","iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","Data_status","Predicted_total_seasonal_cases","cum_todate_cases_calendar","cum_todate_cases_season","percentile_most_recent","Country","Region"
"822","Lao People's Democratic Republic","LAO",10,9,1.05773418615231,1537.07142857143,1537.07142857143,13998.1428571429,0.857489218742924,0.105731329240369,2024,2024-10-01,2303,"WHO","Observed",2686,17867,28078,82.7957277889857,"Lao People's Democratic Republic","East & Southeast Asia"
"823","Lao People's Democratic Republic","LAO",7,6,0.771867464324805,3565.57142857144,3565.57142857143,7197,0.433111838957055,0.192175215804719,2024,2024-07-01,3612,"WHO","Observed",8340,8557,10334,88.9983813507366,"Lao People's Democratic Republic","East & Southeast Asia"
"824","Lao People's Democratic Republic","LAO",8,7,0.936427165766644,2867.57142857142,2867.57142857143,10064.5714285714,0.60708333985374,0.173971500896685,2025,2025-08-01,2015,"WHO","Observed",3319,7370,19577,68.8012885243177,"Lao People's Democratic Republic","East & Southeast Asia"
"825","Lao People's Democratic Republic","LAO",1,12,0.669436799335573,320.571428571429,320.571428571429,15595.2142857143,1,0.0323151903323264,2025,2025-01-01,253,"WHO","Observed",253,253,NA,59.2267207550227,"Lao People's Democratic Republic","East & Southeast Asia"
"826","Lao People's Democratic Republic","LAO",6,5,0.882364748179051,1898.57142857143,1898.57142857143,3631.42857142857,0.240936623152336,0.111768842386523,2025,2025-06-01,1271,"WHO","Observed",5275,2614,6722,93.0937882984949,"Lao People's Democratic Republic","East & Southeast Asia"
"827","Lao People's Democratic Republic","LAO",6,5,0.882364748179051,1898.57142857143,1898.57142857143,3631.42857142857,0.240936623152336,0.111768842386523,2024,2024-06-01,1686,"WHO","Observed",6998,4945,5451,96.9781506413379,"Lao People's Democratic Republic","East & Southeast Asia"
"828","Lao People's Democratic Republic","LAO",12,11,1.50630155601167,471.857142857143,471.857142857143,15274.6428571429,0.967684809667674,0.0480553760622161,2025,2025-12-01,NA,NA,"Unobserved",NA,NA,NA,0.0173116731976373,"Lao People's Democratic Republic","East & Southeast Asia"
"829","Lao People's Democratic Republic","LAO",2,1,0.881419113728375,225,225,225,0.0189832018584565,0.0189832018584565,2025,2025-02-01,165,"WHO","Observed",8692,418,752,99.9999999999999,"Lao People's Democratic Republic","East & Southeast Asia"
"830","Lao People's Democratic Republic","LAO",1,12,0.669436799335573,320.571428571429,320.571428571429,15595.2142857143,1,0.0323151903323264,2024,2024-01-01,584,"WHO","Observed",584,584,NA,82.6147983228337,"Lao People's Democratic Republic","East & Southeast Asia"
"831","Lao People's Democratic Republic","LAO",5,4,1.07090311092578,852,852,1732.85714285714,0.129167780765814,0.0601861380753647,2025,2025-05-01,614,"WHO","Observed",4754,1343,3765,99.696927639069,"Lao People's Democratic Republic","East & Southeast Asia"
"832","Lao People's Democratic Republic","LAO",8,7,0.936427165766644,2867.57142857142,2867.57142857143,10064.5714285714,0.60708333985374,0.173971500896685,2024,2024-08-01,4487,"WHO","Observed",7391,13044,17562,92.0290319537324,"Lao People's Democratic Republic","East & Southeast Asia"
"833","Lao People's Democratic Republic","LAO",7,6,0.771867464324805,3565.57142857144,3565.57142857143,7197,0.433111838957055,0.192175215804719,2025,2025-07-01,2741,"WHO","Observed",6329,5355,13075,82.2379846384731,"Lao People's Democratic Republic","East & Southeast Asia"
"834","Lao People's Democratic Republic","LAO",3,2,0.995247413794842,263.214285714286,263.214285714286,488.214285714286,0.0428640335784393,0.0238808317199829,2025,2025-03-01,138,"WHO","Observed",3219,556,1428,99.9994802141701,"Lao People's Democratic Republic","East & Southeast Asia"
"835","Lao People's Democratic Republic","LAO",11,10,1.34294399596326,804.642857142858,804.642857142857,14802.7857142857,0.919629433605457,0.062140214862533,2024,2024-11-01,1058,"WHO","Observed",1150,18925,NA,76.5109231835263,"Lao People's Democratic Republic","East & Southeast Asia"
"836","Lao People's Democratic Republic","LAO",4,3,0.873205230805374,392.642857142858,392.642857142857,880.857142857143,0.0689816426904489,0.0261176091120096,2025,2025-04-01,173,"WHO","Observed",2508,729,2294,99.7255396491012,"Lao People's Democratic Republic","East & Southeast Asia"
"837","Lao People's Democratic Republic","LAO",3,2,0.995247413794842,263.214285714286,263.214285714286,488.214285714286,0.0428640335784393,0.0238808317199829,2024,2024-03-01,538,"WHO","Observed",12551,1709,1290,100,"Lao People's Democratic Republic","East & Southeast Asia"
"838","Lao People's Democratic Republic","LAO",11,10,1.34294399596326,804.642857142858,804.642857142857,14802.7857142857,0.919629433605457,0.062140214862533,2025,2025-11-01,NA,NA,"Unobserved",NA,NA,NA,0.0185754639808549,"Lao People's Democratic Republic","East & Southeast Asia"
"839","Lao People's Democratic Republic","LAO",2,1,0.881419113728375,225,225,225,0.0189832018584565,0.0189832018584565,2024,2024-02-01,587,"WHO","Observed",30922,1171,587,100,"Lao People's Democratic Republic","East & Southeast Asia"
"840","Lao People's Democratic Republic","LAO",4,3,0.873205230805374,392.642857142858,392.642857142857,880.857142857143,0.0689816426904489,0.0261176091120096,2024,2024-04-01,693,"WHO","Observed",10046,2402,2121,99.9999999875316,"Lao People's Democratic Republic","East & Southeast Asia"
"841","Malaysia","MYS",3,1,2.32500978237535,5798.46153846152,5798.46153846154,5798.46153846154,0.0783453247321883,0.0783453247321883,2025,2025-03-01,4571,"WHO","Observed",58344,16296,16334,99.9999995959377,"Malaysia","East & Southeast Asia"
"842","Malaysia","MYS",10,8,3.50112276117144,5579.3846153846,5579.38461538462,47262.6153846154,0.637330448250393,0.0772690718798975,2024,2024-10-01,7740,"WHO","Observed",12144,111250,108711,96.6905203480645,"Malaysia","East & Southeast Asia"
"843","Malaysia","MYS",9,7,2.9103780747416,5718.00000000001,5718,41683.2307692308,0.560061376370496,0.0767390213608968,2024,2024-09-01,6938,"WHO","Observed",12388,103510,99020,95.5035317240647,"Malaysia","East & Southeast Asia"
"844","Malaysia","MYS",7,5,2.46640047094789,7243.53846153847,7243.53846153846,29812.5384615385,0.404061611027813,0.0946301937154147,2024,2024-07-01,12992,"WHO","Observed",32154,88255,75362,99.9483624428606,"Malaysia","East & Southeast Asia"
"845","Malaysia","MYS",11,9,2.9354254351642,5638.6923076923,5638.69230769231,52901.3076923077,0.712987248962712,0.0756568007123188,2024,2024-11-01,5699,"WHO","Observed",7993,116949,NA,79.5236958627596,"Malaysia","East & Southeast Asia"
"846","Malaysia","MYS",6,4,2.77881305037173,6328.15384615384,6328.15384615385,22569,0.309431417312398,0.084649158092485,2024,2024-06-01,10634,"WHO","Observed",34366,75263,57713,99.9976130732554,"Malaysia","East & Southeast Asia"
"847","Malaysia","MYS",2,12,2.1951293628338,6577.76923076923,6577.76923076923,74379,1,0.0879078849142386,2025,2025-02-01,5049,"WHO","Observed",5049,11725,NA,44.2805338753859,"Malaysia","East & Southeast Asia"
"848","Malaysia","MYS",7,5,2.46640047094789,7243.53846153847,7243.53846153846,29812.5384615385,0.404061611027813,0.0946301937154147,2025,2025-07-01,5065,"WHO","Observed",12535,36278,80427,87.5202968288153,"Malaysia","East & Southeast Asia"
"849","Malaysia","MYS",1,11,2.18377990195118,8600.30769230768,8600.30769230769,67801.2307692308,0.912092115085761,0.113835421401857,2024,2024-01-01,18427,"WHO","Observed",20203,18427,NA,95.3523708889182,"Malaysia","East & Southeast Asia"
"850","Malaysia","MYS",11,9,2.9354254351642,5638.6923076923,5638.69230769231,52901.3076923077,0.712987248962712,0.0756568007123188,2025,2025-11-01,NA,NA,"Unobserved",NA,NA,NA,2.29533213050331e-08,"Malaysia","East & Southeast Asia"
"851","Malaysia","MYS",8,6,2.26184354148832,6152.69230769231,6152.69230769231,35965.2307692308,0.483322355009599,0.0792607439817863,2024,2024-08-01,8317,"WHO","Observed",17208,96572,88744,98.0579512600103,"Malaysia","East & Southeast Asia"
"852","Malaysia","MYS",1,11,2.18377990195118,8600.30769230768,8600.30769230769,67801.2307692308,0.912092115085761,0.113835421401857,2025,2025-01-01,6676,"WHO","Observed",7319,6676,NA,49.9283942393198,"Malaysia","East & Southeast Asia"
"853","Malaysia","MYS",4,2,3.30084333881376,4801.69230769231,4801.69230769231,10600.1538461538,0.147165428319974,0.0688201035877861,2025,2025-04-01,5383,"WHO","Observed",36578,21679,30460,99.9999991766153,"Malaysia","East & Southeast Asia"
"854","Malaysia","MYS",5,3,2.95268938830928,5640.6923076923,5640.69230769231,16240.8461538462,0.224782259219913,0.0776168308999386,2025,2025-05-01,4877,"WHO","Observed",21697,26556,47079,99.9166784748616,"Malaysia","East & Southeast Asia"
"855","Malaysia","MYS",12,10,2.85874915550564,6299.6153846154,6299.61538461538,59200.9230769231,0.798256693683905,0.0852694447211923,2025,2025-12-01,NA,NA,"Unobserved",NA,NA,NA,2.76849553546098e-08,"Malaysia","East & Southeast Asia"
"856","Malaysia","MYS",3,1,2.32500978237535,5798.46153846152,5798.46153846154,5798.46153846154,0.0783453247321883,0.0783453247321883,2024,2024-03-01,11763,"WHO","Observed",150143,44144,11763,100,"Malaysia","East & Southeast Asia"
"857","Malaysia","MYS",4,2,3.30084333881376,4801.69230769231,4801.69230769231,10600.1538461538,0.147165428319974,0.0688201035877861,2024,2024-04-01,8743,"WHO","Observed",59409,52887,25077,99.9999999999996,"Malaysia","East & Southeast Asia"
"858","Malaysia","MYS",10,8,3.50112276117144,5579.3846153846,5579.38461538462,47262.6153846154,0.637330448250393,0.0772690718798975,2025,2025-10-01,NA,NA,"Unobserved",NA,NA,NA,6.12525657571906e-10,"Malaysia","East & Southeast Asia"
"859","Malaysia","MYS",12,10,2.85874915550564,6299.6153846154,6299.61538461538,59200.9230769231,0.798256693683905,0.0852694447211923,2024,2024-12-01,5474,"WHO","Observed",6857,122423,NA,63.4072751633139,"Malaysia","East & Southeast Asia"
"860","Malaysia","MYS",6,4,2.77881305037173,6328.15384615384,6328.15384615385,22569,0.309431417312398,0.084649158092485,2025,2025-06-01,4657,"WHO","Observed",15050,31213,62370,96.9371237569261,"Malaysia","East & Southeast Asia"
"861","Malaysia","MYS",9,7,2.9103780747416,5718.00000000001,5718,41683.2307692308,0.560061376370496,0.0767390213608968,2025,2025-09-01,1951,"Estimates","Unobserved",3484,41567,100971,28.2062810300281,"Malaysia","East & Southeast Asia"
"862","Malaysia","MYS",8,6,2.26184354148832,6152.69230769231,6152.69230769231,35965.2307692308,0.483322355009599,0.0792607439817863,2025,2025-08-01,3338,"WHO","Observed",6906,39616,92082,65.4911500549875,"Malaysia","East & Southeast Asia"
"863","Malaysia","MYS",2,12,2.1951293628338,6577.76923076923,6577.76923076923,74379,1,0.0879078849142386,2024,2024-02-01,13954,"WHO","Observed",13954,32381,NA,93.1195001158638,"Malaysia","East & Southeast Asia"
"864","Malaysia","MYS",5,3,2.95268938830928,5640.6923076923,5640.69230769231,16240.8461538462,0.224782259219913,0.0776168308999386,2024,2024-05-01,11742,"WHO","Observed",52237,64629,42202,99.9999999519679,"Malaysia","East & Southeast Asia"
"865","Maldives","MDV",11,11,1.68176124333196,113.083333333333,113.083333333333,1664.08333333333,0.936218505703123,0.0659435874784445,2025,2025-11-01,0,"SEARO","Observed",0,1292,4470,0.0823328965820584,"Maldives","South Asia"
"866","Maldives","MDV",9,9,2.04114711867517,131.916666666667,131.916666666667,1415.58333333333,0.795136268781669,0.0746869414660155,2024,2024-09-01,180,"SEARO","Observed",226,2937,3977,85.715299213476,"Maldives","South Asia"
"867","Maldives","MDV",7,7,1.61693524490515,276.916666666667,276.916666666667,1121.83333333333,0.625723879787128,0.147130753414488,2024,2024-07-01,440,"SEARO","Observed",703,2363,2979,94.9662801896934,"Maldives","South Asia"
"868","Maldives","MDV",6,6,1.37883155700931,216.416666666667,216.416666666667,844.916666666667,0.47859312637264,0.112214199272934,2024,2024-06-01,618,"SEARO","Observed",1291,1923,2374,99.9289023169291,"Maldives","South Asia"
"869","Maldives","MDV",8,8,2.20115243147344,161.833333333334,161.833333333333,1283.66666666667,0.720449327315653,0.0947254475285251,2025,2025-08-01,256,"SEARO","Observed",355,1040,3797,93.8990185525631,"Maldives","South Asia"
"870","Maldives","MDV",6,6,1.37883155700931,216.416666666667,216.416666666667,844.916666666667,0.47859312637264,0.112214199272934,2025,2025-06-01,165,"SEARO","Observed",345,616,2539,80.7871974824663,"Maldives","South Asia"
"871","Maldives","MDV",4,4,1.58289113033063,119,119,473.916666666667,0.283576851572195,0.06534643026686,2025,2025-04-01,120,"SEARO","Observed",423,335,973,98.7647444071674,"Maldives","South Asia"
"872","Maldives","MDV",11,11,1.68176124333196,113.083333333333,113.083333333333,1664.08333333333,0.936218505703123,0.0659435874784445,2024,2024-11-01,124,"SEARO","Observed",132,3178,4470,67.939787144456,"Maldives","South Asia"
"873","Maldives","MDV",12,12,1.79626300735181,113.75,113.75,1777.83333333333,1,0.0637814942968766,2024,2024-12-01,68,"SEARO","Observed",68,3246,4538,35.8954931344425,"Maldives","South Asia"
"874","Maldives","MDV",7,7,1.61693524490515,276.916666666667,276.916666666667,1121.83333333333,0.625723879787128,0.147130753414488,2025,2025-07-01,168,"SEARO","Observed",268,784,3147,58.9601796920724,"Maldives","South Asia"
"875","Maldives","MDV",10,10,1.72804628292534,135.416666666667,135.416666666667,1551,0.870274918224679,0.0751386494430103,2024,2024-10-01,117,"SEARO","Observed",134,3054,4346,59.7686064817497,"Maldives","South Asia"
"876","Maldives","MDV",4,4,1.58289113033063,119,119,473.916666666667,0.283576851572195,0.06534643026686,2024,2024-04-01,255,"SEARO","Observed",899,638,853,99.9966097248158,"Maldives","South Asia"
"877","Maldives","MDV",5,5,1.4243028875069,154.583333333333,154.583333333333,628.5,0.366378927099706,0.0828020755275109,2024,2024-05-01,667,"SEARO","Observed",1821,1305,1640,99.9999789263176,"Maldives","South Asia"
"878","Maldives","MDV",3,3,2.31988628760119,103.583333333333,103.583333333333,354.916666666667,0.218230421305335,0.0636576783027299,2025,2025-03-01,69,"SEARO","Observed",316,215,598,98.8303447140727,"Maldives","South Asia"
"879","Maldives","MDV",9,9,2.04114711867517,131.916666666667,131.916666666667,1415.58333333333,0.795136268781669,0.0746869414660155,2025,2025-09-01,252,"SEARO","Observed",317,1292,4229,95.3193673149353,"Maldives","South Asia"
"880","Maldives","MDV",1,1,2.35472347571828,152.5,152.5,152.5,0.0946078544417684,0.0946078544417684,2024,2024-01-01,138,"SEARO","Observed",1459,138,138,99.9999988706584,"Maldives","South Asia"
"881","Maldives","MDV",2,2,1.97700479070584,98.8333333333332,98.8333333333333,251.333333333333,0.154572743002605,0.059964888560837,2025,2025-02-01,74,"SEARO","Observed",479,146,404,99.9259532982416,"Maldives","South Asia"
"882","Maldives","MDV",8,8,2.20115243147344,161.833333333334,161.833333333333,1283.66666666667,0.720449327315653,0.0947254475285251,2024,2024-08-01,394,"SEARO","Observed",547,2757,3541,99.2912370754619,"Maldives","South Asia"
"883","Maldives","MDV",10,10,1.72804628292534,135.416666666667,135.416666666667,1551,0.870274918224679,0.0751386494430103,2025,2025-10-01,0,"SEARO","Observed",0,1292,4346,0.052162971925698,"Maldives","South Asia"
"884","Maldives","MDV",2,2,1.97700479070584,98.8333333333332,98.8333333333333,251.333333333333,0.154572743002605,0.059964888560837,2024,2024-02-01,120,"SEARO","Observed",776,258,330,99.9996813225696,"Maldives","South Asia"
"885","Maldives","MDV",5,5,1.4243028875069,154.583333333333,154.583333333333,628.5,0.366378927099706,0.0828020755275109,2025,2025-05-01,116,"SEARO","Observed",317,451,1756,89.1930128728074,"Maldives","South Asia"
"886","Maldives","MDV",12,12,1.79626300735181,113.75,113.75,1777.83333333333,1,0.0637814942968766,2025,2025-12-01,0,"SEARO","Observed",0,1292,4538,0.0564498983941295,"Maldives","South Asia"
"887","Maldives","MDV",1,1,2.35472347571828,152.5,152.5,152.5,0.0946078544417684,0.0946078544417684,2025,2025-01-01,72,"SEARO","Observed",761,72,210,99.9782000579213,"Maldives","South Asia"
"888","Maldives","MDV",3,3,2.31988628760119,103.583333333333,103.583333333333,354.916666666667,0.218230421305335,0.0636576783027299,2024,2024-03-01,125,"SEARO","Observed",573,383,529,99.9920200355375,"Maldives","South Asia"
"889","Marshall Islands","MHL",3,11,0.271204414012798,56.2,56.2,1053.2,0.976694215282087,0.0500867482214017,2025,2025-03-01,0,"WHO","Observed",0,0,NA,23.5073865863062,"Marshall Islands","Pacific Islands"
"890","Marshall Islands","MHL",5,1,375323.827036898,25.4,25.4,25.4,0.0273132289728342,0.0273132289728342,2025,2025-05-01,0,"WHO","Observed",0,0,0,9.31737138146106e-10,"Marshall Islands","Pacific Islands"
"891","Marshall Islands","MHL",3,11,0.271204414012798,56.2,56.2,1053.2,0.976694215282087,0.0500867482214017,2024,2024-03-01,0,"WHO","Observed",0,0,NA,23.5073865863062,"Marshall Islands","Pacific Islands"
"892","Marshall Islands","MHL",12,8,1590768.52550814,220.6,220.6,667.8,0.67076880134829,0.236218347447503,2024,2024-12-01,NA,NA,"Unobserved",NA,NA,NA,1.58956974357319e-94,"Marshall Islands","Pacific Islands"
"893","Marshall Islands","MHL",4,12,0.349527194309122,22.2,22.2,1075.4,1,0.0233057847179127,2025,2025-04-01,0,"WHO","Observed",0,0,NA,23.3064351909449,"Marshall Islands","Pacific Islands"
"894","Marshall Islands","MHL",1,9,0.380626929155147,187.6,187.6,855.4,0.819997618817748,0.149228817469458,2024,2024-01-01,0,"WHO","Observed",0,0,NA,9.43491808124825,"Marshall Islands","Pacific Islands"
"895","Marshall Islands","MHL",10,6,885147.870363374,101.4,101.4,287,0.276135579362526,0.0940246192895853,2024,2024-10-01,NA,NA,"Unobserved",NA,NA,NA,9.22702601201839e-43,"Marshall Islands","Pacific Islands"
"896","Marshall Islands","MHL",8,4,484476.883829744,43.6,43.6,123.6,0.124170491236534,0.0409088457026695,2024,2024-08-01,0,"WHO","Observed",0,0,0,1.16308797762895e-17,"Marshall Islands","Pacific Islands"
"897","Marshall Islands","MHL",9,5,633252.601255856,62,62,185.6,0.182110960072941,0.057940468836407,2024,2024-09-01,NA,NA,"Unobserved",NA,NA,NA,1.18866691118549e-25,"Marshall Islands","Pacific Islands"
"898","Marshall Islands","MHL",11,7,1172576.04985489,160.2,160.2,447.2,0.434550453900788,0.158414874538262,2025,2025-11-01,NA,NA,"Unobserved",NA,NA,NA,2.69634986537107e-68,"Marshall Islands","Pacific Islands"
"899","Marshall Islands","MHL",12,8,1590768.52550814,220.6,220.6,667.8,0.67076880134829,0.236218347447503,2025,2025-12-01,NA,NA,"Unobserved",NA,NA,NA,1.58956974357319e-94,"Marshall Islands","Pacific Islands"
"900","Marshall Islands","MHL",11,7,1172576.04985489,160.2,160.2,447.2,0.434550453900788,0.158414874538262,2024,2024-11-01,NA,NA,"Unobserved",NA,NA,NA,2.69634986537107e-68,"Marshall Islands","Pacific Islands"
"901","Marshall Islands","MHL",1,9,0.380626929155147,187.6,187.6,855.4,0.819997618817748,0.149228817469458,2025,2025-01-01,0,"WHO","Observed",0,0,NA,9.43491808124825,"Marshall Islands","Pacific Islands"
"902","Marshall Islands","MHL",8,4,484476.883829744,43.6,43.6,123.6,0.124170491236534,0.0409088457026695,2025,2025-08-01,0,"WHO","Observed",0,0,0,1.16308797762895e-17,"Marshall Islands","Pacific Islands"
"903","Marshall Islands","MHL",10,6,885147.870363374,101.4,101.4,287,0.276135579362526,0.0940246192895853,2025,2025-10-01,NA,NA,"Unobserved",NA,NA,NA,9.22702601201839e-43,"Marshall Islands","Pacific Islands"
"904","Marshall Islands","MHL",5,1,375323.827036898,25.4,25.4,25.4,0.0273132289728342,0.0273132289728342,2024,2024-05-01,0,"WHO","Observed",0,0,0,9.31737138146106e-10,"Marshall Islands","Pacific Islands"
"905","Marshall Islands","MHL",7,3,361470.801394174,29,29,80,0.0832616455338645,0.0289102092581523,2024,2024-07-01,0,"WHO","Observed",0,0,0,2.54662626414419e-11,"Marshall Islands","Pacific Islands"
"906","Marshall Islands","MHL",2,10,0.237950812740571,141.6,141.6,997,0.926607467060686,0.106609848242937,2025,2025-02-01,0,"WHO","Observed",0,0,NA,21.8581729933376,"Marshall Islands","Pacific Islands"
"907","Marshall Islands","MHL",9,5,633252.601255856,62,62,185.6,0.182110960072941,0.057940468836407,2025,2025-09-01,1473,"Estimates","Unobserved",8088,1473,NA,100,"Marshall Islands","Pacific Islands"
"908","Marshall Islands","MHL",4,12,0.349527194309122,22.2,22.2,1075.4,1,0.0233057847179127,2024,2024-04-01,0,"WHO","Observed",0,0,NA,23.3064351909449,"Marshall Islands","Pacific Islands"
"909","Marshall Islands","MHL",6,2,270042.174753307,25.6,25.6,51,0.0543514362757122,0.027038207302878,2025,2025-06-01,0,"WHO","Observed",0,0,0,7.63111889972027e-10,"Marshall Islands","Pacific Islands"
"910","Marshall Islands","MHL",6,2,270042.174753307,25.6,25.6,51,0.0543514362757122,0.027038207302878,2024,2024-06-01,0,"WHO","Observed",0,0,0,7.63111889972027e-10,"Marshall Islands","Pacific Islands"
"911","Marshall Islands","MHL",2,10,0.237950812740571,141.6,141.6,997,0.926607467060686,0.106609848242937,2024,2024-02-01,0,"WHO","Observed",0,0,NA,21.8581729933376,"Marshall Islands","Pacific Islands"
"912","Marshall Islands","MHL",7,3,361470.801394174,29,29,80,0.0832616455338645,0.0289102092581523,2025,2025-07-01,0,"WHO","Observed",0,0,0,2.54662626414419e-11,"Marshall Islands","Pacific Islands"
"913","Martinique","MTQ",12,8,0.248565863108276,417.4,417.4,3260.4,0.355229129523424,0.0875931336996872,2024,2024-12-01,135,"PAHO","Observed",380,7371,NA,73.0218022694187,"Martinique","Caribbean"
"914","Martinique","MTQ",12,8,0.248565863108276,417.4,417.4,3260.4,0.355229129523424,0.0875931336996872,2025,2025-12-01,NA,NA,"Unobserved",NA,NA,NA,15.7864051257497,"Martinique","Caribbean"
"915","Martinique","MTQ",10,6,0.202129492664861,732,732,2214.2,0.2067795906317,0.0706056969421681,2024,2024-10-01,305,"PAHO","Observed",1475,6969,4587,85.2967112669095,"Martinique","Caribbean"
"916","Martinique","MTQ",3,11,1.0394328668066,223.2,223.2,4005.8,0.927092722980888,0.203822964063523,2025,2025-03-01,282,"PAHO","Observed",304,675,NA,74.4209226423798,"Martinique","Caribbean"
"917","Martinique","MTQ",5,1,0.21561893326505,143,143,143,0.0130215309102511,0.0130215309102511,2025,2025-05-01,130,"PAHO","Observed",9983,905,470,99.9999992136747,"Martinique","Caribbean"
"918","Martinique","MTQ",8,4,0.215319823180002,199,199,830.4,0.0756928183930459,0.0186814344448348,2024,2024-08-01,0,"WHO","Observed",0,6004,1609,22.9778824647746,"Martinique","Caribbean"
"919","Martinique","MTQ",5,1,0.21561893326505,143,143,143,0.0130215309102511,0.0130215309102511,2024,2024-05-01,340,"PAHO","Observed",26111,5625,340,100,"Martinique","Caribbean"
"920","Martinique","MTQ",9,5,0.198828044626451,651.8,651.8,1482.2,0.136173893689532,0.060481075296486,2024,2024-09-01,660,"PAHO","Observed",4847,6664,2744,97.4030643340826,"Martinique","Caribbean"
"921","Martinique","MTQ",4,12,1.04699406650996,78.9999999999999,79,4084.8,1,0.0729072770191116,2025,2025-04-01,100,"PAHO","Observed",100,775,NA,71.866277565074,"Martinique","Caribbean"
"922","Martinique","MTQ",3,11,1.0394328668066,223.2,223.2,4005.8,0.927092722980888,0.203822964063523,2024,2024-03-01,1160,"PAHO","Observed",1251,4555,NA,99.6721035641098,"Martinique","Caribbean"
"923","Martinique","MTQ",4,12,1.04699406650996,78.9999999999999,79,4084.8,1,0.0729072770191116,2024,2024-04-01,730,"PAHO","Observed",730,5285,NA,99.9924279046474,"Martinique","Caribbean"
"924","Martinique","MTQ",11,7,0.203966363014884,628.800000000001,628.8,2843,0.267635995823737,0.0608564051920367,2025,2025-11-01,NA,NA,"Unobserved",NA,NA,NA,19.4241497183977,"Martinique","Caribbean"
"925","Martinique","MTQ",1,9,0.718389690047899,267.4,267.4,3527.8,0.542507923621068,0.187278794097644,2024,2024-01-01,1630,"PAHO","Observed",3005,1630,NA,99.9866629808536,"Martinique","Caribbean"
"926","Martinique","MTQ",11,7,0.203966363014884,628.800000000001,628.8,2843,0.267635995823737,0.0608564051920367,2024,2024-11-01,267,"PAHO","Observed",998,7236,NA,82.2744275052332,"Martinique","Caribbean"
"927","Martinique","MTQ",9,5,0.198828044626451,651.8,651.8,1482.2,0.136173893689532,0.060481075296486,2025,2025-09-01,1538,"Estimates","Unobserved",11294,3678,4282,99.7848967005726,"Martinique","Caribbean"
"928","Martinique","MTQ",1,9,0.718389690047899,267.4,267.4,3527.8,0.542507923621068,0.187278794097644,2025,2025-01-01,293,"PAHO","Observed",540,293,NA,85.3340191365985,"Martinique","Caribbean"
"929","Martinique","MTQ",10,6,0.202129492664861,732,732,2214.2,0.2067795906317,0.0706056969421681,2025,2025-10-01,NA,NA,"Unobserved",NA,NA,NA,19.0818673511664,"Martinique","Caribbean"
"930","Martinique","MTQ",6,2,0.204529107212604,201.6,201.6,344.6,0.0306407888192948,0.0176192579090437,2024,2024-06-01,160,"PAHO","Observed",5222,5785,630,99.9737432851472,"Martinique","Caribbean"
"931","Martinique","MTQ",7,3,0.207778067352931,286.8,286.8,631.4,0.0570113839482111,0.0263705951289163,2025,2025-07-01,670,"Estimates","Unobserved",11752,1665,1609,99.9992288012314,"Martinique","Caribbean"
"932","Martinique","MTQ",2,10,0.688338537741862,254.8,254.8,3782.6,0.723269758917365,0.180761835296297,2025,2025-02-01,100,"PAHO","Observed",138,393,NA,48.4698041394301,"Martinique","Caribbean"
"933","Martinique","MTQ",8,4,0.215319823180002,199,199,830.4,0.0756928183930459,0.0186814344448348,2025,2025-08-01,475,"Estimates","Unobserved",6275,2140,2084,99.9946366170032,"Martinique","Caribbean"
"934","Martinique","MTQ",7,3,0.207778067352931,286.8,286.8,631.4,0.0570113839482111,0.0263705951289163,2024,2024-07-01,219,"PAHO","Observed",3841,6004,939,99.491717010413,"Martinique","Caribbean"
"935","Martinique","MTQ",6,2,0.204529107212604,201.6,201.6,344.6,0.0306407888192948,0.0176192579090437,2025,2025-06-01,90,"PAHO","Observed",2937,995,720,99.6085496391972,"Martinique","Caribbean"
"936","Martinique","MTQ",2,10,0.688338537741862,254.8,254.8,3782.6,0.723269758917365,0.180761835296297,2024,2024-02-01,1765,"PAHO","Observed",2440,3395,NA,99.9440643008478,"Martinique","Caribbean"
"937","Mexico","MEX",1,11,7.82243464334853,3705.66666666666,3705.66666666667,91307.6666666667,0.954124867041032,0.0459735628148725,2024,2024-01-01,21247,"PAHO","Observed",22269,21247,NA,99.9999999999664,"Mexico","Central America & Mexico"
"938","Mexico","MEX",11,9,3.4853654108527,14920.3333333333,14920.3333333333,80897.3333333333,0.842089062410468,0.153378898718557,2024,2024-11-01,60222,"PAHO","Observed",71515,532460,NA,99.9978355925813,"Mexico","Central America & Mexico"
"939","Mexico","MEX",9,7,3.72561884024268,14796.3333333333,14796.3333333333,47363.3333333333,0.496499845016535,0.153737676185015,2024,2024-09-01,125935,"PAHO","Observed",253646,376307,400817,100,"Mexico","Central America & Mexico"
"940","Mexico","MEX",4,2,4.4312684987661,2439,2439,5135,0.0563994721299189,0.0259145281123572,2025,2025-04-01,6206,"PAHO","Observed",110036,34434,44166,100,"Mexico","Central America & Mexico"
"941","Mexico","MEX",7,5,3.70684944177815,7620.66666666667,7620.66666666667,21428,0.225789349946503,0.0790630608258972,2024,2024-07-01,58351,"PAHO","Observed",258431,171524,171200,100,"Mexico","Central America & Mexico"
"942","Mexico","MEX",6,4,3.60881144363274,5135.66666666665,5135.66666666667,13807.3333333333,0.146726289120606,0.0530887430078067,2024,2024-06-01,31988,"PAHO","Observed",218011,113173,100884,100,"Mexico","Central America & Mexico"
