"","country","iso3","Year","Month","source","date","cases","raw_cases","corrected_cases","d","rf","correction_applied","correction_reason","missing_reason"
"838","Caribbean Netherlands","BES",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"839","Caribbean Netherlands","BES",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"840","Caribbean Netherlands","BES",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"841","Cayman Islands","CYM",2025,1,"WHO",2025-01-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"842","Cayman Islands","CYM",2025,2,"WHO",2025-02-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"843","Cayman Islands","CYM",2025,3,"WHO",2025-03-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"844","Cayman Islands","CYM",2025,4,"WHO",2025-04-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"845","Cayman Islands","CYM",2025,5,"WHO",2025-05-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"846","Cayman Islands","CYM",2025,6,"WHO",2025-06-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"847","Cayman Islands","CYM",2025,7,"WHO",2025-07-01,0,0,0,12,1,TRUE,"applied_mean",NA
"848","Cayman Islands","CYM",2025,8,"WHO",2025-08-01,0,0,0,11,1,TRUE,"applied_mean",NA
"849","Cayman Islands","CYM",2025,9,"WHO",2025-09-01,0,0,0,10,1,TRUE,"applied_mean",NA
"850","Cayman Islands","CYM",2025,10,"WHO",2025-10-01,0,0,0,9,1,TRUE,"applied_mean",NA
"851","Cayman Islands","CYM",2025,11,"WHO",2025-11-01,0,0,0,8,1,TRUE,"applied_mean",NA
"852","Cayman Islands","CYM",2025,12,"WHO",2025-12-01,0,0,0,7,1,TRUE,"applied_mean",NA
"853","Cayman Islands","CYM",2026,1,"WHO",2026-01-01,0,0,0,6,1,TRUE,"applied_mean",NA
"854","Cayman Islands","CYM",2026,2,"WHO",2026-02-01,0,0,0,5,1,TRUE,"applied_mean",NA
"855","Cayman Islands","CYM",2026,3,"WHO",2026-03-01,0,0,0,4,1,TRUE,"applied_mean",NA
"856","Cayman Islands","CYM",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"insufficient_n_rf",NA
"857","Cayman Islands","CYM",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"858","Cayman Islands","CYM",2026,6,"WHO",2026-06-01,NA,NA,NA,1,NA,FALSE,"no_lookup_match",NA
"859","Cayman Islands","CYM",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"860","Cayman Islands","CYM",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"861","Cayman Islands","CYM",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"862","Cayman Islands","CYM",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"863","Cayman Islands","CYM",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"864","Cayman Islands","CYM",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"865","Central African Republic","CAF",2025,1,NA,2025-01-01,NA,NA,NA,NA,NA,NA,NA,NA
"866","Central African Republic","CAF",2025,2,NA,2025-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"867","Central African Republic","CAF",2025,3,NA,2025-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"868","Central African Republic","CAF",2025,4,NA,2025-04-01,NA,NA,NA,NA,NA,NA,NA,NA
"869","Central African Republic","CAF",2025,5,NA,2025-05-01,NA,NA,NA,NA,NA,NA,NA,NA
"870","Central African Republic","CAF",2025,6,NA,2025-06-01,NA,NA,NA,NA,NA,NA,NA,NA
"871","Central African Republic","CAF",2025,7,NA,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"872","Central African Republic","CAF",2025,8,NA,2025-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"873","Central African Republic","CAF",2025,9,NA,2025-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"874","Central African Republic","CAF",2025,10,NA,2025-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"875","Central African Republic","CAF",2025,11,NA,2025-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"876","Central African Republic","CAF",2025,12,NA,2025-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"877","Central African Republic","CAF",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"insufficient_n_rf",NA
"878","Central African Republic","CAF",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"insufficient_n_rf",NA
"879","Central African Republic","CAF",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"insufficient_n_rf",NA
"880","Central African Republic","CAF",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"insufficient_n_rf",NA
"881","Central African Republic","CAF",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"insufficient_n_rf",NA
"882","Central African Republic","CAF",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"883","Central African Republic","CAF",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"884","Central African Republic","CAF",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"885","Central African Republic","CAF",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"886","Central African Republic","CAF",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"887","Central African Republic","CAF",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"888","Central African Republic","CAF",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"889","Chad","TCD",2025,1,"WHO",2025-01-01,11,11,NA,18,NA,FALSE,"no_lookup_match",NA
"890","Chad","TCD",2025,2,"WHO",2025-02-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"891","Chad","TCD",2025,3,"WHO",2025-03-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"892","Chad","TCD",2025,4,"WHO",2025-04-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"893","Chad","TCD",2025,5,"WHO",2025-05-01,6,6,NA,14,NA,FALSE,"no_lookup_match",NA
"894","Chad","TCD",2025,6,"WHO",2025-06-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"895","Chad","TCD",2025,7,"WHO",2025-07-01,0,0,NA,12,NA,FALSE,"no_lookup_match",NA
"896","Chad","TCD",2025,8,"WHO",2025-08-01,0,0,NA,11,NA,FALSE,"no_lookup_match",NA
"897","Chad","TCD",2025,9,"WHO",2025-09-01,0,0,NA,10,NA,FALSE,"no_lookup_match",NA
"898","Chad","TCD",2025,10,"WHO",2025-10-01,0,0,NA,9,NA,FALSE,"no_lookup_match",NA
"899","Chad","TCD",2025,11,"WHO",2025-11-01,0,0,NA,8,NA,FALSE,"no_lookup_match",NA
"900","Chad","TCD",2025,12,"WHO",2025-12-01,0,0,NA,7,NA,FALSE,"no_lookup_match",NA
"901","Chad","TCD",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"902","Chad","TCD",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"903","Chad","TCD",2026,3,"WHO",2026-03-01,0,0,0,4,1,TRUE,"applied_mean",NA
"904","Chad","TCD",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"insufficient_n_rf",NA
"905","Chad","TCD",2026,5,"WHO",2026-05-01,9,9,NA,2,NA,FALSE,"insufficient_n_rf",NA
"906","Chad","TCD",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"907","Chad","TCD",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"908","Chad","TCD",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"909","Chad","TCD",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"910","Chad","TCD",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"911","Chad","TCD",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"912","Chad","TCD",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"913","Chile","CHL",2025,1,"WHO",2025-01-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"914","Chile","CHL",2025,2,"WHO",2025-02-01,0,0,NA,17,NA,FALSE,"no_lookup_match",NA
"915","Chile","CHL",2025,3,"WHO",2025-03-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"916","Chile","CHL",2025,4,"WHO",2025-04-01,0,0,NA,15,NA,FALSE,"no_lookup_match",NA
"917","Chile","CHL",2025,5,"WHO",2025-05-01,0,0,NA,14,NA,FALSE,"no_lookup_match",NA
"918","Chile","CHL",2025,6,"WHO",2025-06-01,0,0,NA,13,NA,FALSE,"no_lookup_match",NA
"919","Chile","CHL",2025,7,"WHO",2025-07-01,0,0,0,12,1,TRUE,"applied_mean",NA
"920","Chile","CHL",2025,8,"WHO",2025-08-01,0,0,0,11,1,TRUE,"applied_mean",NA
"921","Chile","CHL",2025,9,"WHO",2025-09-01,0,0,0,10,1,TRUE,"applied_mean",NA
"922","Chile","CHL",2025,10,"WHO",2025-10-01,0,0,0,9,1,TRUE,"applied_mean",NA
"923","Chile","CHL",2025,11,"WHO",2025-11-01,0,0,0,8,1,TRUE,"applied_mean",NA
"924","Chile","CHL",2025,12,"WHO",2025-12-01,0,0,0,7,1,TRUE,"applied_mean",NA
"925","Chile","CHL",2026,1,"WHO",2026-01-01,0,0,0,6,1,TRUE,"applied_mean",NA
"926","Chile","CHL",2026,2,"PAHO",2026-02-01,6,6,NA,21,1,TRUE,"applied_mean","previous_month_missing"
"927","Chile","CHL",2026,3,"PAHO",2026-03-01,14,11,14,16,1.16435064935065,TRUE,"applied_mean","not_missing"
"928","Chile","CHL",2026,4,"PAHO",2026-04-01,3,5,3,12,1.04728176402075,TRUE,"applied_mean","not_missing"
"929","Chile","CHL",2026,5,"PAHO",2026-05-01,4,5,4,8,1.00300462962963,TRUE,"applied_mean","not_missing"
"930","Chile","CHL",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"931","Chile","CHL",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"932","Chile","CHL",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"933","Chile","CHL",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"934","Chile","CHL",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"935","Chile","CHL",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"936","Chile","CHL",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"937","China","CHN",2025,1,"WHO",2025-01-01,49,49,NA,18,NA,FALSE,"no_lookup_match",NA
"938","China","CHN",2025,2,"WHO",2025-02-01,51,51,NA,17,NA,FALSE,"no_lookup_match",NA
"939","China","CHN",2025,3,"WHO",2025-03-01,38,38,NA,16,NA,FALSE,"no_lookup_match",NA
"940","China","CHN",2025,4,"WHO",2025-04-01,74,74,NA,15,NA,FALSE,"no_lookup_match",NA
"941","China","CHN",2025,5,"WHO",2025-05-01,126,126,NA,14,NA,FALSE,"no_lookup_match",NA
"942","China","CHN",2025,6,"WHO",2025-06-01,225,225,NA,13,NA,FALSE,"no_lookup_match",NA
"943","China","CHN",2025,7,"WHO",2025-07-01,694,694,694,12,1,TRUE,"applied_mean",NA
"944","China","CHN",2025,8,"WHO",2025-08-01,1702,1702,1702,11,1,TRUE,"applied_mean",NA
"945","China","CHN",2025,9,"WHO",2025-09-01,2321,2321,2321,10,1,TRUE,"applied_mean",NA
"946","China","CHN",2025,10,"WHO",2025-10-01,3727,3727,3727,9,1,TRUE,"applied_mean",NA
"947","China","CHN",2025,11,"WHO",2025-11-01,849,849,849,8,1,TRUE,"applied_mean",NA
"948","China","CHN",2025,12,"WHO",2025-12-01,151,151,151,7,1,TRUE,"applied_mean",NA
"949","China","CHN",2026,1,"WHO",2026-01-01,93,93,93,6,1,TRUE,"applied_mean",NA
"950","China","CHN",2026,2,"WHO",2026-02-01,94,94,94,5,1,TRUE,"applied_mean",NA
"951","China","CHN",2026,3,"WHO",2026-03-01,92,92,92,4,1,TRUE,"applied_mean",NA
"952","China","CHN",2026,4,"WHO",2026-04-01,137,137,137,3,1,TRUE,"applied_mean",NA
"953","China","CHN",2026,5,"WHO",2026-05-01,222,222,NA,2,NA,FALSE,"insufficient_n_rf",NA
"954","China","CHN",2026,6,"WHO",2026-06-01,255,255,NA,1,NA,FALSE,"no_lookup_match",NA
"955","China","CHN",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"956","China","CHN",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"957","China","CHN",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"958","China","CHN",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"959","China","CHN",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"960","China","CHN",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"961","Colombia","COL",2025,1,"PAHO",2025-01-01,19794,19794,NA,77,NA,FALSE,"no_lookup_match","current_month_missing"
"962","Colombia","COL",2025,2,"PAHO",2025-02-01,14705,14705,NA,73,NA,FALSE,"no_lookup_match","current_month_missing"
"963","Colombia","COL",2025,3,"PAHO",2025-03-01,16984,16984,NA,68,NA,FALSE,"no_lookup_match","current_month_missing"
"964","Colombia","COL",2025,4,"PAHO",2025-04-01,13301,13301,NA,64,NA,FALSE,"no_lookup_match","current_month_missing"
"965","Colombia","COL",2025,5,"PAHO",2025-05-01,11614,11614,NA,60,NA,FALSE,"no_lookup_match","current_month_missing"
"966","Colombia","COL",2025,6,"PAHO",2025-06-01,11049,11049,NA,55,NA,FALSE,"no_lookup_match","current_month_missing"
"967","Colombia","COL",2025,7,"PAHO",2025-07-01,7429,7429,NA,51,1,TRUE,"applied_mean","previous_month_missing"
"968","Colombia","COL",2025,8,"PAHO",2025-08-01,5159,5159,5159,47,1,TRUE,"applied_mean","not_missing"
"969","Colombia","COL",2025,9,"PAHO",2025-09-01,6506,6506,6506,42,1,TRUE,"applied_mean","not_missing"
"970","Colombia","COL",2025,10,"PAHO",2025-10-01,4615,4615,4615,38,1,TRUE,"applied_mean","not_missing"
"971","Colombia","COL",2025,11,"PAHO",2025-11-01,6554,6554,6554,34,1,TRUE,"applied_mean","not_missing"
"972","Colombia","COL",2025,12,"PAHO",2025-12-01,7409,7409,7409,29,1,TRUE,"applied_mean","not_missing"
"973","Colombia","COL",2026,1,"PAHO",2026-01-01,11537,11537,11537,25,1,TRUE,"applied_mean","not_missing"
"974","Colombia","COL",2026,2,"PAHO",2026-02-01,9292,9292,9292,21,1,TRUE,"applied_mean","not_missing"
"975","Colombia","COL",2026,3,"PAHO",2026-03-01,10803,10803,10803,16,1,TRUE,"applied_mean","not_missing"
"976","Colombia","COL",2026,4,"PAHO",2026-04-01,7763,7763,7763,12,1,TRUE,"applied_mean","not_missing"
"977","Colombia","COL",2026,5,"PAHO",2026-05-01,8948,8948,8948,8,1,TRUE,"applied_mean","not_missing"
"978","Colombia","COL",2026,6,"PAHO",2026-06-01,8454,8454,8454,4,1,TRUE,"applied_mean","not_missing"
"979","Colombia","COL",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"980","Colombia","COL",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"981","Colombia","COL",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"982","Colombia","COL",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"983","Colombia","COL",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"984","Colombia","COL",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"985","Comoros","COM",2025,1,NA,2025-01-01,NA,NA,NA,NA,NA,NA,NA,NA
"986","Comoros","COM",2025,2,NA,2025-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"987","Comoros","COM",2025,3,NA,2025-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"988","Comoros","COM",2025,4,NA,2025-04-01,NA,NA,NA,NA,NA,NA,NA,NA
"989","Comoros","COM",2025,5,NA,2025-05-01,NA,NA,NA,NA,NA,NA,NA,NA
"990","Comoros","COM",2025,6,NA,2025-06-01,NA,NA,NA,NA,NA,NA,NA,NA
"991","Comoros","COM",2025,7,NA,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"992","Comoros","COM",2025,8,NA,2025-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"993","Comoros","COM",2025,9,"WHO",2025-09-01,41,41,NA,10,NA,FALSE,"no_lookup_match",NA
"994","Comoros","COM",2025,10,NA,2025-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"995","Comoros","COM",2025,11,NA,2025-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"996","Comoros","COM",2025,12,NA,2025-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"997","Comoros","COM",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"998","Comoros","COM",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"999","Comoros","COM",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"1000","Comoros","COM",2026,4,"WHO",2026-04-01,15,15,NA,3,NA,FALSE,"no_lookup_match",NA
"1001","Comoros","COM",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"1002","Comoros","COM",2026,6,"WHO",2026-06-01,4,4,NA,1,NA,FALSE,"no_lookup_match",NA
"1003","Comoros","COM",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"1004","Comoros","COM",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"1005","Comoros","COM",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"1006","Comoros","COM",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"1007","Comoros","COM",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"1008","Comoros","COM",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1009","Congo - Brazzaville","COG",2025,1,NA,2025-01-01,NA,NA,NA,NA,NA,NA,NA,NA
"1010","Congo - Brazzaville","COG",2025,2,NA,2025-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"1011","Congo - Brazzaville","COG",2025,3,NA,2025-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"1012","Congo - Brazzaville","COG",2025,4,NA,2025-04-01,NA,NA,NA,NA,NA,NA,NA,NA
"1013","Congo - Brazzaville","COG",2025,5,NA,2025-05-01,NA,NA,NA,NA,NA,NA,NA,NA
"1014","Congo - Brazzaville","COG",2025,6,NA,2025-06-01,NA,NA,NA,NA,NA,NA,NA,NA
"1015","Congo - Brazzaville","COG",2025,7,NA,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"1016","Congo - Brazzaville","COG",2025,8,NA,2025-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"1017","Congo - Brazzaville","COG",2025,9,NA,2025-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"1018","Congo - Brazzaville","COG",2025,10,NA,2025-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"1019","Congo - Brazzaville","COG",2025,11,NA,2025-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"1020","Congo - Brazzaville","COG",2025,12,NA,2025-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1021","Congo - Brazzaville","COG",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"1022","Congo - Brazzaville","COG",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"1023","Congo - Brazzaville","COG",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"1024","Congo - Brazzaville","COG",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"1025","Congo - Brazzaville","COG",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"1026","Congo - Brazzaville","COG",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"1027","Congo - Brazzaville","COG",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"1028","Congo - Brazzaville","COG",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"1029","Congo - Brazzaville","COG",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"1030","Congo - Brazzaville","COG",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"1031","Congo - Brazzaville","COG",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"1032","Congo - Brazzaville","COG",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1033","Congo - Kinshasa","COD",2025,1,NA,2025-01-01,NA,NA,NA,NA,NA,NA,NA,NA
"1034","Congo - Kinshasa","COD",2025,2,NA,2025-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"1035","Congo - Kinshasa","COD",2025,3,NA,2025-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"1036","Congo - Kinshasa","COD",2025,4,NA,2025-04-01,NA,NA,NA,NA,NA,NA,NA,NA
"1037","Congo - Kinshasa","COD",2025,5,NA,2025-05-01,NA,NA,NA,NA,NA,NA,NA,NA
"1038","Congo - Kinshasa","COD",2025,6,NA,2025-06-01,NA,NA,NA,NA,NA,NA,NA,NA
"1039","Congo - Kinshasa","COD",2025,7,NA,2025-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"1040","Congo - Kinshasa","COD",2025,8,NA,2025-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"1041","Congo - Kinshasa","COD",2025,9,NA,2025-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"1042","Congo - Kinshasa","COD",2025,10,NA,2025-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"1043","Congo - Kinshasa","COD",2025,11,NA,2025-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"1044","Congo - Kinshasa","COD",2025,12,NA,2025-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1045","Congo - Kinshasa","COD",2026,1,"WHO",2026-01-01,0,0,NA,6,NA,FALSE,"no_lookup_match",NA
"1046","Congo - Kinshasa","COD",2026,2,"WHO",2026-02-01,0,0,NA,5,NA,FALSE,"no_lookup_match",NA
"1047","Congo - Kinshasa","COD",2026,3,"WHO",2026-03-01,0,0,NA,4,NA,FALSE,"no_lookup_match",NA
"1048","Congo - Kinshasa","COD",2026,4,"WHO",2026-04-01,0,0,NA,3,NA,FALSE,"no_lookup_match",NA
"1049","Congo - Kinshasa","COD",2026,5,"WHO",2026-05-01,0,0,NA,2,NA,FALSE,"no_lookup_match",NA
"1050","Congo - Kinshasa","COD",2026,6,"WHO",2026-06-01,0,0,NA,1,NA,FALSE,"no_lookup_match",NA
"1051","Congo - Kinshasa","COD",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"1052","Congo - Kinshasa","COD",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"1053","Congo - Kinshasa","COD",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"1054","Congo - Kinshasa","COD",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"1055","Congo - Kinshasa","COD",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"1056","Congo - Kinshasa","COD",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1057","Cook Islands","COK",2025,1,"WHO",2025-01-01,0,0,NA,18,NA,FALSE,"no_lookup_match",NA
"1058","Cook Islands","COK",2025,2,"WHO",2025-02-01,1,1,NA,17,NA,FALSE,"no_lookup_match",NA
"1059","Cook Islands","COK",2025,3,"WHO",2025-03-01,0,0,NA,16,NA,FALSE,"no_lookup_match",NA
"1060","Cook Islands","COK",2025,4,"WHO",2025-04-01,1,1,NA,15,NA,FALSE,"no_lookup_match",NA
"1061","Cook Islands","COK",2025,5,"WHO",2025-05-01,12,12,NA,14,NA,FALSE,"no_lookup_match",NA
"1062","Cook Islands","COK",2025,6,"WHO",2025-06-01,23,23,NA,13,NA,FALSE,"no_lookup_match",NA
"1063","Cook Islands","COK",2025,7,"WHO",2025-07-01,34,34,NA,12,NA,FALSE,"no_lookup_match",NA
"1064","Cook Islands","COK",2025,8,"WHO",2025-08-01,18,18,NA,11,NA,FALSE,"no_lookup_match",NA
"1065","Cook Islands","COK",2025,9,"WHO",2025-09-01,40,40,NA,10,NA,FALSE,"no_lookup_match",NA
"1066","Cook Islands","COK",2025,10,"WHO",2025-10-01,34,34,NA,9,NA,FALSE,"no_lookup_match",NA
"1067","Cook Islands","COK",2025,11,"WHO",2025-11-01,59,59,NA,8,NA,FALSE,"no_lookup_match",NA
"1068","Cook Islands","COK",2025,12,"WHO",2025-12-01,12,12,NA,7,NA,FALSE,"no_lookup_match",NA
"1069","Cook Islands","COK",2026,1,"WHO",2026-01-01,259,259,NA,6,NA,FALSE,"no_lookup_match",NA
"1070","Cook Islands","COK",2026,2,"WHO",2026-02-01,423,423,NA,5,NA,FALSE,"no_lookup_match",NA
"1071","Cook Islands","COK",2026,3,"WHO",2026-03-01,159,159,NA,4,NA,FALSE,"no_lookup_match",NA
"1072","Cook Islands","COK",2026,4,"WHO",2026-04-01,8,8,NA,3,NA,FALSE,"insufficient_n_rf",NA
"1073","Cook Islands","COK",2026,5,NA,2026-05-01,NA,NA,NA,NA,NA,NA,NA,NA
"1074","Cook Islands","COK",2026,6,NA,2026-06-01,NA,NA,NA,NA,NA,NA,NA,NA
"1075","Cook Islands","COK",2026,7,NA,2026-07-01,NA,NA,NA,NA,NA,NA,NA,NA
"1076","Cook Islands","COK",2026,8,NA,2026-08-01,NA,NA,NA,NA,NA,NA,NA,NA
"1077","Cook Islands","COK",2026,9,NA,2026-09-01,NA,NA,NA,NA,NA,NA,NA,NA
"1078","Cook Islands","COK",2026,10,NA,2026-10-01,NA,NA,NA,NA,NA,NA,NA,NA
"1079","Cook Islands","COK",2026,11,NA,2026-11-01,NA,NA,NA,NA,NA,NA,NA,NA
"1080","Cook Islands","COK",2026,12,NA,2026-12-01,NA,NA,NA,NA,NA,NA,NA,NA
"1081","Costa Rica","CRI",2025,1,"PAHO",2025-01-01,544,544,NA,77,NA,FALSE,"no_lookup_match","current_month_missing"
"1082","Costa Rica","CRI",2025,2,"PAHO",2025-02-01,260,260,NA,73,NA,FALSE,"no_lookup_match","current_month_missing"
"1083","Costa Rica","CRI",2025,3,"PAHO",2025-03-01,286,286,NA,68,NA,FALSE,"no_lookup_match","current_month_missing"
"1084","Costa Rica","CRI",2025,4,"PAHO",2025-04-01,165,165,NA,64,NA,FALSE,"no_lookup_match","current_month_missing"
