"","country","iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","Year","date","cases","source","Data_status","Predicted_total_seasonal_cases","cum_todate_cases_calendar","cum_todate_cases_season","Data_process","percentile_most_recent","Country","Region"
"879","Martinique","MTQ",8,7,0.192044064167542,616.199999999999,616.2,2321.8,0.352515696670326,0.0441407662918306,2025,2025-08-01,262,"WHO","Unobserved",743,1363,5444,"Estimates",79.1747902499579,"Martinique","Latin America & Caribbean"
"880","Senegal","SEN",8,7,0.566574432875886,216.5,216.5,434,0.685282132734927,0.297900458483379,2025,2025-08-01,356,"WHO","Observed",519,1537,1816,"Observed",88.2394528961373,"Senegal","Sub-Saharan Africa"
"881","Eritrea","ERI",9,7,11.7749114601798,863,863,6066,0.579565091353518,0.0869454000554438,2025,2025-09-01,1597,NA,"Unobserved",2756,10097,17617,"Estimates",99.9999703466818,"Eritrea","Sub-Saharan Africa"
"882","Aruba","ABW",10,7,1.07593604323498,189.5,189.5,772,0.366293429931406,0.0817267997811623,2025,2025-10-01,0,NA,"Unobserved",0,21,124,"Estimates",0.381059493307411,"Aruba","Latin America & Caribbean"
"883","Cuba","CUB",11,7,1.2001079324983,110.875,110.875,1253.375,0.340227589617733,0.0272884983444324,2025,2025-11-01,199,NA,"Unobserved",585,5065,7088,"Estimates",99.7055166414594,"Cuba","Latin America & Caribbean"
"884","Paraguay","PRY",11,7,1.11253777730709,7485.83333333334,7485.83333333333,23352,0.573911564158213,0.161864242932957,2025,2025-11-01,18753,NA,"Unobserved",32676,44362,59951,"Estimates",98.998174271614,"Paraguay","Latin America & Caribbean"
"885","Argentina","ARG",12,7,1.25522040838345,401.333333333333,401.333333333333,947,0.483698148894923,0.203692851715452,2025,2025-12-01,1810,NA,"Unobserved",3742,24249,7864,"Estimates",99.9982291956215,"Argentina","Latin America & Caribbean"
"886","Australia","AUS",12,7,0.898665789061244,110,110,666.923076923077,0.565900209660717,0.0793240519771958,2025,2025-12-01,49,NA,"Unobserved",87,2128,2336,"Estimates",56.091382365022,"Australia","East Asia & Pacific"
"887","Bolivia","BOL",12,7,1.45825338292568,7979.63636363637,7979.63636363636,31744.5454545455,0.548563420309538,0.135601709006763,2025,2025-12-01,0,NA,"Unobserved",0,32109,21937,"Estimates",0.000353764487096018,"Bolivia","Latin America & Caribbean"
"888","French Guiana","GUF",12,7,0.242630461787603,498.625000000001,498.625,1776,0.548889994600472,0.0784067492822657,2025,2025-12-01,507,NA,"Unobserved",924,12209,18218,"Estimates",83.6597305001216,"French Guiana","Latin America & Caribbean"
"889","Timor-Leste","TLS",12,7,0.95974111859468,140.428571428572,140.428571428571,717.071428571429,0.680442402177935,0.127974533266724,2025,2025-12-01,0,"SEARO","Observed",0,993,452,"Observed",0.829912467744539,"Timor-Leste","East Asia & Pacific"
"890","Argentina","ARG",1,8,0.799172611040379,129,129,1076,0.538071695503057,0.0543735466081339,2024,2024-01-01,32998,"PAHO","Observed",61326,32998,40862,"Observed",100,"Argentina","Latin America & Caribbean"
"891","Australia","AUS",1,8,1329203.03991053,157.153846153846,157.153846153846,824.076923076923,0.682093396397691,0.116193186736974,2024,2024-01-01,132,"WHO","Observed",194,132,2468,"Observed",99.8037250654898,"Australia","East Asia & Pacific"
"892","Bolivia","BOL",1,8,0.969427332660049,6818.72727272729,6818.72727272727,38563.2727272727,0.661054228930292,0.112490808620754,2024,2024-01-01,8761,"PAHO","Observed",13253,8761,30698,"Observed",85.5361698270607,"Bolivia","Latin America & Caribbean"
"893","French Guiana","GUF",1,8,0.209840967626153,1032.375,1032.375,2808.375,0.685824905927218,0.136934911326746,2024,2024-01-01,3672,"PAHO","Observed",5354,3672,21890,"Observed",95.1522342385454,"French Guiana","Latin America & Caribbean"
"894","Timor-Leste","TLS",1,8,1.04639066377767,196.785714285715,196.785714285714,913.857142857143,0.866243712952709,0.185801310774774,2024,2024-01-01,189,"SEARO","Observed",218,189,641,"Observed",66.8601591258812,"Timor-Leste","East Asia & Pacific"
"895","Fiji","FJI",2,8,1.08925808861537,635.230769230768,635.230769230769,4552.15384615385,0.728412589706091,0.118784400636205,2024,2024-02-01,1069,"WHO","Observed",1468,1855,23179,"Observed",90.5774707512841,"Fiji","East Asia & Pacific"
"896","Indonesia","IDN",2,8,4.11696555815175,11172.7857142857,11172.7857142857,85323.7857142857,0.74254126508114,0.0939497081813279,2024,2024-02-01,29411,"SEARO","Observed",39609,56679,160155,"Observed",99.9650177104778,"Indonesia","East Asia & Pacific"
"897","New Caledonia","NCL",2,8,0.251415058123633,250.666666666667,250.666666666667,1720.66666666667,0.828681078845377,0.164018020896842,2024,2024-02-01,6,"WHO","Observed",7,8,8849,"Observed",32.3645268198134,"New Caledonia","East Asia & Pacific"
"898","Peru","PER",2,8,0.672202260123251,20229.875,20229.875,60744,0.625175106871696,0.127307626113203,2024,2024-02-01,37142,"PAHO","Observed",59411,49280,77974,"Observed",92.6343394740655,"Peru","Latin America & Caribbean"
"899","Saudi Arabia","SAU",2,8,1.633370114677,704.615384615382,704.615384615385,2531.53846153846,0.700249634846117,0.18241009324121,2024,2024-02-01,1664,"WHO","Observed",2376,3168,3811,"Observed",98.519903654862,"Saudi Arabia","Middle East & North Africa"
"900","Brazil","BRA",3,8,0.703228011237561,466577,466577,1965180,0.756300666430797,0.115938708710571,2024,2024-03-01,2290460,"PAHO","Observed",3028505,4785236,6790532,"Observed",99.5135240065914,"Brazil","Latin America & Caribbean"
"901","Ecuador","ECU",3,8,1.88424873188336,2433,2433,13515.8181818182,0.679716946182516,0.111990080670336,2024,2024-03-01,7605,"PAHO","Observed",11188,17056,44454,"Observed",99.8656775836174,"Ecuador","Latin America & Caribbean"
"902","Réunion","REU",3,8,0.372807422499469,768.444444444444,768.444444444444,7674.44444444444,0.940399022848063,0.123887275031857,2024,2024-03-01,441,"WHO","Observed",469,495,1054,"Observed",61.0390131932332,"Réunion",NA
"903","Guyana","GUY",4,8,0.530767519882302,965.142857142857,965.142857142857,4632.57142857143,0.689836239690566,0.0932334258718831,2024,2024-04-01,4669,"PAHO","Observed",6768,15397,54331,"Observed",99.292665513157,"Guyana","Latin America & Caribbean"
"904","Cambodia","KHM",5,8,1.44087914598606,3023.35714285713,3023.35714285714,13351.7857142857,0.680856500937877,0.152826043176859,2024,2024-05-01,579,"WHO","Observed",850,5930,16293,"Observed",16.8999546673585,"Cambodia","East Asia & Pacific"
"905","Colombia","COL",5,8,2.63885445618248,5930,5930,56590,0.697164328434929,0.0671602002636316,2024,2024-05-01,37453,"PAHO","Observed",53722,166334,273291,"Observed",99.9999994503257,"Colombia","Latin America & Caribbean"
"906","Malaysia","MYS",5,8,2.0590291923505,6994.38461538461,6994.38461538462,52061.0769230769,0.668791734380532,0.082729970983923,2024,2024-05-01,11742,"WHO","Observed",17557,64629,131136,"Observed",96.1867266342304,"Malaysia","East Asia & Pacific"
"907","Maldives","MDV",5,8,2.83495604558369,146.272727272728,146.272727272727,1113.90909090909,0.73577727333401,0.0911612263700998,2024,2024-05-01,667,"SEARO","Observed",907,1305,1949,"Observed",99.9996769210016,"Maldives","South Asia"
"908","Sri Lanka","LKA",5,8,2.37090834655501,5249.44444444444,5249.44444444444,44001.4444444444,0.64934164013226,0.0754424616385738,2024,2024-05-01,2650,"SEARO","Observed",4081,25312,52928,"Observed",44.0566859906959,"Sri Lanka","South Asia"
"909","Bahamas","BHS",6,8,0.218134274361525,390.333333333334,390.333333333333,980.666666666667,0.693350425820385,0.152101245165349,2024,2024-06-01,10,"WHO","Unobserved",14,417,6474,"Estimates",38.2945970130836,"Bahamas","Latin America & Caribbean"
"910","British Virgin Islands","VGB",6,8,0.545097301883442,49.6666666666667,49.6666666666667,258,0.751985685198459,0.10163477004133,2024,2024-06-01,4,"WHO","Observed",5,628,709,"Observed",24.407395211889,"British Virgin Islands","Latin America & Caribbean"
"911","Nicaragua","NIC",6,8,2.14270156761088,8205.16666666666,8205.16666666667,45556.3333333333,0.544546453991449,0.110849567564967,2024,2024-06-01,7818,"PAHO","Observed",14357,37793,60018,"Observed",86.8958864970923,"Nicaragua","Latin America & Caribbean"
"912","Pakistan","PAK",6,8,0.707834674429595,4437.69230769232,4437.69230769231,7732.07692307692,0.476376382801821,0.223079594999232,2024,2024-06-01,3252,"WHO","Observed",6827,12748,33126,"Observed",78.1940482135367,"Pakistan","South Asia"
"913","Singapore","SGP",6,8,1.97980596300139,1093.5,1093.5,10597,0.745734374668645,0.0767232600713363,2024,2024-06-01,1224,"WHO","Observed",1641,9256,110526,"Observed",80.0519467218513,"Singapore","East Asia & Pacific"
"914","Solomon Islands","SLB",6,8,0.328348206712543,308.124999999999,308.125,1509.875,0.694897019466483,0.105533625230672,2024,2024-06-01,27,"WHO","Observed",39,75,247,"Observed",39.1869549141224,"Solomon Islands","East Asia & Pacific"
"915","Bangladesh","BGD",7,8,0.651754642546751,907.000000000002,907,4145,0.796931697496288,0.154818053032997,2024,2024-07-01,2669,"SEARO","Observed",3349,6320,26361,"Observed",95.6736008196717,"Bangladesh","South Asia"
"916","Barbados","BRB",7,8,1.92121752969481,168,168,873,0.66617265467908,0.116485550754686,2024,2024-07-01,11,"PAHO","Observed",17,1055,1317,"Observed",2.33251061139353,"Barbados","Latin America & Caribbean"
"917","Belize","BLZ",7,8,1.51398101538209,569.461538461537,569.461538461538,3051.84615384615,0.678291658939887,0.122731793351091,2024,2024-07-01,147,"PAHO","Observed",217,521,1707,"Observed",23.2711544190303,"Belize","Latin America & Caribbean"
"918","China","CHN",7,8,0.609210959309184,5708.875,5708.875,12042.875,0.890404679389028,0.346388251311942,2024,2024-07-01,554,"WHO","Observed",622,958,2014,"Observed",20.9035297016804,"China","East Asia & Pacific"
"919","Cook Islands","COK",7,8,256482.425196458,5.66666666666667,5.66666666666667,122,0.565461878498688,0.0301346801346801,2024,2024-07-01,0,"WHO","Observed",0,0,1018,"Observed",0.345959389377983,"Cook Islands","East Asia & Pacific"
"920","Costa Rica","CRI",7,8,1.24563415762848,3984.66666666667,3984.66666666667,19802.6666666667,0.67840266827439,0.119878400375038,2024,2024-07-01,4683,"PAHO","Observed",6903,16121,19112,"Observed",83.2336470536665,"Costa Rica","Latin America & Caribbean"
"921","Dominican Republic","DOM",7,8,0.738228095148307,2439.33333333334,2439.33333333333,7532,0.631691249208625,0.144503854318039,2024,2024-07-01,547,"PAHO","Observed",866,8859,10136,"Observed",36.457439728216,"Dominican Republic","Latin America & Caribbean"
"922","El Salvador","SLV",7,8,1.58880875663594,2149.14285714286,2149.14285714286,15001,0.742415604735058,0.09646787435699,2024,2024-07-01,1268,"PAHO","Observed",1708,4731,9135,"Observed",49.7257670909348,"El Salvador","Latin America & Caribbean"
"923","French Polynesia","PYF",7,8,0.780919262817383,81.9999999999999,82,599.555555555556,0.683258318909224,0.088421817573884,2024,2024-07-01,34,"WHO","Observed",50,99,1208,"Observed",49.9428179232818,"French Polynesia","East Asia & Pacific"
"924","Guatemala","GTM",7,8,0.609699700762371,3538.71428571429,3538.71428571429,13162.1428571429,0.67606294958732,0.111070323003624,2024,2024-07-01,31234,"PAHO","Observed",46200,87845,120621,"Observed",99.9898531702267,"Guatemala","Latin America & Caribbean"
"925","Honduras","HND",7,8,1.56377795252846,2769.16666666668,2769.16666666667,17478.3333333333,0.722856251125325,0.0957106675724405,2024,2024-07-01,41723,"PAHO","Observed",57720,99973,111331,"Observed",99.9999999999943,"Honduras","Latin America & Caribbean"
"926","India","IND",7,8,1.78509857079403,23969.6923076923,23969.6923076923,84555.3076923077,0.704511165917769,0.197311803424248,2024,2024-07-01,27675,"SEARO","Observed",39283,59766,102073,"Observed",83.1603528341747,"India","South Asia"
"927","Jamaica","JAM",7,8,0.738837483701623,152,152,867.5,0.575161026804234,0.0781650905354808,2024,2024-07-01,98,"PAHO","Observed",170,1497,3443,"Observed",68.7891185904172,"Jamaica","Latin America & Caribbean"
"928","Kenya","KEN",7,8,0.254062807325192,27,27,529.25,0.800061943396875,0.0273254437468062,2024,2024-07-01,369,"WHO","Observed",461,809,3921,"Observed",99.8911917533978,"Kenya","Sub-Saharan Africa"
"929","Kiribati","KIR",7,8,1677747.29618479,337,337,1227.75,0.721987341681357,0.0833313554570846,2024,2024-07-01,0,"WHO","Observed",0,0,514,"Observed",4.5441914802452e-145,"Kiribati","East Asia & Pacific"
"930","Nepal","NPL",7,8,2.70914655770954,79,79,216.8,0.641462235869858,0.212419237049139,2024,2024-07-01,1906,"SEARO","Observed",2971,4777,7451,"Observed",100,"Nepal","South Asia"
"931","Palau","PLW",7,8,1.15387712837647,74.9999999999999,75,527.4,0.772364564915401,0.105416607559851,2024,2024-07-01,0,"WHO","Observed",0,4,5,"Observed",0.795212351644927,"Palau","East Asia & Pacific"
"932","Samoa","WSM",7,8,0.229250455190879,717.833333333334,717.833333333333,4866.5,0.788058277540739,0.059867730634978,2024,2024-07-01,35,"WHO","Observed",44,467,1499,"Observed",41.3143736572932,"Samoa","East Asia & Pacific"
"933","Sudan","SDN",7,8,0.283909927209623,3555.75000000001,3555.75,6917.5,0.684820208113975,0.302697146654059,2024,2024-07-01,23,"WHO","Observed",34,1993,7429,"Observed",20.8537013588182,"Sudan","Sub-Saharan Africa"
"934","Tonga","TON",7,8,0.300147324016588,8,8,163.666666666667,0.715734841244558,0.0219735584581077,2024,2024-07-01,4,"WHO","Observed",6,14,2083,"Observed",69.2064241240281,"Tonga","East Asia & Pacific"
"935","Vanuatu","VUT",7,8,0.167017648382104,215,215,601.4,0.793043300813222,0.100447211473507,2024,2024-07-01,9,"WHO","Observed",11,122,1794,"Observed",49.0206313063654,"Vanuatu","East Asia & Pacific"
"936","Bhutan","BTN",8,8,0.791556987664446,103.7,103.7,765.3,0.775112341572915,0.109195743381085,2024,2024-08-01,4,"SEARO","Observed",5,6,13,"Observed",9.03967030629738,"Bhutan","South Asia"
"937","Burkina Faso","BFA",8,8,0.324046977386362,9005.33333333332,9005.33333333333,27279.3333333333,0.829860905647886,0.24595581525797,2024,2024-08-01,8745,"WHO","Observed",10538,33831,52231,"Observed",74.8558173234232,"Burkina Faso","Sub-Saharan Africa"
"938","Cameroon","CMR",8,8,7.14410630306916,38.25,38.25,217.25,0.49999688881374,0.0866309474488214,2024,2024-08-01,0,"WHO","Observed",0,57,118,"Observed",0.000183195277028935,"Cameroon","Sub-Saharan Africa"
"939","Curaçao","CUW",8,8,3.22503613371223,78.4999999999999,78.5,515.75,0.470213662723587,0.0701974672093587,2024,2024-08-01,2,"WHO","Unobserved",4,695,6468,"Estimates",0.10872682480027,"Curaçao","Latin America & Caribbean"
"940","Ethiopia","ETH",8,8,0.508472429173635,2257.4,2257.4,9222,0.872907735991984,0.233606556370339,2024,2024-08-01,222,"WHO","Observed",254,2792,5312,"Observed",25.871380431444,"Ethiopia","Sub-Saharan Africa"
"941","Grenada","GRD",8,8,0.798269170715004,30.75,30.75,319.25,0.778510597265258,0.0765059699998755,2024,2024-08-01,165,"PAHO","Observed",212,446,572,"Observed",99.748086147191,"Grenada","Latin America & Caribbean"
"942","Guadeloupe","GLP",8,8,0.3412061266088,1892.85714285714,1892.85714285714,7792.57142857143,0.659830864356962,0.150129217922725,2024,2024-08-01,0,"WHO","Observed",0,4235,9845,"Observed",5.27792342493026,"Guadeloupe","Latin America & Caribbean"
"943","Mexico","MEX",8,8,2.19259624621321,16282.2222222222,16282.2222222222,93422.6666666667,0.718471574315293,0.123411684719106,2024,2024-08-01,78848,"PAHO","Observed",109744,250372,316231,"Observed",99.9990650310197,"Mexico","Latin America & Caribbean"
"944","Panama","PAN",8,8,1.04688842549012,974.181818181818,974.181818181818,5991.18181818182,0.685464414877429,0.100850715270097,2024,2024-08-01,6687,"PAHO","Observed",9755,22669,33845,"Observed",99.9967651675197,"Panama","Latin America & Caribbean"
"945","Puerto Rico","PRI",8,8,0.571808991594997,1279.25,1279.25,5310.375,0.635284105250066,0.130534646585543,2024,2024-08-01,593,"PAHO","Observed",933,3206,5477,"Observed",58.973417587107,"Puerto Rico","Latin America & Caribbean"
"946","Suriname","SUR",8,8,1.35675321866008,26.6,26.6,227,0.63916596047249,0.0699446465687022,2024,2024-08-01,121,"WHO","Unobserved",189,318,625,"Estimates",99.9798216490576,"Suriname","Latin America & Caribbean"
"947","Marshall Islands","MHL",9,8,17.9770522757568,192,192,1276.66666666667,0.765244689926092,0.200543839783187,2024,2024-09-01,2,NA,"Unobserved",3,2,2,"Estimates",6.64534627018805e-15,"Marshall Islands","East Asia & Pacific"
"948","Martinique","MTQ",9,8,0.19694489747957,454.2,454.2,2776,0.386073559261892,0.0335578625915656,2024,2024-09-01,660,"PAHO","Observed",1710,6664,6104,"Observed",92.2283390081982,"Martinique","Latin America & Caribbean"
"949","Senegal","SEN",9,8,0.582714996627139,83.5,83.5,517.5,0.803647061622967,0.118364928888041,2024,2024-09-01,103,"WHO","Observed",128,531,1919,"Observed",78.2722170704351,"Senegal","Sub-Saharan Africa"
"950","Eritrea","ERI",10,8,7.50272194358875,893.799999999999,893.8,6959.8,0.67244272869164,0.0928776373381214,2024,2024-10-01,1409,"WHO","Observed",2095,14131,19026,"Observed",99.761062056389,"Eritrea","Sub-Saharan Africa"
"951","Aruba","ABW",11,8,1.22200166234765,253.75,253.75,1025.75,0.476811583950945,0.110518154019538,2024,2024-11-01,2,"PAHO","Unobserved",4,123,126,"Estimates",0.953011500097696,"Aruba","Latin America & Caribbean"
"952","Cuba","CUB",12,8,1.00496788525498,1088.875,1088.875,2342.25,0.64341359466644,0.303186005048707,2024,2024-12-01,656,"PAHO","Unobserved",1020,2898,7744,"Estimates",60.7906280441993,"Cuba","Latin America & Caribbean"
"953","Paraguay","PRY",12,8,3.8051684745246,4322,4322,27674,0.692204737588816,0.118293173430603,2024,2024-12-01,3411,"PAHO","Observed",4928,295785,63362,"Observed",66.7035427202114,"Paraguay","Latin America & Caribbean"
"954","Argentina","ARG",1,8,0.799172611040379,129,129,1076,0.538071695503057,0.0543735466081339,2025,2025-01-01,275,"PAHO","Observed",511,275,41137,"Observed",97.2541601802335,"Argentina","Latin America & Caribbean"
"955","Australia","AUS",1,8,1329203.03991053,157.153846153846,157.153846153846,824.076923076923,0.682093396397691,0.116193186736974,2025,2025-01-01,283,"WHO","Observed",415,283,2751,"Observed",100,"Australia","East Asia & Pacific"
"956","Bolivia","BOL",1,8,0.969427332660049,6818.72727272729,6818.72727272727,38563.2727272727,0.661054228930292,0.112490808620754,2025,2025-01-01,4204,"PAHO","Observed",6360,4204,34902,"Observed",60.9000631398241,"Bolivia","Latin America & Caribbean"
"957","French Guiana","GUF",1,8,0.209840967626153,1032.375,1032.375,2808.375,0.685824905927218,0.136934911326746,2025,2025-01-01,0,"PAHO","Unobserved",0,0,21890,"Estimates",16.7980823331522,"French Guiana","Latin America & Caribbean"
"958","Timor-Leste","TLS",1,8,1.04639066377767,196.785714285715,196.785714285714,913.857142857143,0.866243712952709,0.185801310774774,2025,2025-01-01,129,"SEARO","Observed",149,129,770,"Observed",52.7048299898397,"Timor-Leste","East Asia & Pacific"
"959","Fiji","FJI",2,8,1.08925808861537,635.230769230768,635.230769230769,4552.15384615385,0.728412589706091,0.118784400636205,2025,2025-02-01,3359,"WHO","Observed",4611,4986,26538,"Observed",99.9529532831879,"Fiji","East Asia & Pacific"
"960","Indonesia","IDN",2,8,4.11696555815175,11172.7857142857,11172.7857142857,85323.7857142857,0.74254126508114,0.0939497081813279,2025,2025-02-01,17160,"SEARO","Observed",23110,38577,177315,"Observed",96.6456022430385,"Indonesia","East Asia & Pacific"
"961","New Caledonia","NCL",2,8,0.251415058123633,250.666666666667,250.666666666667,1720.66666666667,0.828681078845377,0.164018020896842,2025,2025-02-01,0,"WHO","Observed",0,0,8849,"Observed",17.6185788060733,"New Caledonia","East Asia & Pacific"
"962","Peru","PER",2,8,0.672202260123251,20229.875,20229.875,60744,0.625175106871696,0.127307626113203,2025,2025-02-01,4570,"PAHO","Observed",7310,10761,82544,"Observed",38.8717848645321,"Peru","Latin America & Caribbean"
"963","Brazil","BRA",3,8,0.703228011237561,466577,466577,1965180,0.756300666430797,0.115938708710571,2025,2025-03-01,864288,"PAHO","Observed",1142784,1889631,7654820,"Observed",89.5303466568416,"Brazil","Latin America & Caribbean"
"964","Ecuador","ECU",3,8,1.88424873188336,2433,2433,13515.8181818182,0.679716946182516,0.111990080670336,2025,2025-03-01,5770,"PAHO","Observed",8489,14405,50224,"Observed",99.1252651024361,"Ecuador","Latin America & Caribbean"
"965","Réunion","REU",3,8,0.372807422499469,768.444444444444,768.444444444444,7674.44444444444,0.940399022848063,0.123887275031857,2025,2025-03-01,2,"WHO","Observed",2,12,1056,"Observed",9.46493676075325,"Réunion",NA
"966","Guyana","GUY",4,8,0.530767519882302,965.142857142857,965.142857142857,4632.57142857143,0.689836239690566,0.0932334258718831,2025,2025-04-01,3794,"PAHO","Observed",5500,19815,58125,"Observed",98.4624668770598,"Guyana","Latin America & Caribbean"
"967","Cambodia","KHM",5,8,1.44087914598606,3023.35714285713,3023.35714285714,13351.7857142857,0.680856500937877,0.152826043176859,2025,2025-05-01,3233,"WHO","Observed",4748,6027,19526,"Observed",80.4039497342125,"Cambodia","East Asia & Pacific"
"968","Colombia","COL",5,8,2.63885445618248,5930,5930,56590,0.697164328434929,0.0671602002636316,2025,2025-05-01,11614,"PAHO","Observed",16659,76398,284905,"Observed",98.6457156770945,"Colombia","Latin America & Caribbean"
"969","Malaysia","MYS",5,8,2.0590291923505,6994.38461538461,6994.38461538462,52061.0769230769,0.668791734380532,0.082729970983923,2025,2025-05-01,4877,"WHO","Observed",7292,26556,136013,"Observed",61.5581668632708,"Malaysia","East Asia & Pacific"
"970","Maldives","MDV",5,8,2.83495604558369,146.272727272728,146.272727272727,1113.90909090909,0.73577727333401,0.0911612263700998,2025,2025-05-01,116,"SEARO","Observed",158,451,2065,"Observed",63.0745057742707,"Maldives","South Asia"
"971","Sri Lanka","LKA",5,8,2.37090834655501,5249.44444444444,5249.44444444444,44001.4444444444,0.64934164013226,0.0754424616385738,2025,2025-05-01,6035,"SEARO","Observed",9294,23585,58963,"Observed",88.0834453937312,"Sri Lanka","South Asia"
"972","Bahamas","BHS",6,8,0.218134274361525,390.333333333334,390.333333333333,980.666666666667,0.693350425820385,0.152101245165349,2025,2025-06-01,232,"WHO","Unobserved",335,749,6706,"Estimates",73.5515998094248,"Bahamas","Latin America & Caribbean"
"973","British Virgin Islands","VGB",6,8,0.545097301883442,49.6666666666667,49.6666666666667,258,0.751985685198459,0.10163477004133,2025,2025-06-01,1,"WHO","Observed",1,27,710,"Observed",13.0778866129446,"British Virgin Islands","Latin America & Caribbean"
"974","Nicaragua","NIC",6,8,2.14270156761088,8205.16666666666,8205.16666666667,45556.3333333333,0.544546453991449,0.110849567564967,2025,2025-06-01,156,"WHO","Unobserved",286,7098,60174,"Estimates",0.161645207971534,"Nicaragua","Latin America & Caribbean"
"975","Pakistan","PAK",6,8,0.707834674429595,4437.69230769232,4437.69230769231,7732.07692307692,0.476376382801821,0.223079594999232,2025,2025-06-01,598,"WHO","Observed",1255,8382,33724,"Observed",32.4574897424092,"Pakistan","South Asia"
"976","Singapore","SGP",6,8,1.97980596300139,1093.5,1093.5,10597,0.745734374668645,0.0767232600713363,2025,2025-06-01,449,"WHO","Observed",602,2583,110975,"Observed",30.3782855726028,"Singapore","East Asia & Pacific"
"977","Solomon Islands","SLB",6,8,0.328348206712543,308.124999999999,308.125,1509.875,0.694897019466483,0.105533625230672,2025,2025-06-01,13,"WHO","Observed",19,182,260,"Observed",31.2867301898056,"Solomon Islands","East Asia & Pacific"
"978","Bangladesh","BGD",7,8,0.651754642546751,907.000000000002,907,4145,0.796931697496288,0.154818053032997,2025,2025-07-01,10684,"SEARO","Observed",13406,20980,37045,"Observed",99.9979082298136,"Bangladesh","South Asia"
"979","Barbados","BRB",7,8,1.92121752969481,168,168,873,0.66617265467908,0.116485550754686,2025,2025-07-01,12,"PAHO","Observed",18,258,1329,"Observed",2.5626018171536,"Barbados","Latin America & Caribbean"
"980","Belize","BLZ",7,8,1.51398101538209,569.461538461537,569.461538461538,3051.84615384615,0.678291658939887,0.122731793351091,2025,2025-07-01,261,"PAHO","Observed",385,704,1968,"Observed",43.2904024030435,"Belize","Latin America & Caribbean"
"981","China","CHN",7,8,0.609210959309184,5708.875,5708.875,12042.875,0.890404679389028,0.346388251311942,2025,2025-07-01,694,"WHO","Observed",779,1257,2708,"Observed",23.8228498571722,"China","East Asia & Pacific"
"982","Cook Islands","COK",7,8,256482.425196458,5.66666666666667,5.66666666666667,122,0.565461878498688,0.0301346801346801,2025,2025-07-01,34,"WHO","Observed",60,71,1052,"Observed",100,"Cook Islands","East Asia & Pacific"
"983","Costa Rica","CRI",7,8,1.24563415762848,3984.66666666667,3984.66666666667,19802.6666666667,0.67840266827439,0.119878400375038,2025,2025-07-01,548,"PAHO","Observed",808,2564,19660,"Observed",13.9084357892478,"Costa Rica","Latin America & Caribbean"
"984","Dominican Republic","DOM",7,8,0.738228095148307,2439.33333333334,2439.33333333333,7532,0.631691249208625,0.144503854318039,2025,2025-07-01,139,"PAHO","Observed",220,1215,10275,"Observed",14.3956159031012,"Dominican Republic","Latin America & Caribbean"
"985","El Salvador","SLV",7,8,1.58880875663594,2149.14285714286,2149.14285714286,15001,0.742415604735058,0.09646787435699,2025,2025-07-01,732,"PAHO","Observed",986,3379,9867,"Observed",27.8116129185627,"El Salvador","Latin America & Caribbean"
"986","French Polynesia","PYF",7,8,0.780919262817383,81.9999999999999,82,599.555555555556,0.683258318909224,0.088421817573884,2025,2025-07-01,0,"WHO","Observed",0,1049,1208,"Observed",2.62050739545329,"French Polynesia","East Asia & Pacific"
"987","Guatemala","GTM",7,8,0.609699700762371,3538.71428571429,3538.71428571429,13162.1428571429,0.67606294958732,0.111070323003624,2025,2025-07-01,3233,"PAHO","Observed",4782,31598,123854,"Observed",74.865416887557,"Guatemala","Latin America & Caribbean"
"988","Honduras","HND",7,8,1.56377795252846,2769.16666666668,2769.16666666667,17478.3333333333,0.722856251125325,0.0957106675724405,2025,2025-07-01,1424,"PAHO","Observed",1970,11246,112755,"Observed",44.9540698623873,"Honduras","Latin America & Caribbean"
"989","India","IND",7,8,1.78509857079403,23969.6923076923,23969.6923076923,84555.3076923077,0.704511165917769,0.197311803424248,2025,2025-07-01,10302,"SEARO","Observed",14623,35250,112375,"Observed",36.3301436109716,"India","South Asia"
"990","Jamaica","JAM",7,8,0.738837483701623,152,152,867.5,0.575161026804234,0.0781650905354808,2025,2025-07-01,48,"PAHO","Observed",83,308,3491,"Observed",47.5616186413566,"Jamaica","Latin America & Caribbean"
"991","Kenya","KEN",7,8,0.254062807325192,27,27,529.25,0.800061943396875,0.0273254437468062,2025,2025-07-01,1241,"WHO","Observed",1551,3649,5162,"Observed",99.9999982247095,"Kenya","Sub-Saharan Africa"
"992","Kiribati","KIR",7,8,1677747.29618479,337,337,1227.75,0.721987341681357,0.0833313554570846,2025,2025-07-01,494,"WHO","Observed",684,995,1008,"Observed",100,"Kiribati","East Asia & Pacific"
"993","Nepal","NPL",7,8,2.70914655770954,79,79,216.8,0.641462235869858,0.212419237049139,2025,2025-07-01,828,"SEARO","Observed",1291,2658,8279,"Observed",100,"Nepal","South Asia"
"994","Palau","PLW",7,8,1.15387712837647,74.9999999999999,75,527.4,0.772364564915401,0.105416607559851,2025,2025-07-01,6,"WHO","Observed",8,7,11,"Observed",8.83450849127349,"Palau","East Asia & Pacific"
